unique_cell_id,num_spots,num_nuc_spots,num_cyto_spots,num_ts,num_foci,num_spots_ts,largest_ts,second_largest_ts,num_spots_foci,nuc_area,cyto_area,time,dex_conc,replica,fov,nas_location,h5_idx
200757,65,20,45,0,0,0,0,0,0,8894.0,12003.0,10,100.0,E,26,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_10min/DUSP1_100nM_Dex_R3_20220419_10min.h5,1
200758,88,56,32,0,0,0,0,0,0,8647.0,10363.0,10,100.0,E,26,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_10min/DUSP1_100nM_Dex_R3_20220419_10min.h5,1
200759,151,70,81,2,0,13,7,6,0,8894.0,18882.0,10,100.0,E,26,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_10min/DUSP1_100nM_Dex_R3_20220419_10min.h5,1
200761,34,12,22,0,0,0,0,0,0,7995.0,11874.0,10,100.0,E,26,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_10min/DUSP1_100nM_Dex_R3_20220419_10min.h5,1
200762,35,10,25,0,0,0,0,0,0,8661.0,11841.0,10,100.0,E,26,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_10min/DUSP1_100nM_Dex_R3_20220419_10min.h5,1
200763,55,26,29,1,0,4,4,0,0,8578.0,11166.0,10,100.0,E,26,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_10min/DUSP1_100nM_Dex_R3_20220419_10min.h5,1
200765,82,17,65,0,0,0,0,0,0,9382.0,19449.0,10,100.0,E,27,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_10min/DUSP1_100nM_Dex_R3_20220419_10min.h5,1
200767,54,35,19,2,0,9,5,4,0,8972.0,13426.0,10,100.0,E,27,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_10min/DUSP1_100nM_Dex_R3_20220419_10min.h5,1
200768,14,9,5,0,0,0,0,0,0,8015.0,2650.0,10,100.0,E,27,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_10min/DUSP1_100nM_Dex_R3_20220419_10min.h5,1
200774,63,18,45,0,0,0,0,0,0,9584.0,12964.0,10,100.0,E,27,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_10min/DUSP1_100nM_Dex_R3_20220419_10min.h5,1
200777,80,34,46,2,0,8,4,0,0,7758.0,15258.0,10,100.0,E,27,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_10min/DUSP1_100nM_Dex_R3_20220419_10min.h5,1
200778,24,6,18,0,0,0,0,0,0,7975.0,16658.0,10,100.0,E,27,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_10min/DUSP1_100nM_Dex_R3_20220419_10min.h5,1
200781,23,10,13,0,0,0,0,0,0,7928.0,15789.0,10,100.0,E,28,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_10min/DUSP1_100nM_Dex_R3_20220419_10min.h5,1
200787,28,11,17,0,0,0,0,0,0,8074.0,13376.0,10,100.0,E,28,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_10min/DUSP1_100nM_Dex_R3_20220419_10min.h5,1
200789,61,35,26,1,0,5,5,0,0,8985.0,18631.0,10,100.0,E,28,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_10min/DUSP1_100nM_Dex_R3_20220419_10min.h5,1
200794,235,74,161,1,0,5,5,0,0,8263.0,18123.0,10,100.0,E,29,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_10min/DUSP1_100nM_Dex_R3_20220419_10min.h5,1
200795,189,57,132,1,0,6,6,0,0,9085.0,17721.0,10,100.0,E,29,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_10min/DUSP1_100nM_Dex_R3_20220419_10min.h5,1
200797,82,23,59,0,0,0,0,0,0,8554.0,15582.0,10,100.0,E,29,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_10min/DUSP1_100nM_Dex_R3_20220419_10min.h5,1
200799,160,33,127,0,1,0,0,0,4,8988.0,23111.0,10,100.0,E,29,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_10min/DUSP1_100nM_Dex_R3_20220419_10min.h5,1
200801,35,4,31,0,0,0,0,0,0,9546.0,19241.0,10,100.0,E,29,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_10min/DUSP1_100nM_Dex_R3_20220419_10min.h5,1
200803,58,23,35,2,0,8,4,0,0,8930.0,20026.0,10,100.0,E,29,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_10min/DUSP1_100nM_Dex_R3_20220419_10min.h5,1
200805,54,18,36,0,0,0,0,0,0,8250.0,14324.0,10,100.0,E,29,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_10min/DUSP1_100nM_Dex_R3_20220419_10min.h5,1
200806,17,2,15,0,0,0,0,0,0,7836.0,12511.0,10,100.0,E,29,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_10min/DUSP1_100nM_Dex_R3_20220419_10min.h5,1
200812,112,36,76,0,0,0,0,0,0,8072.0,15294.0,20,100.0,E,0,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200813,73,26,47,1,0,4,4,0,0,9602.0,21386.0,20,100.0,E,0,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200817,106,47,59,0,0,0,0,0,0,8502.0,20186.0,20,100.0,E,0,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200824,58,14,44,0,0,0,0,0,0,9600.0,15642.0,20,100.0,E,1,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200828,91,29,62,0,0,0,0,0,0,8005.0,16691.0,20,100.0,E,1,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200832,74,31,43,0,0,0,0,0,0,9007.0,15321.0,20,100.0,E,2,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200834,44,20,24,0,0,0,0,0,0,9657.0,17258.0,20,100.0,E,2,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200838,18,7,11,0,0,0,0,0,0,8038.0,11668.0,20,100.0,E,2,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200841,24,10,14,0,0,0,0,0,0,7695.0,14487.0,20,100.0,E,2,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200848,14,4,10,0,0,0,0,0,0,8717.0,14899.0,20,100.0,E,3,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200850,70,39,31,0,0,0,0,0,0,7977.0,14271.0,20,100.0,E,3,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200861,100,36,64,2,0,11,6,5,0,8987.0,21154.0,20,100.0,E,4,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200864,71,38,33,0,0,0,0,0,0,8062.0,10087.0,20,100.0,E,4,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200867,52,18,34,0,0,0,0,0,0,9408.0,18675.0,20,100.0,E,4,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200868,29,7,22,0,0,0,0,0,0,8191.0,12817.0,20,100.0,E,4,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200871,39,13,26,0,0,0,0,0,0,8936.0,16131.0,20,100.0,E,5,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200875,53,24,29,0,0,0,0,0,0,8176.0,10745.0,20,100.0,E,5,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200879,18,7,11,0,0,0,0,0,0,8494.0,16683.0,20,100.0,E,5,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200882,51,30,21,0,0,0,0,0,0,8259.0,10174.0,20,100.0,E,5,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200883,18,10,8,0,0,0,0,0,0,8410.0,8397.0,20,100.0,E,5,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200889,47,12,35,0,0,0,0,0,0,8996.0,13540.0,20,100.0,E,6,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200893,58,34,24,1,0,7,7,0,0,8224.0,15454.0,20,100.0,E,6,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200894,41,6,35,0,0,0,0,0,0,7860.0,12677.0,20,100.0,E,6,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200895,30,8,22,0,1,0,0,0,8,8192.0,6931.0,20,100.0,E,6,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200901,215,81,134,0,1,0,0,0,4,9585.0,12805.0,20,100.0,E,6,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200905,70,27,43,2,0,11,6,5,0,8607.0,12359.0,20,100.0,E,6,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200909,32,13,19,0,0,0,0,0,0,9065.0,13492.0,20,100.0,E,7,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200916,107,38,69,1,0,4,4,0,0,9118.0,13378.0,20,100.0,E,7,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200919,76,38,38,1,0,4,4,0,0,9314.0,11864.0,20,100.0,E,7,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200924,35,19,16,0,0,0,0,0,0,9196.0,12511.0,20,100.0,E,7,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200926,21,11,10,0,0,0,0,0,0,8283.0,15029.0,20,100.0,E,8,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200929,41,4,37,0,0,0,0,0,0,9669.0,20118.0,20,100.0,E,8,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200930,79,33,46,1,0,4,4,0,0,8344.0,21144.0,20,100.0,E,8,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200932,101,40,61,2,0,13,9,4,0,8901.0,16415.0,20,100.0,E,8,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200935,36,15,21,0,0,0,0,0,0,9506.0,18186.0,20,100.0,E,8,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200936,82,21,61,0,0,0,0,0,0,8709.0,15094.0,20,100.0,E,8,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200938,40,7,33,0,0,0,0,0,0,8205.0,13876.0,20,100.0,E,8,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200940,36,18,18,0,0,0,0,0,0,8307.0,16755.0,20,100.0,E,9,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200941,49,14,35,0,0,0,0,0,0,7838.0,12932.0,20,100.0,E,9,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200945,68,24,44,0,0,0,0,0,0,9620.0,18317.0,20,100.0,E,9,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200950,115,37,78,2,0,10,6,4,0,8594.0,19530.0,20,100.0,E,9,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200952,52,17,35,1,0,5,5,0,0,9698.0,19779.0,20,100.0,E,10,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200954,61,20,41,0,0,0,0,0,0,8545.0,17540.0,20,100.0,E,10,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200957,120,52,68,0,1,0,0,0,4,8141.0,11551.0,20,100.0,E,10,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200961,36,15,21,1,0,5,5,0,0,8953.0,12571.0,20,100.0,E,11,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200964,85,34,51,0,0,0,0,0,0,8595.0,16531.0,20,100.0,E,11,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200965,61,23,38,1,0,6,6,0,0,9109.0,17247.0,20,100.0,E,11,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200969,107,26,81,1,1,9,9,0,4,8975.0,19466.0,20,100.0,E,11,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200975,126,52,74,2,0,8,4,0,0,9103.0,22182.0,20,100.0,E,12,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200978,91,27,64,0,0,0,0,0,0,8221.0,19359.0,20,100.0,E,12,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200979,40,8,32,0,1,0,0,0,13,8128.0,14872.0,20,100.0,E,12,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200980,114,42,72,2,0,22,17,5,0,9436.0,21979.0,20,100.0,E,12,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200981,89,29,60,0,0,0,0,0,0,9586.0,21489.0,20,100.0,E,12,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200984,41,15,26,0,0,0,0,0,0,8570.0,18619.0,20,100.0,E,13,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200985,118,41,77,1,0,5,5,0,0,8495.0,17794.0,20,100.0,E,13,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200989,37,12,25,1,1,5,5,0,9,8334.0,16760.0,20,100.0,E,13,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200990,32,16,16,2,0,9,5,4,0,8834.0,19225.0,20,100.0,E,13,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200991,13,4,9,0,0,0,0,0,0,7887.0,16260.0,20,100.0,E,13,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200992,96,45,51,0,0,0,0,0,0,9351.0,16256.0,20,100.0,E,13,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
200994,10,3,7,0,0,0,0,0,0,8546.0,10056.0,20,100.0,E,13,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201000,138,47,91,1,0,6,6,0,0,8520.0,13412.0,20,100.0,E,14,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201002,48,13,35,0,0,0,0,0,0,7696.0,10884.0,20,100.0,E,14,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201003,46,28,18,2,0,8,4,0,0,9306.0,14162.0,20,100.0,E,14,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201006,51,17,34,0,0,0,0,0,0,8231.0,17293.0,20,100.0,E,14,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201009,129,59,70,1,1,14,14,0,4,8786.0,13486.0,20,100.0,E,15,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201019,43,9,34,0,0,0,0,0,0,8696.0,13031.0,20,100.0,E,15,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201022,36,10,26,0,0,0,0,0,0,9454.0,20070.0,20,100.0,E,15,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201023,77,33,44,0,0,0,0,0,0,9532.0,20606.0,20,100.0,E,15,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201028,49,15,34,0,0,0,0,0,0,8258.0,11552.0,20,100.0,E,16,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201032,102,30,72,0,1,0,0,0,20,9282.0,13114.0,20,100.0,E,16,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201039,71,29,42,1,0,4,4,0,0,9295.0,12816.0,20,100.0,E,16,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201042,40,9,31,0,1,0,0,0,4,9686.0,24260.0,20,100.0,E,16,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201044,15,1,14,0,0,0,0,0,0,9008.0,9639.0,20,100.0,E,16,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201048,167,56,111,1,0,7,7,0,0,9437.0,14764.0,20,100.0,E,17,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201051,114,63,51,0,0,0,0,0,0,8906.0,20443.0,20,100.0,E,17,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201056,78,29,49,1,0,4,4,0,0,9372.0,19456.0,20,100.0,E,17,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201057,25,12,13,0,0,0,0,0,0,9331.0,15180.0,20,100.0,E,17,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201059,71,23,48,0,0,0,0,0,0,9471.0,19390.0,20,100.0,E,17,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201063,46,12,34,0,0,0,0,0,0,8185.0,14742.0,20,100.0,E,18,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201064,85,39,46,0,0,0,0,0,0,7913.0,16282.0,20,100.0,E,18,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201071,123,44,79,0,1,0,0,0,4,9268.0,20293.0,20,100.0,E,19,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201073,32,12,20,0,0,0,0,0,0,7657.0,14465.0,20,100.0,E,19,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201078,30,11,19,0,0,0,0,0,0,7670.0,12377.0,20,100.0,E,19,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201079,18,5,13,0,0,0,0,0,0,8265.0,14193.0,20,100.0,E,19,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201082,101,41,60,0,0,0,0,0,0,8567.0,14886.0,20,100.0,E,19,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201087,23,4,19,0,2,0,0,0,11,8864.0,14656.0,20,100.0,E,20,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201089,42,10,32,0,0,0,0,0,0,9584.0,17838.0,20,100.0,E,20,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201091,142,42,100,0,1,0,0,0,4,8094.0,17698.0,20,100.0,E,20,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201093,71,30,41,0,0,0,0,0,0,9670.0,18397.0,20,100.0,E,20,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201094,59,16,43,0,1,0,0,0,12,8929.0,17550.0,20,100.0,E,20,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201096,21,4,17,0,0,0,0,0,0,8957.0,15815.0,20,100.0,E,21,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201097,45,18,27,0,0,0,0,0,0,8835.0,12358.0,20,100.0,E,21,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201101,100,48,52,1,0,4,4,0,0,9370.0,16569.0,20,100.0,E,21,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201102,98,55,43,0,0,0,0,0,0,8433.0,7874.0,20,100.0,E,21,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201106,68,36,32,0,0,0,0,0,0,9232.0,13000.0,20,100.0,E,22,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
201107,53,14,39,0,0,0,0,0,0,8254.0,12646.0,20,100.0,E,22,smFISH_images/Eric_smFISH_images/20220420/DUSP1_100nM_Dex_R3_20220419_20min/DUSP1_100nM_Dex_R3_20220419_20min.h5,2
