Cell_id,time,Dex_Conc,normgrnuc,normgrcyt
840,10,1,2,10
841,10,1,3,13
842,10,1,9,23
843,10,1,4,17
844,10,1,4,10
845,10,1,11,22
846,10,1,3,15
847,10,1,5,15
848,10,1,2,12
849,10,1,7,21
850,10,1,3,13
851,10,1,6,16
852,10,1,4,12
853,10,1,7,22
854,10,1,7,20
855,10,1,6,15
856,10,1,10,23
857,10,1,8,19
858,10,1,10,20
859,10,1,9,20
860,10,1,6,16
861,10,1,2,10
862,10,1,3,10
863,10,1,2,10
864,10,1,2,10
865,10,1,2,12
866,10,1,10,18
867,10,1,5,17
868,10,1,5,16
869,10,1,12,20
870,10,1,5,16
871,10,1,3,12
872,10,1,6,17
873,10,1,4,15
874,10,1,2,10
875,10,1,7,18
876,10,1,6,15
877,10,1,2,13
878,10,1,2,11
879,10,1,8,18
880,10,1,8,11
881,10,1,6,17
882,10,1,5,14
883,10,1,6,15
884,10,1,6,18
885,10,1,7,17
886,10,1,6,19
887,10,1,3,10
888,10,1,8,22
889,10,1,6,18
890,10,1,3,11
891,10,1,8,17
892,10,1,3,11
893,10,1,2,9
894,10,1,3,13
895,10,1,3,10
896,10,1,7,14
897,10,1,4,9
898,10,1,8,15
899,10,1,3,12
900,10,1,5,14
901,10,1,6,12
902,10,1,8,17
903,10,1,9,17
904,10,1,9,19
905,10,1,5,14
906,10,1,2,10
907,10,1,7,17
908,10,1,4,11
909,10,1,2,10
910,10,1,1,8
911,10,1,7,16
912,10,1,4,13
913,10,1,6,17
914,10,1,5,15
915,10,1,8,23
916,10,1,5,17
917,10,1,7,20
918,10,1,6,15
919,10,1,8,19
920,10,1,3,12
921,10,1,7,15
922,10,1,2,15
923,10,1,1,12
924,10,1,7,18
925,10,1,9,19
926,10,1,4,13
927,10,1,1,7
928,10,1,5,15
929,10,1,4,11
930,10,1,4,12
931,10,1,7,16
932,10,1,7,17
933,10,1,3,10
934,10,1,5,17
935,10,1,7,20
936,10,1,5,17
937,10,1,11,22
938,10,1,2,13
939,10,1,7,14
940,10,1,2,10
941,20,1,5,17
942,20,1,5,15
943,20,1,6,15
944,20,1,4,12
945,20,1,6,13
946,20,1,7,14
947,20,1,6,17
948,20,1,4,13
949,20,1,7,16
950,20,1,7,21
951,20,1,7,20
952,20,1,4,12
953,20,1,8,17
954,20,1,5,13
955,20,1,1,9
956,20,1,4,10
957,20,1,3,15
958,20,1,4,12
959,20,1,5,14
960,20,1,2,11
961,20,1,7,14
962,20,1,5,14
963,20,1,4,10
964,20,1,5,15
965,20,1,8,18
966,20,1,2,10
967,20,1,5,13
968,20,1,5,13
969,20,1,0,6
970,20,1,3,9
971,20,1,3,11
972,20,1,5,13
973,20,1,3,10
974,20,1,2,11
975,20,1,8,17
976,20,1,6,13
977,20,1,7,16
978,20,1,5,14
979,20,1,8,16
980,20,1,3,11
981,20,1,6,14
982,20,1,5,16
983,20,1,2,11
984,20,1,4,13
985,20,1,2,11
986,20,1,2,9
987,20,1,0,7
988,20,1,3,5
989,20,1,2,12
990,20,1,4,15
991,20,1,4,13
992,20,1,5,15
993,20,1,7,18
994,20,1,3,10
995,20,1,7,16
996,20,1,1,6
997,20,1,3,10
998,20,1,4,11
999,20,1,2,9
1000,20,1,0,7
1001,20,1,4,13
1002,20,1,4,12
1003,20,1,5,11
1004,20,1,4,14
1005,20,1,5,14
1006,20,1,8,16
1007,20,1,3,12
1008,20,1,6,14
1009,20,1,7,20
1010,20,1,8,18
1011,20,1,5,12
1012,20,1,4,14
1013,20,1,1,6
1014,20,1,1,8
1015,20,1,2,10
1016,20,1,6,18
1017,20,1,5,13
1018,20,1,9,20
1019,20,1,4,10
1020,20,1,8,18
1021,20,1,8,14
1022,20,1,7,17
1023,20,1,1,11
1024,20,1,6,12
1025,20,1,4,11
1026,20,1,3,11
1027,20,1,7,17
1028,20,1,7,10
1029,20,1,4,12
1030,20,1,1,5
1031,20,1,6,12
1032,20,1,2,9
1033,20,1,3,14
1034,20,1,1,7
1035,20,1,3,14
1036,20,1,2,13
1037,20,1,3,10
1038,20,1,6,14
1039,20,1,4,13
1040,20,1,6,14
1041,20,1,3,11
1042,20,1,2,11
1043,20,1,3,10
1044,20,1,4,12
1045,20,1,3,6
1046,20,1,3,10
1047,20,1,6,16
1048,20,1,6,13
1049,20,1,3,9
1050,20,1,6,13
1051,20,1,4,11
1052,20,1,6,16
1053,20,1,9,18
1054,20,1,5,14
1055,20,1,7,19
1056,20,1,3,12
1057,20,1,3,14
1058,20,1,1,11
1059,20,1,3,12
1060,20,1,1,11
1061,20,1,7,14
1062,20,1,2,12
1063,20,1,3,10
1064,20,1,4,16
1065,20,1,2,13
1066,20,1,1,13
1067,20,1,3,12
1068,20,1,3,13
1069,20,1,4,16
1070,20,1,6,15
1071,20,1,7,15
1072,20,1,7,17
1073,20,1,2,12
1074,20,1,6,12
1075,20,1,8,16
1076,20,1,7,12
1077,20,1,6,10
1078,20,1,5,13
1079,20,1,2,13
1080,20,1,3,13
1081,20,1,1,10
1082,20,1,7,22
1083,20,1,6,15
1084,20,1,4,9
1085,20,1,7,21
1086,20,1,5,11
1087,20,1,6,19
1088,20,1,5,14
1089,20,1,8,18
1090,20,1,11,19
1091,20,1,6,18
1092,20,1,7,17
1093,20,1,4,14
1094,20,1,0,10
1095,20,1,7,12
1096,20,1,1,8
1097,20,1,3,11
1098,20,1,8,19
1099,20,1,3,14
1100,20,1,2,12
1101,20,1,10,20
1102,20,1,5,14
1103,20,1,7,18
1104,20,1,4,13
1105,20,1,8,16
1106,20,1,4,13
1107,20,1,5,13
1108,20,1,5,13
1109,20,1,1,8
1110,20,1,3,10
1111,20,1,4,14
1112,20,1,5,16
1113,20,1,0,6
1114,20,1,7,13
1115,20,1,4,11
1116,20,1,5,12
1117,20,1,3,12
1118,20,1,2,6
1119,20,1,5,12
1120,20,1,2,9
1121,20,1,5,16
1122,20,1,6,20
1123,20,1,4,11
1124,20,1,4,13
1125,20,1,8,20
1126,20,1,5,13
1127,20,1,3,12
1128,20,1,0,5
1129,20,1,5,13
1130,20,1,1,9
1131,20,1,3,10
1132,20,1,2,9
1133,20,1,8,18
1134,20,1,6,14
1135,20,1,3,14
1136,20,1,5,14
1137,20,1,2,8
1138,20,1,9,21
1139,20,1,10,23
1140,20,1,8,17
1141,20,1,3,13
1142,20,1,6,18
1143,20,1,10,20
1144,20,1,6,13
1145,20,1,5,19
1146,20,1,5,15
1147,20,1,0,6
1148,20,1,2,9
1149,20,1,2,9
1150,20,1,0,4
1151,20,1,5,14
1152,20,1,4,12
1153,20,1,0,6
1154,20,1,4,13
1155,20,1,5,15
1156,20,1,0,7
1157,20,1,4,13
1158,20,1,8,17
1159,20,1,2,9
1160,20,1,5,13
1161,20,1,4,13
1162,20,1,3,10
1163,20,1,0,7
1164,20,1,5,14
1165,20,1,1,9
1166,20,1,2,6
1167,20,1,6,17
1168,20,1,5,13
1169,20,1,6,15
1170,20,1,11,19
1171,20,1,9,17
1172,20,1,3,12
1173,20,1,3,16
1174,20,1,2,12
1175,20,1,1,8
1176,20,1,4,12
1177,20,1,5,13
1178,20,1,4,13
1179,20,1,4,12
1180,20,1,6,16
1181,20,1,7,17
1182,20,1,4,14
1183,20,1,7,20
1184,20,1,6,15
1185,20,1,2,9
1186,20,1,5,15
1187,20,1,2,11
1188,20,1,5,12
1189,20,1,3,12
1190,20,1,1,10
1191,20,1,4,12
1192,20,1,0,6
1193,20,1,0,5
1194,20,1,0,10
1195,20,1,1,10
1196,20,1,5,12
1197,20,1,3,11
1198,20,1,5,15
1199,20,1,9,23
1200,20,1,5,16
1201,20,1,2,12
1202,20,1,7,18
1203,20,1,2,11
1204,20,1,3,12
1205,20,1,6,15
1206,20,1,6,18
1207,20,1,2,10
1208,20,1,2,10
1209,20,1,5,14
1210,20,1,6,11
1211,20,1,1,8
1212,20,1,7,15
1213,20,1,2,13
1214,20,1,2,12
1215,20,1,3,13
1216,20,1,1,8
1217,20,1,5,13
1218,20,1,3,10
1219,20,1,4,10
1220,20,1,7,12
1221,20,1,6,13
1222,20,1,0,7
1223,20,1,5,16
1224,20,1,5,12
1225,20,1,6,16
1226,20,1,6,12
1227,20,1,5,13
1228,20,1,6,14
1229,20,1,6,16
1230,20,1,1,10
1231,20,1,5,12
1232,20,1,6,16
1233,20,1,4,16
1234,20,1,4,14
1235,20,1,9,19
1236,20,1,7,15
1237,20,1,6,21
1238,20,1,2,11
1239,20,1,4,16
1240,20,1,10,24
1241,20,1,8,23
1242,20,1,7,15
1243,20,1,9,23
1244,20,1,6,16
1245,20,1,4,11
1246,20,1,5,15
1247,20,1,4,9
1248,20,1,4,15
1249,20,1,3,12
1250,30,1,6,12
1251,30,1,8,17
1252,30,1,5,10
1253,30,1,7,14
1254,30,1,9,17
1255,30,1,9,15
1256,30,1,8,13
1257,30,1,5,15
1258,30,1,10,17
1259,30,1,6,14
1260,30,1,9,23
1261,30,1,7,18
1262,30,1,4,10
1263,30,1,4,11
1264,30,1,5,10
1265,30,1,5,20
1266,30,1,5,20
1267,30,1,4,16
1268,30,1,4,12
1269,30,1,7,21
1270,30,1,8,20
1271,30,1,12,22
1272,30,1,4,12
1273,30,1,7,14
1274,30,1,3,13
1275,30,1,5,11
1276,30,1,12,18
1277,30,1,13,12
1278,30,1,3,14
1279,30,1,4,11
1280,30,1,1,10
1281,30,1,0,7
1282,30,1,8,18
1283,30,1,3,11
1284,30,1,4,15
1285,30,1,7,15
1286,30,1,7,15
1287,30,1,3,10
1288,30,1,4,11
1289,30,1,10,24
1290,30,1,10,16
1291,30,1,2,11
1292,30,1,3,12
1293,30,1,9,15
1294,30,1,3,11
1295,30,1,5,12
1296,30,1,3,9
1297,30,1,2,11
1298,30,1,5,9
1299,30,1,9,19
1300,30,1,7,14
1301,30,1,9,18
1302,30,1,7,15
1303,30,1,5,13
1304,30,1,11,22
1305,30,1,4,11
1306,30,1,15,21
1307,30,1,5,13
1308,30,1,12,22
1309,30,1,2,8
1310,30,1,8,16
1311,30,1,6,12
1312,30,1,2,10
1313,30,1,7,15
1314,30,1,2,11
1315,30,1,8,15
1316,30,1,6,14
1317,30,1,5,12
1318,30,1,7,17
1319,30,1,3,10
1320,30,1,8,15
1321,30,1,5,13
1322,30,1,6,13
1323,30,1,9,18
1324,30,1,8,16
1325,30,1,6,16
1326,30,1,3,14
1327,30,1,7,14
1328,30,1,5,14
1329,30,1,5,12
1330,30,1,0,7
1331,30,1,6,15
1332,30,1,7,19
1333,30,1,4,14
1334,30,1,10,19
1335,30,1,6,15
1336,30,1,7,18
1337,30,1,8,17
1338,30,1,16,25
1339,30,1,5,13
1340,30,1,7,16
1341,30,1,10,19
1342,30,1,7,16
1343,30,1,2,11
1344,30,1,6,8
1345,30,1,5,10
1346,30,1,5,14
1347,30,1,14,23
1348,30,1,9,18
