unique_cell_id,num_spots,num_nuc_spots,num_cyto_spots,num_ts,num_foci,num_spots_ts,largest_ts,second_largest_ts,num_spots_foci,nuc_area,cyto_area,time,dex_conc,replica,fov,nas_location,h5_idx
200664,53,20,33,0,0,0,0,0,0,7890.0,12673.0,180,100,E,16,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200665,75,26,49,0,0,0,0,0,0,9109.0,17586.0,180,100,E,16,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200666,137,44,93,0,1,0,0,0,4,8653.0,15403.0,180,100,E,16,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200667,129,42,87,0,1,0,0,0,4,8959.0,11780.0,180,100,E,16,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200668,82,28,54,0,0,0,0,0,0,7673.0,13028.0,180,100,E,16,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200672,59,14,45,0,0,0,0,0,0,4175.0,15782.0,180,100,E,16,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200673,164,60,104,0,0,0,0,0,0,9177.0,18608.0,180,100,E,17,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200674,100,48,52,0,0,0,0,0,0,13031.0,25357.0,180,100,E,17,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200675,80,27,53,0,0,0,0,0,0,6665.0,18034.0,180,100,E,17,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200677,127,63,64,1,0,5,5,0,0,10336.0,14637.0,180,100,E,17,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200678,173,64,109,0,0,0,0,0,0,7770.0,18443.0,180,100,E,17,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200679,55,13,42,0,0,0,0,0,0,8656.0,21124.0,180,100,E,17,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200684,129,52,77,0,0,0,0,0,0,13079.0,23462.0,180,100,E,17,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200685,79,12,67,0,1,0,0,0,4,9269.0,21570.0,180,100,E,17,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200686,96,28,68,0,0,0,0,0,0,8250.0,15516.0,180,100,E,17,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200687,185,31,154,0,0,0,0,0,0,5432.0,21254.0,180,100,E,18,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200688,195,68,127,0,0,0,0,0,0,10138.0,21641.0,180,100,E,18,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200689,131,74,57,0,0,0,0,0,0,9977.0,13318.0,180,100,E,18,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200690,92,36,56,0,0,0,0,0,0,10748.0,23396.0,180,100,E,18,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200691,125,55,70,0,0,0,0,0,0,9812.0,15549.0,180,100,E,18,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200692,37,20,17,0,0,0,0,0,0,9089.0,9764.0,180,100,E,18,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200693,63,31,32,0,0,0,0,0,0,7106.0,9572.0,180,100,E,18,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200695,137,18,119,0,1,0,0,0,4,2679.0,16638.0,180,100,E,18,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200696,219,67,152,1,1,4,4,0,4,10699.0,24098.0,180,100,E,19,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200700,278,99,179,0,0,0,0,0,0,10930.0,31195.0,180,100,E,19,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200701,263,105,158,0,0,0,0,0,0,10755.0,22417.0,180,100,E,19,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200702,195,68,127,1,0,4,4,0,0,8551.0,16356.0,180,100,E,19,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200703,104,48,56,0,1,0,0,0,4,7881.0,14753.0,180,100,E,19,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200704,118,42,76,0,0,0,0,0,0,7508.0,15451.0,180,100,E,19,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200705,49,21,28,0,0,0,0,0,0,7289.0,13575.0,180,100,E,19,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200707,157,58,99,0,0,0,0,0,0,9799.0,20207.0,180,100,E,20,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200712,331,134,197,1,3,6,6,0,12,10717.0,16022.0,180,100,E,20,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200713,220,73,147,0,0,0,0,0,0,9035.0,20675.0,180,100,E,20,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200714,223,79,144,0,0,0,0,0,0,10818.0,19957.0,180,100,E,20,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200715,167,69,98,1,1,4,4,0,4,7192.0,12444.0,180,100,E,20,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200716,87,23,64,0,0,0,0,0,0,7274.0,13923.0,180,100,E,20,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200717,56,11,45,0,0,0,0,0,0,4658.0,11252.0,180,100,E,20,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200718,199,105,94,0,1,0,0,0,4,8113.0,9118.0,180,100,E,20,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200719,217,79,138,0,1,0,0,0,4,11146.0,24101.0,180,100,E,20,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200722,342,98,244,0,0,0,0,0,0,11453.0,23310.0,180,100,E,21,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200723,159,73,86,2,4,8,4,0,17,9136.0,14346.0,180,100,E,21,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200725,105,47,58,0,0,0,0,0,0,8025.0,11898.0,180,100,E,21,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200726,16,6,10,0,0,0,0,0,0,9181.0,14574.0,180,100,E,21,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200728,106,56,50,0,0,0,0,0,0,9458.0,15210.0,180,100,E,21,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200730,221,82,139,1,0,5,5,0,0,10668.0,24524.0,180,100,E,21,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200731,151,62,89,1,0,5,5,0,0,11291.0,21519.0,180,100,E,21,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200732,302,98,204,0,1,0,0,0,5,10997.0,22535.0,180,100,E,21,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200734,110,51,59,0,2,0,0,0,8,8182.0,15314.0,180,100,E,21,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200735,105,38,67,0,2,0,0,0,10,8600.0,9123.0,180,100,E,21,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200736,144,55,89,0,0,0,0,0,0,6748.0,10159.0,180,100,E,21,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200738,278,117,161,1,4,4,4,0,24,6533.0,8743.0,180,100,E,21,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200739,264,129,135,1,6,4,4,0,27,5636.0,6499.0,180,100,E,21,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200741,123,42,81,0,1,0,0,0,5,8174.0,11789.0,180,100,E,22,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200742,109,65,44,0,0,0,0,0,0,7434.0,3923.0,180,100,E,22,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200743,40,7,33,0,1,0,0,0,4,5820.0,8227.0,180,100,E,22,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200744,234,96,138,2,2,9,5,4,14,7911.0,10220.0,180,100,E,22,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200745,76,32,44,0,0,0,0,0,0,6463.0,9570.0,180,100,E,22,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200746,180,64,116,0,1,0,0,0,4,7890.0,12568.0,180,100,E,22,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200747,141,49,92,0,0,0,0,0,0,8138.0,13943.0,180,100,E,22,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200749,102,38,64,0,0,0,0,0,0,4145.0,5600.0,180,100,E,22,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200750,157,82,75,0,0,0,0,0,0,8799.0,8733.0,180,100,E,22,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200752,38,19,19,0,0,0,0,0,0,10266.0,7715.0,180,100,E,22,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200753,97,30,67,0,1,0,0,0,4,7315.0,9804.0,180,100,E,22,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200755,151,70,81,0,0,0,0,0,0,10466.0,16276.0,180,100,E,22,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200757,434,87,347,1,4,4,4,0,16,8721.0,20471.0,180,100,E,23,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200758,175,17,158,0,3,0,0,0,15,3244.0,26644.0,180,100,E,23,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200759,63,32,31,0,0,0,0,0,0,7537.0,10354.0,180,100,E,23,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200760,218,92,126,0,1,0,0,0,4,9737.0,14672.0,180,100,E,23,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200761,190,61,129,0,2,0,0,0,10,7868.0,14566.0,180,100,E,23,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200764,213,59,154,0,1,0,0,0,6,10223.0,20341.0,180,100,E,23,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200765,234,82,152,1,2,5,5,0,10,8953.0,17530.0,180,100,E,23,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200766,82,34,48,0,0,0,0,0,0,7899.0,13090.0,180,100,E,23,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200768,167,61,106,1,0,4,4,0,0,10279.0,19371.0,180,100,E,24,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200772,166,45,121,0,0,0,0,0,0,11244.0,25641.0,180,100,E,24,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200774,290,99,191,0,1,0,0,0,4,10382.0,19126.0,180,100,E,24,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200776,274,85,189,0,0,0,0,0,0,10565.0,25329.0,180,100,E,24,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200779,143,44,99,0,0,0,0,0,0,7810.0,13327.0,180,100,E,24,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200780,261,92,169,2,1,8,4,0,4,9630.0,18396.0,180,100,E,24,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200781,131,44,87,1,0,4,4,0,0,8435.0,11716.0,180,100,E,24,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200782,138,55,83,1,0,9,9,0,0,9880.0,13968.0,180,100,E,25,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200783,87,35,52,0,0,0,0,0,0,8347.0,15567.0,180,100,E,25,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200786,208,77,131,0,1,0,0,0,4,9026.0,15589.0,180,100,E,25,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200787,179,69,110,1,0,4,4,0,0,9018.0,18971.0,180,100,E,25,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200788,140,56,84,0,0,0,0,0,0,10476.0,19355.0,180,100,E,25,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200789,70,31,39,0,0,0,0,0,0,8226.0,9405.0,180,100,E,25,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200791,153,57,96,0,0,0,0,0,0,7655.0,8523.0,180,100,E,25,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200793,159,61,98,1,0,4,4,0,0,8901.0,13588.0,180,100,E,25,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200794,101,38,63,0,0,0,0,0,0,8431.0,9784.0,180,100,E,25,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200795,120,26,94,0,0,0,0,0,0,5644.0,10925.0,180,100,E,26,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200798,245,98,147,2,0,8,4,0,0,10392.0,20961.0,180,100,E,26,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200799,49,19,30,0,0,0,0,0,0,8194.0,13397.0,180,100,E,26,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200801,158,61,97,0,0,0,0,0,0,8927.0,12706.0,180,100,E,26,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200802,134,41,93,0,0,0,0,0,0,10342.0,18607.0,180,100,E,26,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200803,187,73,114,0,1,0,0,0,4,9905.0,17949.0,180,100,E,26,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200804,327,103,224,1,2,4,4,0,9,9712.0,16775.0,180,100,E,26,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200805,139,37,102,0,0,0,0,0,0,9743.0,14921.0,180,100,E,26,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200806,169,67,102,0,1,0,0,0,5,8942.0,12543.0,180,100,E,26,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200809,357,132,225,1,3,4,4,0,13,9022.0,14821.0,180,100,E,26,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200813,102,24,78,0,0,0,0,0,0,5959.0,10216.0,180,100,E,26,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200814,111,38,73,0,0,0,0,0,0,7464.0,10822.0,180,100,E,27,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200815,67,22,45,0,0,0,0,0,0,8845.0,17494.0,180,100,E,27,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200816,141,40,101,0,0,0,0,0,0,8524.0,19450.0,180,100,E,27,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200818,80,20,60,0,0,0,0,0,0,7894.0,18166.0,180,100,E,27,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200819,375,112,263,1,3,4,4,0,13,11792.0,20153.0,180,100,E,27,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200820,90,30,60,0,0,0,0,0,0,6575.0,11679.0,180,100,E,27,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200821,228,75,153,0,0,0,0,0,0,10797.0,20005.0,180,100,E,27,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200825,154,57,97,0,0,0,0,0,0,7809.0,11613.0,180,100,E,27,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200826,36,13,23,0,0,0,0,0,0,6044.0,10618.0,180,100,E,27,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200827,115,42,73,0,0,0,0,0,0,8674.0,16225.0,180,100,E,27,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200828,142,51,91,0,0,0,0,0,0,5430.0,8510.0,180,100,E,27,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200829,117,32,85,0,0,0,0,0,0,6061.0,8132.0,180,100,E,27,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200830,389,125,264,0,1,0,0,0,6,11849.0,26003.0,180,100,E,28,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200831,122,51,71,1,0,4,4,0,0,9584.0,14558.0,180,100,E,28,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200832,200,73,127,0,0,0,0,0,0,11109.0,19694.0,180,100,E,28,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200833,74,17,57,0,1,0,0,0,5,8914.0,15479.0,180,100,E,28,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200835,76,23,53,0,0,0,0,0,0,7044.0,10417.0,180,100,E,28,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200836,153,77,76,0,0,0,0,0,0,8176.0,14454.0,180,100,E,28,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200837,116,37,79,0,0,0,0,0,0,7938.0,12409.0,180,100,E,28,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200839,243,74,169,1,0,4,4,0,0,6014.0,12180.0,180,100,E,28,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200840,96,35,61,1,0,4,4,0,0,8762.0,18763.0,180,100,E,28,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
200841,260,92,168,2,0,13,7,6,0,7592.0,15455.0,180,100,E,28,smFISH_images/Eric_smFISH_images/20220425/DUSP1_100nM_Dex_R3_20220419_180min/DUSP1_100nM_Dex_R3_20220419_180min.h5,1
