X,y,x,mass,size,ecc,signal,raw_mass,ep,x_orig,y_orig,Worm,Rep,RNAi,Genotype,IntensityIntegers,time,Rep_group,zeroes
434,333.889037969436,926.964800640456,1288.9046369373,8.66103720012716,0.0712256822374858,3.93062037658989,3263,0.0135451511383079,NA,NA,1,2,ELT-2,ELT-7-KO,5,1,2,0
435,304.366490096473,692.628851859455,1230.69079377366,8.47837525215177,0.0605516458286553,4.13392832710316,3103,0.0143846564503894,NA,NA,1,2,ELT-2,ELT-7-KO,5,2,2,0
441,331.589891549473,772.169037665949,1414.44729637924,8.47767635232171,0.0460807575740488,4.20169764394092,3668,0.0118017217373461,NA,NA,1,2,ELT-2,ELT-7-KO,6,1,2,0
447,325.610197609427,608.003773363836,925.05117483538,7.63487275933804,0.0377572912473635,3.82896640133326,2162,0.0226355291166768,NA,NA,1,2,ELT-2,ELT-7-KO,3,2,2,0
453,349.940897471253,679.547464148344,1095.28769873183,8.5671640560267,0.0258613643409476,3.35458118346896,2612,0.0177631307086781,NA,NA,1,2,ELT-2,ELT-7-KO,4,1,2,0
465,360.347754549103,509.898345375319,931.218182667616,6.85542371349403,0.174516109885642,5.7942765896282,2651,0.017437821422352,NA,NA,1,2,ELT-2,ELT-7-KO,3,2,2,0
470,380.710200106083,597.680978239154,1025.31587909684,8.3348908510664,0.07144481009253,3.11738857453681,2405,0.0197152794784503,NA,NA,1,2,ELT-2,ELT-7-KO,4,1,2,0
487,404.616523321764,541.901093737289,1030.66965512702,5.92160653375075,0.0794887966758906,8.16620267894969,2896,0.0156386308939189,NA,NA,1,2,ELT-2,ELT-7-KO,4,2,2,0
377,123.105205634614,1214.15165190316,3842.63837249989,7.7978586384125,0.174047524706275,18.776185352434,14957,0.00258107245356822,NA,NA,2,2,ELT-2,ELT-7-KO,21,1,2,0
378,106.94036133567,1141.3242729546,1702.15324232242,7.70681175592586,0.105334962786397,6.70052104733918,5749,0.00713559104473001,NA,NA,2,2,ELT-2,ELT-7-KO,8,2,2,0
384,113.93272960803,1094.79620095812,2018.91853403289,7.61684813463128,0.133728753657987,8.09953093634407,6282,0.00647429397675941,NA,NA,2,2,ELT-2,ELT-7-KO,10,1,2,0
385,100.856430447729,1023.41549562304,1870.99164629548,8.07578478427554,0.0510261377713935,6.47962474907526,5721,0.0071740858006686,NA,NA,2,2,ELT-2,ELT-7-KO,9,2,2,0
394,110.648190884713,979.003742578948,1974.07658548531,7.37092081790612,0.0408845839346964,8.17316303576538,5577,0.0073788067156018,NA,NA,2,2,ELT-2,ELT-7-KO,9,1,2,0
396,95.7596141039085,850.397019164758,1182.08972410971,8.17206650642444,0.0170788727731406,3.97613336875072,3058,0.0147335907691284,NA,NA,2,2,ELT-2,ELT-7-KO,5,2,2,0
407,118.154097045688,902.845189259754,1466.53052417423,7.99952928273239,0.0278310716904453,5.52240745659823,3935,0.0109379107569055,NA,NA,2,2,ELT-2,ELT-7-KO,6,1,2,0
410,98.6522914860586,747.144715472455,1817.1665816185,7.92975103116004,0.0183694806123619,6.33236055023264,5387,0.00766750266593797,NA,NA,2,2,ELT-2,ELT-7-KO,9,2,2,0
414,94.5862750795291,656.210318603435,1327.58675256621,8.12494293678498,0.0820262356396369,4.63882226354251,3933,0.0109443406091464,NA,NA,2,2,ELT-2,ELT-7-KO,6,1,2,0
415,123.259046990077,795.621219849889,2285.39310183861,7.51098814891421,0.0373326768475342,9.71943712361288,6466,0.00627358220150552,NA,NA,2,2,ELT-2,ELT-7-KO,11,2,2,0
426,93.6125119388457,575.262281819061,1738.23297103886,8.19126323127355,0.0742882941129862,6.25872845081133,6748,0.00598902608402037,NA,NA,2,2,ELT-2,ELT-7-KO,8,1,2,0
427,118.419551241861,682.953820283479,1385.82974320847,7.6223247956491,0.145870349253582,5.74330375486216,3934,0.0109411247383563,NA,NA,2,2,ELT-2,ELT-7-KO,6,2,2,0
437,129.301487706892,608.698741393326,2187.75693800595,7.04187318271059,0.0295387631803806,11.1920791120391,6520,0.00621701840816551,NA,NA,2,2,ELT-2,ELT-7-KO,11,1,2,0
443,130.995649794949,554.208233930503,1474.77731930941,7.78090055844594,0.0884558424668852,5.52240745659823,4374,0.00968850708499562,NA,NA,2,2,ELT-2,ELT-7-KO,6,2,2,0
190,255.790238922661,1203.53104634291,1224.15232640957,7.98874546610213,0.104177676296859,4.95638943122718,3129,0.0128788134612182,NA,NA,5,2,ELT-2,ELT-7-KO,5,1,2,0
222,244.980009939825,1134.98700714017,1163.03195265817,8.11659603240447,0.0772364374395709,4.62764931589069,3155,0.012751822928639,NA,NA,5,2,ELT-2,ELT-7-KO,5,2,2,0
257,220.592594851043,1066.78895255274,1217.6280995052,8.4476220642021,0.137908703288663,4.09660759111634,3034,0.0133651340398055,NA,NA,5,2,ELT-2,ELT-7-KO,5,1,2,0
288,243.747572320446,1013.67312078286,626.88211224552,8.16860448507344,0.0541147081629994,1.99772839319871,1219,0.0479792582768941,NA,NA,5,2,ELT-2,ELT-7-KO,1,2,2,0
312,210.108617779332,948.417176736497,1190.24151912756,8.61855370719121,0.024974341232504,3.59085356752173,2996,0.0135701038777236,NA,NA,5,2,ELT-2,ELT-7-KO,5,1,2,0
337,211.140529069899,894.156120767884,809.459314763174,8.67141688482211,0.0501589477579694,2.95866103802847,1640,0.0299732011378015,NA,NA,5,2,ELT-2,ELT-7-KO,2,2,2,0
392,191.321127970082,764.42477138676,574.485995401118,7.96041796941172,0.161726160108354,1.87128988730006,1195,0.0496806402455992,NA,NA,5,2,ELT-2,ELT-7-KO,1,1,2,0
436,239.738507280172,706.227553286116,1432.42183332584,8.49857485469543,0.026368272413696,4.82995092532853,3611,0.0108717066423486,NA,NA,5,2,ELT-2,ELT-7-KO,6,2,2,0
463,206.382701973525,645.000158435414,1050.50168240837,8.7412370062482,0.0196657978568161,3.11038724510685,2375,0.0181085658281897,NA,NA,5,2,ELT-2,ELT-7-KO,4,1,2,0
520,209.769380511051,551.474624640362,1589.7871977673,8.49060257722921,0.041300390300635,4.65293701707042,4196,0.00914242789127365,NA,NA,5,2,ELT-2,ELT-7-KO,7,2,2,0
524,246.734889453635,579.2006308808,911.444613621027,8.6979449479115,0.0698965847764637,3.43912736044335,2280,0.0190850159382245,NA,NA,5,2,ELT-2,ELT-7-KO,3,1,2,0
558,210.711943735063,476.203039549542,1438.64260781605,7.94485728238868,0.0572455041539368,5.03225253476637,3681,0.0106310912092969,NA,NA,5,2,ELT-2,ELT-7-KO,6,2,2,0
579,260.109925033477,479.192176754281,958.682039424764,8.57941994995846,0.0510126477585751,3.13567494628658,2306,0.0188074629168185,NA,NA,5,2,ELT-2,ELT-7-KO,3,1,2,0
588,214.390412291326,426.594715455431,1723.45798620335,8.08744429900395,0.061463068023058,5.99318517959613,4643,0.00815167409479354,NA,NA,5,2,ELT-2,ELT-7-KO,8,2,2,0
604,267.469344702262,436.762793526508,1934.76201726118,8.15723232219605,0.147712913863518,6.42307609965155,5152,0.00725625381506558,NA,NA,5,2,ELT-2,ELT-7-KO,9,1,2,0
304,174.571849058513,1238.57972864447,2124.03378327055,7.14304877411311,0.158266449086817,10.1519920252395,5961,0.00689628823996813,NA,NA,6,2,ELT-2,ELT-7-KO,10,2,2,0
325,174.418669240692,1191.90812398797,1093.73542509484,7.34103105167256,0.120585154924216,4.4833670365271,2904,0.0157317303474619,NA,NA,6,2,ELT-2,ELT-7-KO,4,1,2,0
343,198.11677267593,1165.90928852066,983.351836678278,7.75657789082657,0.135739833875262,4.07110340098438,2607,0.0179682909020805,NA,NA,6,2,ELT-2,ELT-7-KO,4,2,2,0
357,168.19245634292,1100.58931844013,1622.82426835948,8.32465586124464,0.051466008136717,5.72015794315527,4576,0.00924996061557747,NA,NA,6,2,ELT-2,ELT-7-KO,7,1,2,0
393,198.408108291831,1038.00848513484,880.543592564811,7.96008580340325,0.0746413832003458,3.14351022101326,2026,0.0248907816852804,NA,NA,6,2,ELT-2,ELT-7-KO,3,2,2,0
418,170.106881376566,962.702849013045,1775.67101123695,8.35109965372666,0.0884577652903713,6.39008635091219,4935,0.00849816396516009,NA,NA,6,2,ELT-2,ELT-7-KO,8,1,2,0
446,200.696224265014,916.370351752046,881.883449380325,8.87549334114644,0.116786722422839,2.42204885881349,1520,0.037459542842894,NA,NA,6,2,ELT-2,ELT-7-KO,3,2,2,0
480,172.836420976887,804.156442669716,810.819505203649,8.61095786765329,0.0943243630501723,2.62818067658485,1769,0.0300039634977676,NA,NA,6,2,ELT-2,ELT-7-KO,2,1,2,0
514,199.535086777659,753.644199308174,688.068007720803,8.60954853309271,0.112907337640128,2.47358181325633,1519,0.0374969624746326,NA,NA,6,2,ELT-2,ELT-7-KO,2,2,2,0
550,178.89021232342,646.241826340687,718.31785197875,8.59812518250301,0.0744129122567956,2.47358181325633,1596,0.0348187734287552,NA,NA,6,2,ELT-2,ELT-7-KO,2,1,2,0
554,221.94133789199,688.781569085107,1034.73019225779,8.77676620862891,0.0334217955835775,3.04044431212758,2420,0.0197348275893592,NA,NA,6,2,ELT-2,ELT-7-KO,4,2,2,0
592,172.373922195581,543.340616933857,2082.6012878985,8.48974339741785,0.0494340201068582,6.33855339646935,5689,0.0072590355323378,NA,NA,6,2,ELT-2,ELT-7-KO,10,1,2,0
602,220.848040044633,564.530159848311,1481.00557773279,8.46573113438251,0.0560386231005577,4.63796589985562,4159,0.0103093297564223,NA,NA,6,2,ELT-2,ELT-7-KO,7,2,2,0
628,175.402835436813,446.513916971832,958.616018545714,8.3660508867721,0.149818891547985,3.24657612989894,2595,0.0180721005212314,NA,NA,6,2,ELT-2,ELT-7-KO,3,1,2,0
630,205.549562786929,475.160151118376,1240.65587821138,8.4159419508479,0.0249257893743476,4.12263635542722,3278,0.013600018312544,NA,NA,6,2,ELT-2,ELT-7-KO,5,2,2,0
649,158.746483033351,384.091744702302,3023.79916784254,7.45880175400187,0.0801809876939997,13.1409033829243,9076,0.00438614910261092,NA,NA,6,2,ELT-2,ELT-7-KO,16,1,2,0
669,211.664356744949,394.334108822516,1905.63712234179,8.24912937395311,0.144187988550828,6.59621816868355,5736,0.00719365218303386,NA,NA,6,2,ELT-2,ELT-7-KO,9,2,2,0
672,162.262514483343,335.073103576208,542.590477328665,7.77840353747439,0.00206098261616275,2.67971363102769,1423,0.0414742482006694,NA,NA,6,2,ELT-2,ELT-7-KO,1,1,2,0
314,180.788478348437,1299.20687427244,682.910821253213,6.7338082822755,0.275420196671219,4.31474647639367,2049,0.0264684267552547,NA,NA,3,2,ELT-2,ELT-7-KO,2,2,2,0
328,176.650048750159,1231.29168619041,923.900766555791,7.65822513068122,0.0753737735163872,4.04223617262144,2595,0.0195595916849201,NA,NA,3,2,ELT-2,ELT-7-KO,3,1,2,0
333,200.643316999175,1271.77792438648,2614.19134408702,7.65623265500942,0.0981933978509181,10.4916466952309,7359,0.00596786342771646,NA,NA,3,2,ELT-2,ELT-7-KO,13,2,2,0
350,167.271394401321,1133.47844645505,973.724733762147,8.30462739319142,0.0419579823443666,3.54263394903902,2213,0.0239296072999196,NA,NA,3,2,ELT-2,ELT-7-KO,3,1,2,0
357,193.513922175039,1177.95724060368,1230.56569506748,8.13470547914613,0.12853304069481,4.58725678016591,3082,0.0158657821207441,NA,NA,3,2,ELT-2,ELT-7-KO,5,2,2,0
365,155.581452643081,1019.89277261916,799.545231267729,8.59178626269426,0.0777445994824825,2.77052142168436,1722,0.0335699361500758,NA,NA,3,2,ELT-2,ELT-7-KO,2,1,2,0
366,175.74425132487,1074.02853208436,1394.07187733082,8.22890015010077,0.168467630392224,4.85976708393814,3462,0.0138281186918325,NA,NA,3,2,ELT-2,ELT-7-KO,6,2,2,0
394,172.093085653175,951.011960715653,1985.69174682033,8.41954415014547,0.0339198561361739,6.40399213864745,5392,0.00836903264839153,NA,NA,3,2,ELT-2,ELT-7-KO,10,1,2,0
399,166.770148031219,906.886745372269,641.262163160024,8.57095638145045,0.0587034363750509,1.90757212640562,1220,0.0570807969506002,NA,NA,3,2,ELT-2,ELT-7-KO,1,2,2,0
407,148.245021452444,856.373829066631,1938.13869881208,8.04555492175746,0.093296372764794,6.54024729053357,5082,0.00893564652507091,NA,NA,3,2,ELT-2,ELT-7-KO,9,1,2,0
423,175.562865851495,813.909669140431,912.773262485091,8.50453780391373,0.0395288442037863,2.77052142168436,2001,0.0273166719792893,NA,NA,3,2,ELT-2,ELT-7-KO,3,2,2,0
432,154.782323839983,745.977068639069,1216.03181219962,8.4814884615111,0.028837526105961,3.76972586884921,3184,0.0152621108189644,NA,NA,3,2,ELT-2,ELT-7-KO,5,1,2,0
448,188.073756313804,727.483800764532,1484.04569595961,8.08774564920933,0.0457710472229042,5.35936930752056,4150,0.0112193113547091,NA,NA,3,2,ELT-2,ELT-7-KO,7,2,2,0
466,176.674717795444,660.451367005048,2179.6736647222,6.97126152259066,0.0162282221556345,11.5362695263578,6467,0.00686047422789104,NA,NA,3,2,ELT-2,ELT-7-KO,11,1,2,0
485,207.53523070675,672.814438192709,745.588191120827,8.24735987645585,0.0100823627130564,2.86135818960844,2226,0.0237490358122281,NA,NA,3,2,ELT-2,ELT-7-KO,2,2,2,0
491,200.485319216101,598.560405756882,1727.12488692444,8.55352744031565,0.127742151193082,5.31395092355852,5893,0.00759110004562504,NA,NA,3,2,ELT-2,ELT-7-KO,8,1,2,0
446,136.209050737641,486.418510044051,2694.38017184847,8.05330297751213,0.0567158099381255,9.47844168044879,8620,0.0045507655348435,NA,NA,4,2,ELT-2,ELT-7-KO,14,2,2,0
449,122.996349225217,567.959048581228,1049.92378996297,8.12968315726766,0.0410260606357816,3.46122870353467,2618,0.0175502220257949,NA,NA,4,2,ELT-2,ELT-7-KO,4,1,2,0
456,117.445554882597,644.132322305469,1213.77303182107,8.15270862305454,0.0544317494269797,3.88722608243125,3077,0.0144036957183899,NA,NA,4,2,ELT-2,ELT-7-KO,5,2,2,0
457,148.348978619597,544.006755023324,1071.96915432087,8.00203950456857,0.0443933030705972,3.83397641006917,2958,0.0151058426198007,NA,NA,4,2,ELT-2,ELT-7-KO,4,1,2,0
472,106.62800100773,739.399516396514,1225.16846170655,8.05142546489066,0.0483681355764803,4.36647313368989,2815,0.0160457915720101,NA,NA,4,2,ELT-2,ELT-7-KO,5,2,2,0
476,149.2228334121,619.435272173705,1287.31082935309,7.79916469952656,0.0260717581347861,4.7392208402244,3258,0.0134526068644489,NA,NA,4,2,ELT-2,ELT-7-KO,5,1,2,0
480,139.759416958452,710.124898810416,875.90386068372,8.04405312553093,0.0322807127277602,2.92873197991395,2031,0.0243540655101593,NA,NA,4,2,ELT-2,ELT-7-KO,3,2,2,0
484,132.269855646611,794.77895023279,812.377001555768,8.86526632635654,0.0102168666669181,2.39623525629323,1649,0.0325714612828405,NA,NA,4,2,ELT-2,ELT-7-KO,3,1,2,0
503,116.968063545815,924.77626416089,1022.9262060754,8.45134280518946,0.047161281587323,3.08848099700017,2393,0.0196549675390563,NA,NA,4,2,ELT-2,ELT-7-KO,4,2,2,0
522,120.184275050471,1040.74535565365,1480.28764199324,7.87108119674336,0.0158201047041276,5.4847162532934,4064,0.0103958351556781,NA,NA,4,2,ELT-2,ELT-7-KO,7,1,2,0
526,138.936909638005,981.11092499953,1593.12369772847,7.90527980276118,0.0959490732394115,5.96396330455205,4397,0.00950364777102104,NA,NA,4,2,ELT-2,ELT-7-KO,7,2,2,0
540,125.735547996288,1125.43619674455,1856.49657723127,7.33168562086094,0.0649353620302165,9.74469004225915,5806,0.00697192494815255,NA,NA,4,2,ELT-2,ELT-7-KO,9,1,2,0
548,147.488057103722,1090.61182469309,1088.68955144256,7.61640568823169,0.0977236354365831,4.41972280605196,3115,0.0141930295625257,NA,NA,4,2,ELT-2,ELT-7-KO,4,2,2,0
560,146.049499769486,1167.42149659706,2443.30796666131,7.27795863504805,0.202293607632433,13.5254167799663,8603,0.00456033289353137,NA,NA,4,2,ELT-2,ELT-7-KO,12,1,2,0
303,124.713539086843,988.101520316327,2856.48334120325,6.27004222556661,0.13700208789373,20.2863936948373,9759,0.00392218535804084,NA,NA,10,2,ELT-2,ELT-7-KO,15,2,2,0
328,126.549740289977,943.2114397308,1977.56539006379,7.29798603788663,0.162534465629984,8.98965681379066,6371,0.00619319996814484,NA,NA,10,2,ELT-2,ELT-7-KO,9,1,2,0
350,142.644849922746,916.576637305281,1569.92820852518,6.88444340239488,0.0829959953141748,8.03500299285714,4889,0.00829384409025942,NA,NA,10,2,ELT-2,ELT-7-KO,7,2,2,0
372,125.926102289756,870.635235900844,1498.88605335071,7.50964915445546,0.148777367549324,6.68257674653465,4294,0.00960133181863209,NA,NA,10,2,ELT-2,ELT-7-KO,7,1,2,0
399,137.530563668562,830.304320215252,1163.72300771796,7.44230841927435,0.165557349917868,5.25059601513437,3195,0.0135455268602554,NA,NA,10,2,ELT-2,ELT-7-KO,5,2,2,0
416,120.64038149907,791.595565056611,1286.475578193,7.63141621117365,0.158929786183642,5.33015050021216,3373,0.0127005008780339,NA,NA,10,2,ELT-2,ELT-7-KO,5,1,2,0
442,147.053713673575,750.098536872115,1273.66730609547,7.44755974522198,0.0453111040143163,5.64836844052334,3581,0.011837562510589,NA,NA,10,2,ELT-2,ELT-7-KO,5,2,2,0
464,147.329040329262,707.8339665013,1128.00304391803,7.76533153137894,0.178976258587539,4.61416013451202,3328,0.0129040135625266,NA,NA,10,2,ELT-2,ELT-7-KO,4,1,2,0
475,125.96851600206,683.593242240994,959.427090038189,7.50222189310163,0.119065102932651,3.57995182850071,3056,0.0142878822644934,NA,NA,10,2,ELT-2,ELT-7-KO,3,2,2,0
498,131.795812293602,636.953729799294,2842.79996976987,7.33299539087444,0.110329951592883,14.3198073140028,10226,0.00373347673174229,NA,NA,10,2,ELT-2,ELT-7-KO,15,1,2,0
528,134.863008708008,589.056518215805,1353.93778153897,7.24057159076848,0.261165106879522,6.60302226145686,5440,0.00736505563725454,NA,NA,10,2,ELT-2,ELT-7-KO,6,2,2,0
549,105.305782359919,539.548398509474,2212.56933898359,7.58618916665008,0.217639759999186,9.54653820933522,6692,0.00587111248624708,NA,NA,10,2,ELT-2,ELT-7-KO,11,1,2,0
555,146.254079689337,543.112455865772,1749.00535443529,7.96011492449063,0.0852908552727378,6.20524983606789,5745,0.00693515755030926,NA,NA,10,2,ELT-2,ELT-7-KO,8,2,2,0
488,164.753944938449,1185.06590168801,667.832593959816,8.09585217398351,0.0468800808888518,2.5934218659083,2107,0.0229487430981965,NA,NA,7,2,ELT-2,ELT-7-KO,2,1,2,0
506,182.057540189782,1146.52392686231,1512.81177945423,8.39566838701338,0.0911765231807862,4.49879303269808,4206,0.00987471011641582,NA,NA,7,2,ELT-2,ELT-7-KO,7,2,2,0
508,183.241610360762,1219.96160662636,675.418793975738,7.91213601713014,0.149227163556206,2.75220279647412,1973,0.0250675398301709,NA,NA,7,2,ELT-2,ELT-7-KO,2,1,2,0
509,173.387077089427,1096.24129143707,786.230241185058,8.32573422173548,0.100028131240869,3.0344800063689,2061,0.0236345111327369,NA,NA,7,2,ELT-2,ELT-7-KO,2,2,2,0
516,172.511589484055,971.844010965853,932.079347072568,8.84466187086501,0.0541515477091122,2.94626837827678,2186,0.0218594634930182,NA,NA,7,2,ELT-2,ELT-7-KO,3,1,2,0
517,174.419519719678,911.479056533403,811.441124493786,8.24260623007171,0.0346044985079577,3.28147256502683,2071,0.023481967186019,NA,NA,7,2,ELT-2,ELT-7-KO,3,2,2,0
518,162.13284922464,776.06497763947,812.499664030891,8.73815696552827,0.120127879175515,2.34642930725037,1424,0.040318788949047,NA,NA,7,2,ELT-2,ELT-7-KO,3,1,2,0
522,197.313802353903,1038.96139870031,863.344846463189,8.24865304741423,0.113972161514005,3.56374977492161,2178,0.0219650419720546,NA,NA,7,2,ELT-2,ELT-7-KO,3,2,2,0
524,164.734998705393,671.30591411167,1027.71839425004,8.75380786553318,0.0651713376188578,3.19326093693471,2619,0.0173465716317706,NA,NA,7,2,ELT-2,ELT-7-KO,4,1,2,0
529,160.106903687607,558.098199790447,696.907146578978,8.63196734294156,0.0683284415866213,1.97594046926347,1272,0.0484861701482615,NA,NA,7,2,ELT-2,ELT-7-KO,2,2,2,0
532,152.456377837843,414.032815476805,1167.53382477605,8.68086660837388,0.0361108328392127,3.3343995418821,3119,0.0140072986431863,NA,NA,7,2,ELT-2,ELT-7-KO,5,1,2,0
533,152.142487551655,464.929673596594,980.648669500089,8.64425501320336,0.0148419555116967,2.87569907580309,2231,0.0212839982410988,NA,NA,7,2,ELT-2,ELT-7-KO,4,2,2,0
536,201.637224101911,828.477470061015,982.801033225537,8.52614327262443,0.0110663887288965,3.65196140301373,2325,0.0201745699608315,NA,NA,7,2,ELT-2,ELT-7-KO,4,1,2,0
543,212.75340669153,722.857919797429,774.921510463649,8.9101674844345,0.0381487457119273,2.45228326096091,1661,0.0319319983289233,NA,NA,7,2,ELT-2,ELT-7-KO,2,2,2,0
545,201.596546587041,586.466524739105,1053.26448174552,8.60810542864702,0.121057612065519,3.74017303110585,2777,0.0161313504126378,NA,NA,7,2,ELT-2,ELT-7-KO,4,1,2,0
550,204.616042005236,485.666075058263,1309.1134878639,8.32008038330963,0.0376649326403191,4.30472745089542,3336,0.0129272710413284,NA,NA,7,2,ELT-2,ELT-7-KO,5,2,2,0
554,206.089130189064,415.147522132111,1393.63786990177,8.67338601025589,0.081887335337481,4.44586605584281,3737,0.0113150597548281,NA,NA,7,2,ELT-2,ELT-7-KO,6,1,2,0
354,123.066794175431,609.102043672801,1275.63916433625,7.88658351393823,0.088036524116165,5.015373528715,4095,0.00759401212611722,NA,NA,9,3,L4440,ELT-7-KO,5,2,2,0
367,159.802434345139,611.023607500424,1068.3683069159,7.48975228177216,0.135068833315489,5.06224617851608,3281,0.00983892830581143,NA,NA,9,3,L4440,ELT-7-KO,4,1,2,0
385,129.278409003478,681.802471037919,1001.52790829956,7.72726526911923,0.0173500868045858,4.07792053269351,2605,0.0130403255663352,NA,NA,9,3,L4440,ELT-7-KO,4,2,2,0
395,164.545109992856,671.189395002403,1502.83089792206,7.67632234672025,0.0535877100962268,5.7653359255322,4098,0.00758763161571052,NA,NA,9,3,L4440,ELT-7-KO,7,1,2,0
416,136.684768292934,748.556834032743,1497.48741584474,7.81072857718619,0.064321239707497,5.5778453263279,4121,0.00753906829297988,NA,NA,9,3,L4440,ELT-7-KO,7,2,2,0
435,168.388224194973,765.623845245799,1311.30925083487,8.01015851311349,0.102029468778065,4.49977438090318,3429,0.00933707476723915,NA,NA,9,3,L4440,ELT-7-KO,5,1,2,0
460,136.567090419054,844.220297150853,1294.06011570807,7.82358551385928,0.0718226686299764,4.96850087891393,3388,0.00947090143144528,NA,NA,9,3,L4440,ELT-7-KO,5,2,2,0
473,171.920666529341,867.801722467609,1469.7388071625,7.81650895355123,0.0899872023029951,5.71846327573112,3853,0.00814662503081623,NA,NA,9,3,L4440,ELT-7-KO,6,1,2,0
501,152.10689445037,954.049079944362,846.473182757609,8.72188433794916,0.0519071162791624,2.85923163786556,1484,0.0283222800950525,NA,NA,9,3,L4440,ELT-7-KO,3,2,2,0
546,142.879664966635,1053.00523011342,1361.36924082242,8.04298293164809,0.050375825674925,5.015373528715,3866,0.00811490299471042,NA,NA,9,3,L4440,ELT-7-KO,6,1,2,0
567,162.01198283967,1089.77621292553,1403.64837094299,7.74082834255085,0.0768849301647916,5.3903547271236,3798,0.00828362404424045,NA,NA,9,3,L4440,ELT-7-KO,6,2,2,0
600,134.495084048155,1189.64332460428,2118.08129921097,7.04747491783657,0.204786082963527,11.905653049473,6849,0.00428566923866509,NA,NA,9,3,L4440,ELT-7-KO,10,1,2,0
638,157.965159835358,1270.43517452908,1790.06649590305,7.43253148133261,0.120807465745494,7.96835046618271,5028,0.00601971844647616,NA,NA,9,3,L4440,ELT-7-KO,8,2,2,0
650,134.572332594842,1318.42921032816,1945.77743854222,7.07262452911315,0.136995476708178,9.98387440762893,5405,0.00555443850030174,NA,NA,9,3,L4440,ELT-7-KO,9,1,2,0
675,156.739110624076,1356.87867359937,1382.5088058827,7.08745886991602,0.200419788359351,7.12464276976337,3891,0.00805458827281843,NA,NA,9,3,L4440,ELT-7-KO,6,2,2,0
677,135.11240638933,1379.93362562745,1582.42065728428,6.97350053528641,0.156345419239042,7.78085986697841,4333,0.00711908285848264,NA,NA,9,3,L4440,ELT-7-KO,7,1,2,0
292,138.913890164664,599.345840547262,648.968964235024,7.84416420830828,0.0856541843813663,2.41111408127394,1636,0.023569201998016,NA,NA,6,3,L4440,ELT-7-KO,2,2,2,0
298,181.212664814333,596.543334475058,1789.34465116924,8.35966296779505,0.0761522376671418,5.44532505995574,5299,0.00549999744186581,NA,NA,6,3,L4440,ELT-7-KO,8,1,2,0
315,143.607550782338,660.324882671614,1342.31326403327,7.46877734442433,0.0417665280420827,5.96005727955355,3758,0.00811834575835874,NA,NA,6,3,L4440,ELT-7-KO,6,2,2,0
321,177.235877895285,657.269326785348,1266.94563061637,7.72011248956638,0.0290398637830823,5.12023102652555,3413,0.00908683307826297,NA,NA,6,3,L4440,ELT-7-KO,5,1,2,0
355,137.839904018938,746.443812660844,1719.69325450682,7.69762063042772,0.0965602955470455,6.90824821039162,4504,0.00659779779869076,NA,NA,6,3,L4440,ELT-7-KO,8,2,2,0
362,174.424917852332,738.733622703993,665.765489295584,7.97826651101945,0.117718380122244,2.43820525072645,1418,0.0292975177354254,NA,NA,6,3,L4440,ELT-7-KO,2,1,2,0
399,129.709727596971,834.868388364238,1700.0792478232,7.98602453956817,0.0688235939039947,6.33933365188878,4704,0.00628233729195157,NA,NA,6,3,L4440,ELT-7-KO,8,2,2,0
401,160.894517551744,830.454456925268,690.066268294491,7.92938566568532,0.0940542022347572,2.60075226744155,1996,0.0178165736556601,NA,NA,6,3,L4440,ELT-7-KO,2,1,2,0
449,148.213640142741,918.888077657487,539.899916019194,8.64024427112914,0.0213697036546818,1.46292315043587,1113,0.0443926269889064,NA,NA,6,3,L4440,ELT-7-KO,1,2,2,0
474,158.670829491588,955.513098213262,1029.03098048437,8.86373904398886,0.0318349297976343,3.14257565649187,2329,0.0145350243464126,NA,NA,6,3,L4440,ELT-7-KO,4,1,2,0
513,144.801085943734,1045.70929111477,1186.26812798678,8.52471165905393,0.16667047044389,4.06367541787742,2942,0.0108546827977544,NA,NA,6,3,L4440,ELT-7-KO,5,2,2,0
540,170.058475493117,1090.53441338655,1580.47173469034,7.89950745744598,0.0840497054033495,5.68914558502839,4082,0.00737968484423831,NA,NA,6,3,L4440,ELT-7-KO,7,1,2,0
570,144.641897464935,1149.80801350983,791.170512691281,8.60097774930712,0.107062862338684,2.30274940346387,1743,0.0215053874159943,NA,NA,6,3,L4440,ELT-7-KO,2,2,2,0
605,167.672933838606,1212.72535344535,1240.64010507798,8.26754421624805,0.123453018976957,3.76567255389974,2671,0.0122229013823277,NA,NA,6,3,L4440,ELT-7-KO,5,1,2,0
638,145.544205941267,1279.10062458694,968.075849216212,7.19300326071513,0.098349003650566,4.19913126514,2104,0.0166010113105512,NA,NA,6,3,L4440,ELT-7-KO,3,2,2,0
670,167.210828214435,1322.63596095978,883.659765202171,7.54810436156408,0.106079926378437,3.41348735101703,1974,0.0180863428641679,NA,NA,6,3,L4440,ELT-7-KO,3,1,2,0
696,143.502288815039,1370.2799416615,840.964082145006,7.31354797766775,0.180791712232204,3.79276372335226,1462,0.0279275477416112,NA,NA,6,3,L4440,ELT-7-KO,3,2,2,0
709,165.35802440487,1390.64459049374,642.304536549705,6.94254664973303,0.151369645400913,3.08839331758684,1292,0.0340856700403599,NA,NA,6,3,L4440,ELT-7-KO,1,1,2,0
