Unnamed: 0,time_index,nuc_intensity,cyto_intensity,nuc_cyto_ratio,rep,conc
280,0,2398.40085,2420.75145,0.9907670818497288,1,0.0
281,0,1604.89817,1690.20204,0.9495303709371928,1,0.0
282,0,2192.59626,2218.57599,0.9882899075275758,1,0.0
283,0,1773.78317,1838.98,0.9645472870830568,1,0.0
284,0,2079.35765,1730.04598,1.2019088937740254,1,0.0
285,0,2326.31812,2316.87559,1.0040755446864542,1,0.0
286,0,1946.89634,2037.86818,0.9553593108264736,1,0.0
287,0,2467.05573,2673.42095,0.9228085573280184,1,0.0
288,0,1886.81459,2120.05066,0.8899856147777149,1,0.0
289,0,1815.11983,1803.5519,1.0064139712308806,1,0.0
290,0,1313.32198,1441.51565,0.9110702197371218,1,0.0
291,0,1906.49823,1900.30889,1.0032570178630276,1,0.0
292,0,1860.54637,1900.37057,0.9790439819324293,1,0.0
293,0,1633.83666,1817.5768,0.8989092840533616,1,0.0
294,0,2076.33136,2035.94872,1.0198348021260577,1,0.0
295,0,2085.86199,2138.22727,0.9755099559645968,1,0.0
296,0,1987.206,2026.13832,0.980784964374989,1,0.0
297,0,2060.75452,1973.87047,1.0440170980418992,1,0.0
298,0,2262.68535,2370.84025,0.9543811945996784,1,0.0
299,0,1956.7619,2007.19338,0.9748746281735944,1,0.0
300,0,2836.82154,2814.55804,1.0079101228980163,1,0.0
301,0,2106.68806,2433.20597,0.865807533753503,1,0.0
302,0,2014.69841,1789.31783,1.1259589415704867,1,0.0
303,0,2180.73061,2464.22994,0.8849541897863639,1,0.0
304,0,1936.74496,2110.96538,0.9174688407253746,1,0.0
305,0,2090.16376,2071.99109,1.0087706313447515,1,0.0
306,0,1597.16011,1484.25246,1.0760703809108054,1,0.0
307,0,1369.87469,1487.69586,0.920802918682586,1,0.0
308,0,1691.42371,1646.92574,1.0270188077818252,1,0.0
309,0,2046.75128,1981.22366,1.0330743173135737,1,0.0
310,0,1437.46925,1423.81781,1.0095879120938935,1,0.0
311,0,1756.34154,1886.77974,0.9308672881976144,1,0.0
312,0,1771.95328,1739.49099,1.0186619477689849,1,0.0
313,0,1912.14613,1861.85302,1.0270123954252846,1,0.0
314,0,2355.05831,2505.66993,0.9398916759958084,1,0.0
315,0,2094.95731,2227.44773,0.9405191788720448,1,0.0
316,0,2392.00667,2279.66395,1.0492803862604398,1,0.0
317,0,2340.44107,2338.28282,1.0009230063966343,1,0.0
318,0,2126.95204,2093.54832,1.0159555524374049,1,0.0
319,0,1584.09616,1681.45641,0.9420976663914826,1,0.0
320,0,2124.99196,2359.39604,0.9006508123155109,1,0.0
321,0,2201.03693,2310.15027,0.9527678604214782,1,0.0
322,0,1645.28439,1808.10191,0.9099511376546248,1,0.0
323,0,2314.4036,2495.70852,0.9273533273028214,1,0.0
324,0,1865.65215,2110.54167,0.8839684032393447,1,0.0
325,0,1704.96247,1919.4159,0.888271515308381,1,0.0
326,0,1869.19312,2213.08481,0.8446098005615971,1,0.0
327,0,1267.41516,1390.78495,0.911294848279743,1,0.0
328,0,1453.04394,1603.72057,0.9060455837390676,1,0.0
329,0,1977.71782,1866.76728,1.0594345857615417,1,0.0
330,0,2346.21743,1956.49828,1.1991921761362347,1,0.0
331,0,2018.49001,2288.81826,0.8818917802586912,1,0.0
332,0,1854.0325,1890.94473,0.9804794770495489,1,0.0
333,0,2187.74527,2047.16525,1.0686705775217706,1,0.0
334,0,1929.63846,2107.79762,0.9154761546794042,1,0.0
335,0,1976.95399,2268.82133,0.8713572831228626,1,0.0
336,0,2088.19647,2378.27134,0.8780312132088343,1,0.0
337,0,2275.96469,2072.40358,1.098224646958002,1,0.0
338,0,2071.54115,2427.72022,0.853286607301067,1,0.0
339,0,2519.35133,2403.60325,1.048156067354294,1,0.0
340,0,1980.66936,2217.23691,0.8933052444991095,1,0.0
341,0,1632.6211,1773.20747,0.9207163446023606,1,0.0
342,0,2099.58112,2290.40228,0.9166866180381203,1,0.0
343,0,1378.96937,1579.61905,0.8729759051715665,1,0.0
344,0,1654.2908,1891.6555,0.874520122717905,1,0.0
345,0,1671.08775,1912.47439,0.8737830732468004,1,0.0
346,0,1616.47245,1791.89407,0.902102684005199,1,0.0
347,0,1753.41625,1669.42737,1.050309993420079,1,0.0
348,0,1426.7397,1555.1186,0.9174475181507056,1,0.0
349,10,5072.97468,1578.71128,3.2133644348192663,1,100.0
350,10,3392.7468,1216.42013,2.789124181955128,1,100.0
351,10,4716.30693,1396.94635,3.376154660484993,1,100.0
352,10,4848.75728,1532.22667,3.1645169575334435,1,100.0
353,10,5009.99007,1639.62672,3.055567470869223,1,100.0
354,10,5260.8015,1607.21924,3.2732320327374875,1,100.0
355,10,5022.76431,1457.74148,3.445579603044567,1,100.0
356,10,5224.39462,1672.45422,3.1237893136471024,1,100.0
357,10,4905.25997,1572.13736,3.1201217494125326,1,100.0
358,10,4489.07215,1652.45019,2.7166157123320005,1,100.0
359,10,3933.14144,1495.97481,2.629149510879799,1,100.0
360,10,3562.34895,1287.69717,2.7664493119915767,1,100.0
361,10,4396.80446,1528.85236,2.8758855825686136,1,100.0
362,10,2354.03058,1913.3377,1.2303267635399648,1,100.0
363,10,3314.79006,1241.8724,2.669187317473196,1,100.0
364,10,4539.84113,1572.35965,2.8872790840187226,1,100.0
365,10,2930.23839,1214.08893,2.4135286284176893,1,100.0
366,10,3403.37611,1316.39503,2.585375994620703,1,100.0
367,10,4185.58344,1609.26016,2.600936470085732,1,100.0
368,10,4906.47829,1550.23558,3.1649888270529822,1,100.0
369,10,4269.26766,2159.11407,1.977323810408961,1,100.0
370,10,5391.3951,1996.49749,2.700426685735528,1,100.0
371,10,5117.69412,2351.50998,2.1763437806034744,1,100.0
372,10,4340.86839,1567.73277,2.7688828562281054,1,100.0
373,10,6224.09943,3782.12205,1.6456632937057123,1,100.0
374,10,5687.77636,4674.52,1.2167615840770816,1,100.0
375,10,3689.62349,1711.84635,2.1553473476168,1,100.0
376,10,5093.3377,2144.09208,2.375521903891366,1,100.0
377,10,5388.81262,2557.46032,2.107095299918475,1,100.0
378,10,3372.28451,1246.77459,2.704806896970847,1,100.0
379,10,4782.71288,2225.77052,2.14878975034677,1,100.0
380,10,3579.62301,1409.4414,2.539745895075879,1,100.0
381,10,4072.49175,2635.12974,1.5454615718465536,1,100.0
382,10,4084.10044,3214.75,1.270425519869352,1,100.0
383,10,3224.27916,1816.27598,1.7752143371956062,1,100.0
384,10,3856.23745,2073.50973,1.8597633732830368,1,100.0
385,10,4503.15422,1526.36667,2.9502440720878687,1,100.0
386,10,4441.25926,1700.4446,2.611822378688491,1,100.0
387,10,4930.98918,1617.61777,3.048303048748036,1,100.0
388,10,3330.73253,1769.12626,1.8826991635972887,1,100.0
