Cell_id,Condition,Replica,Dex_Conc,Time_index,Time_TPL,Nuc_Area,Cyto_Area,Nuc_GR_avg_int,Cyto_GR_avg_int,Nuc_DUSP1_avg_int_round,Nuc_DUSP1_avg_int,Cyto_DUSP1_avg_int,RNA_DUSP1_nuc,RNA_DUSP1_cyto,DUSP1_ts_size_0,DUSP1_ts_size_1,DUSP1_ts_size_2,DUSP1_ts_size_3
3436,DUSP1_timesweep,E,100,30,,7739,16882,,,1142,1141.29668,1124.11657,33,17,,,,
3437,DUSP1_timesweep,E,100,30,,5971,12930,,,1084,1083.51985,1074.3099,30,47,,,,
3438,DUSP1_timesweep,E,100,30,,6972,14779,,,1149,1148.3154,1123.07605,9,17,,,,
3439,DUSP1_timesweep,E,100,30,,6703,20175,,,1126,1125.03745,1091.08089,18,31,,,,
3440,DUSP1_timesweep,E,100,30,,9707,20694,,,1003,1002.55146,988.96545,7,6,,,,
3441,DUSP1_timesweep,E,100,30,,7496,15388,,,901,900.34578,914.25864,5,11,,,,
3442,DUSP1_timesweep,E,100,30,,9086,17328,,,1182,1181.57616,1161.59903,87,78,4,,,
3443,DUSP1_timesweep,E,100,30,,7481,13998,,,1126,1125.9722,1132.16138,36,49,,,,
3444,DUSP1_timesweep,E,100,30,,11455,20494,,,1028,1027.93784,1035.34391,40,43,,,,
3445,DUSP1_timesweep,E,100,30,,9527,18027,,,1147,1146.93072,1136.34859,35,32,,,,
3446,DUSP1_timesweep,E,100,30,,8696,14866,,,1135,1134.45584,1091.70456,35,13,,,,
3447,DUSP1_timesweep,E,100,30,,10270,15806,,,1059,1058.84625,1052.45723,41,99,,,,
3448,DUSP1_timesweep,E,100,30,,7384,14191,,,1019,1018.04469,1015.52251,30,52,,,,
3449,DUSP1_timesweep,E,100,30,,9315,17724,,,939,938.86892,946.53865,11,14,,,,
3450,DUSP1_timesweep,E,100,30,,7124,14104,,,1154,1153.99158,1135.49043,31,50,,,,
3451,DUSP1_timesweep,E,100,30,,6880,18627,,,1088,1087.80422,1067.68052,43,78,4,,,
3452,DUSP1_timesweep,E,100,30,,9779,19832,,,1112,1111.52245,1085.7438,15,34,,,,
3453,DUSP1_timesweep,E,100,30,,6319,16990,,,924,923.75455,937.55297,7,17,,,,
3454,DUSP1_timesweep,E,100,40,,7750,13887,,,1244,1243.76826,1184.41204,94,92,,,,
3455,DUSP1_timesweep,E,100,40,,6995,13060,,,1291,1290.18099,1248.32037,22,19,,,,
3456,DUSP1_timesweep,E,100,40,,9632,19352,,,1129,1128.60309,1094.52821,59,89,,,,
3457,DUSP1_timesweep,E,100,40,,9997,12253,,,1215,1214.64509,1170.41427,43,33,,,,
3458,DUSP1_timesweep,E,100,40,,7687,14915,,,1207,1206.53662,1142.56319,39,32,,,,
3459,DUSP1_timesweep,E,100,40,,7949,13674,,,1445,1444.28884,1491.48991,170,307,8,6,,
3460,DUSP1_timesweep,E,100,40,,9744,17475,,,1196,1195.24723,1164.42031,95,135,,,,
3461,DUSP1_timesweep,E,100,40,,6935,12196,,,1664,1663.00202,2014.14078,272,530,6,4,,
3462,DUSP1_timesweep,E,100,40,,9632,19050,,,1268,1267.63922,1238.99963,84,139,4,,,
3463,DUSP1_timesweep,E,100,40,,7768,14806,,,1111,1110.57505,1115.86904,68,100,,,,
3464,DUSP1_timesweep,E,100,40,,10780,18831,,,1327,1326.40046,1253.07663,152,147,9,6,5,
3465,DUSP1_timesweep,E,100,40,,8234,17830,,,1240,1239.28844,1220.17493,63,76,,,,
3466,DUSP1_timesweep,E,100,40,,9683,19007,,,1216,1215.52845,1130.87278,159,142,,,,
3467,DUSP1_timesweep,E,100,40,,7576,13342,,,1350,1349.43941,1314.69502,103,118,4,,,
3468,DUSP1_timesweep,E,100,40,,8406,15150,,,1367,1366.44147,1336.47003,116,139,4,,,
3469,DUSP1_timesweep,E,100,40,,8588,13042,,,1206,1205.85002,1172.12659,65,74,,,,
3470,DUSP1_timesweep,E,100,40,,10143,18318,,,1250,1249.46377,1205.81417,38,47,,,,
3471,DUSP1_timesweep,E,100,40,,9230,18517,,,1286,1285.98938,1243.32089,53,93,,,,
3472,DUSP1_timesweep,E,100,40,,8772,17253,,,1326,1325.70645,1268.30372,63,95,10,4,,
3473,DUSP1_timesweep,E,100,40,,7977,16755,,,1202,1201.8171,1165.32695,108,140,,,,
3474,DUSP1_timesweep,E,100,40,,9879,18725,,,1107,1106.7359,1072.36283,48,68,,,,
3475,DUSP1_timesweep,E,100,40,,7713,14280,,,1260,1259.40464,1234.7493,84,117,,,,
3476,DUSP1_timesweep,E,100,40,,9221,19492,,,1313,1312.1335,1250.90083,146,157,6,6,,
3477,DUSP1_timesweep,E,100,40,,9214,17257,,,1370,1369.98535,1314.54755,129,131,,,,
3478,DUSP1_timesweep,E,100,40,,8156,16181,,,1174,1173.53911,1121.82832,71,74,,,,
3479,DUSP1_timesweep,E,100,40,,9844,17188,,,1229,1228.17168,1202.16576,91,120,,,,
3480,DUSP1_timesweep,E,100,40,,8052,20279,,,1326,1325.70405,1263.42897,140,261,,,,
3481,DUSP1_timesweep,E,100,40,,9315,18173,,,1311,1310.72582,1288.29968,107,139,4,4,,
3482,DUSP1_timesweep,E,100,40,,8478,16357,,,1396,1395.29512,1306.80357,133,125,4,,,
3483,DUSP1_timesweep,E,100,40,,9727,19741,,,1178,1177.37247,1126.79226,49,50,,,,
3484,DUSP1_timesweep,E,100,40,,9656,17326,,,1208,1207.43455,1132.60216,109,158,6,4,,
3485,DUSP1_timesweep,E,100,40,,9310,17120,,,1376,1375.76058,1289.05117,174,155,7,4,4,
3486,DUSP1_timesweep,E,100,40,,8354,18752,,,1241,1240.24527,1222.71955,43,45,,,,
3487,DUSP1_timesweep,E,100,40,,8213,14276,,,1381,1380.46134,1309.87798,75,70,,,,
3488,DUSP1_timesweep,E,100,40,,6546,14479,,,1307,1306.1462,1248.19235,81,78,4,,,
3489,DUSP1_timesweep,E,100,40,,7347,12548,,,1230,1229.08384,1158.91855,33,24,4,,,
3490,DUSP1_timesweep,E,100,40,,11540,19467,,,1324,1323.28813,1247.4352,69,61,,,,
3491,DUSP1_timesweep,E,100,40,,7122,16203,,,1158,1157.84162,1148.6126,44,91,,,,
3492,DUSP1_timesweep,E,100,40,,7867,15233,,,1183,1182.18787,1177.06145,32,27,,,,
3493,DUSP1_timesweep,E,100,40,,9390,18641,,,1160,1159.41587,1121.4025,33,43,,,,
3494,DUSP1_timesweep,E,100,40,,9732,18018,,,1028,1027.56268,1005.72439,20,36,4,,,
3495,DUSP1_timesweep,E,100,40,,4226,17822,,,1240,1239.89565,1209.19756,69,154,,,,
3496,DUSP1_timesweep,E,100,40,,5260,13921,,,1107,1106.85703,1072.84268,16,21,,,,
3497,DUSP1_timesweep,E,100,40,,9099,17038,,,1266,1265.5072,1212.52729,76,80,,,,
3498,DUSP1_timesweep,E,100,40,,7221,12311,,,1287,1286.38333,1262.06271,57,65,5,,,
3499,DUSP1_timesweep,E,100,40,,9518,14156,,,1518,1517.66211,1463.66396,294,357,11,9,5,
3500,DUSP1_timesweep,E,100,40,,9400,16079,,,1317,1316.03479,1275.35046,63,121,4,,,
3501,DUSP1_timesweep,E,100,40,,7763,19850,,,1208,1207.78836,1186.89204,72,125,,,,
3502,DUSP1_timesweep,E,100,40,,8900,13228,,,1229,1228.04461,1192.32817,25,22,15,,,
3503,DUSP1_timesweep,E,100,40,,9955,19382,,,1252,1251.60151,1234.39067,45,58,,,,
3504,DUSP1_timesweep,E,100,40,,9061,17891,,,1301,1300.26288,1261.09267,55,85,,,,
3505,DUSP1_timesweep,E,100,40,,9781,19787,,,1147,1146.66486,1126.55107,72,90,,,,
3506,DUSP1_timesweep,E,100,40,,8981,18073,,,1150,1149.60539,1126.5734,56,67,,,,
3507,DUSP1_timesweep,E,100,40,,8609,13558,,,1014,1013.43002,997.25586,11,32,,,,
3508,DUSP1_timesweep,E,100,40,,8587,18881,,,1095,1094.4317,1044.12044,70,131,,,,
3509,DUSP1_timesweep,E,100,40,,9569,19895,,,1282,1281.98297,1248.26997,54,88,,,,
3510,DUSP1_timesweep,E,100,40,,9095,13383,,,1325,1324.76009,1291.22775,67,74,4,,,
3511,DUSP1_timesweep,E,100,40,,8611,15039,,,1311,1310.52897,1266.08571,74,98,9,,,
3512,DUSP1_timesweep,E,100,40,,8026,14917,,,1311,1310.15238,1238.28042,62,64,5,,,
3513,DUSP1_timesweep,E,100,40,,6814,17725,,,1166,1165.82096,1130.69794,58,86,,,,
3514,DUSP1_timesweep,E,100,40,,9996,20013,,,1177,1176.23029,1178.40624,100,150,5,,,
3515,DUSP1_timesweep,E,100,40,,10076,20675,,,1125,1124.16197,1079.59405,57,52,,,,
3516,DUSP1_timesweep,E,100,40,,8518,16633,,,1234,1233.74078,1221.79937,29,35,,,,
3517,DUSP1_timesweep,E,100,40,,9485,16870,,,1373,1372.97111,1301.71517,139,127,4,4,,
3518,DUSP1_timesweep,E,100,40,,10708,18719,,,1307,1306.94677,1285.96666,46,80,,,,
3519,DUSP1_timesweep,E,100,40,,9072,12149,,,1349,1348.22542,1317.89555,38,49,,,,
3520,DUSP1_timesweep,E,100,40,,10388,15299,,,1250,1249.8609,1197.18276,75,68,4,,,
3521,DUSP1_timesweep,E,100,40,,8231,18057,,,1253,1252.75179,1247.15196,43,62,,,,
3522,DUSP1_timesweep,E,100,40,,8075,17747,,,1331,1330.16842,1247.59272,124,153,,,,
3523,DUSP1_timesweep,E,100,40,,8588,17373,,,1143,1142.52958,1072.54389,63,40,,,,
3524,DUSP1_timesweep,E,100,40,,7625,20440,,,1186,1185.00472,1137.71199,51,97,,,,
3525,DUSP1_timesweep,E,100,40,,7905,13015,,,1315,1314.01619,1278.19416,94,87,,,,
3526,DUSP1_timesweep,E,100,40,,9452,19573,,,1233,1232.36098,1169.29699,59,83,,,,
3527,DUSP1_timesweep,E,100,40,,8003,19184,,,1218,1217.03586,1172.97159,39,41,,,,
3528,DUSP1_timesweep,E,100,40,,9287,19044,,,1177,1176.35641,1147.7092,58,65,,,,
3529,DUSP1_timesweep,E,100,40,,9245,16423,,,1311,1310.7152,1286.00877,55,90,,,,
3530,DUSP1_timesweep,E,100,40,,8125,13536,,,1341,1340.10449,1312.48375,55,74,5,,,
3531,DUSP1_timesweep,E,100,40,,7288,13663,,,1249,1248.42522,1258.3388,48,85,,,,
3532,DUSP1_timesweep,E,100,40,,9188,12795,,,1393,1392.90444,1360.45072,148,178,7,4,,
3533,DUSP1_timesweep,E,100,40,,9025,15749,,,1172,1171.28089,1145.17258,51,69,,,,
3534,DUSP1_timesweep,E,100,40,,8860,15080,,,1341,1340.21377,1312.34297,69,78,,,,
3535,DUSP1_timesweep,E,100,40,,6995,14646,,,1237,1236.55654,1226.05544,39,54,,,,
3536,DUSP1_timesweep,E,100,40,,6187,13724,,,1107,1106.95604,1119.84166,14,62,,,,
3537,DUSP1_timesweep,E,100,40,,9360,15424,,,1313,1312.19017,1274.16299,73,69,5,,,
3538,DUSP1_timesweep,E,100,40,,7039,17633,,,1193,1192.74883,1182.82777,35,86,,,,
3539,DUSP1_timesweep,E,100,40,,8387,14245,,,1168,1167.67831,1150.58659,47,87,4,,,
3540,DUSP1_timesweep,E,100,40,,8504,16167,,,1274,1273.32655,1229.58805,56,52,,,,
3541,DUSP1_timesweep,E,100,40,,8708,14086,,,1157,1156.73128,1124.40991,17,17,,,,
3542,DUSP1_timesweep,E,100,40,,8057,12861,,,1344,1343.03314,1293.67398,47,55,4,,,
3543,DUSP1_timesweep,E,100,40,,7354,13205,,,1308,1307.59682,1287.85967,83,86,,,,
3544,DUSP1_timesweep,E,100,40,,8533,15531,,,1180,1179.37419,1159.84071,44,64,,,,
3545,DUSP1_timesweep,E,100,40,,10617,16111,,,1261,1260.84384,1234.1224,115,140,4,,,
3546,DUSP1_timesweep,E,100,40,,9290,16032,,,1158,1157.03724,1131.95983,36,57,,,,
3547,DUSP1_timesweep,E,100,40,,5424,13244,,,1164,1163.86873,1124.71466,27,51,,,,
3548,DUSP1_timesweep,E,100,40,,8794,18588,,,1236,1235.69684,1198.03626,61,83,,,,
3549,DUSP1_timesweep,E,100,40,,9568,19247,,,1319,1318.43436,1267.05284,109,146,4,,,
3550,DUSP1_timesweep,E,100,40,,8203,15251,,,1264,1263.27124,1270.67838,38,93,,,,
3551,DUSP1_timesweep,E,100,40,,9586,18759,,,1285,1284.05174,1260.7962,70,87,,,,
3552,DUSP1_timesweep,E,100,40,,7648,12981,,,1216,1215.23627,1173.21154,51,51,,,,
3553,DUSP1_timesweep,E,100,40,,8269,12168,,,1160,1159.11271,1110.58407,91,82,4,,,
3554,DUSP1_timesweep,E,100,40,,5296,16919,,,1112,1111.60026,1093.46953,33,70,,,,
3555,DUSP1_timesweep,E,100,40,,10372,16963,,,1228,1227.60027,1203.89336,88,100,4,,,
3556,DUSP1_timesweep,E,100,40,,9646,20173,,,1257,1256.26757,1237.95891,96,163,5,,,
3557,DUSP1_timesweep,E,100,40,,8465,15176,,,1144,1143.61394,1059.82967,72,68,4,,,
3558,DUSP1_timesweep,E,100,40,,8916,15149,,,1151,1150.46254,1103.4434,36,62,,,,
3559,DUSP1_timesweep,E,100,40,,8977,14583,,,1134,1133.43433,1153.00617,35,56,,,,
3560,DUSP1_timesweep,E,100,40,,9174,18622,,,1191,1190.56573,1158.84089,108,146,9,,,
3561,DUSP1_timesweep,E,100,40,,8838,15619,,,1245,1244.84895,1164.76151,149,116,,,,
3562,DUSP1_timesweep,E,100,40,,9901,15654,,,1321,1320.5046,1323.90916,112,137,,,,
3563,DUSP1_timesweep,E,100,40,,6839,13853,,,1320,1319.23249,1277.83137,63,55,4,,,
3564,DUSP1_timesweep,E,100,40,,9388,18081,,,1202,1201.66233,1188.87335,71,144,4,,,
3565,DUSP1_timesweep,E,100,40,,9365,17600,,,1165,1164.21025,1152.05972,56,50,,,,
3566,DUSP1_timesweep,E,100,40,,11245,16967,,,1048,1047.08893,1004.97112,24,32,,,,
3567,DUSP1_timesweep,E,100,40,,8286,13108,,,1075,1074.20082,1046.51762,87,96,,,,
3568,DUSP1_timesweep,E,100,40,,8683,15708,,,1214,1213.06933,1178.09791,79,91,,,,
3569,DUSP1_timesweep,E,100,40,,8036,13551,,,1275,1274.5158,1258.27112,52,76,,,,
3570,DUSP1_timesweep,E,100,40,,8775,13074,,,1184,1183.28707,1173.18235,62,65,,,,
3571,DUSP1_timesweep,E,100,40,,10452,17000,,,1283,1282.52363,1265.09776,78,106,4,4,,
3572,DUSP1_timesweep,E,100,40,,7868,15711,,,1144,1143.01767,1118.09121,35,64,,,,
3573,DUSP1_timesweep,E,100,40,,7891,18434,,,1306,1305.7596,1276.26164,52,99,,,,
3574,DUSP1_timesweep,E,100,40,,9226,14812,,,1224,1223.61067,1201.11713,58,77,,,,
3575,DUSP1_timesweep,E,100,40,,10200,13934,,,1173,1172.68608,1137.44216,67,70,,,,
3576,DUSP1_timesweep,E,100,40,,7110,14284,,,1230,1229.22461,1225.70701,117,167,,,,
3577,DUSP1_timesweep,E,100,40,,8128,13896,,,1219,1218.91154,1211.76993,33,42,,,,
3578,DUSP1_timesweep,E,100,40,,7376,12533,,,1315,1314.96624,1284.48289,70,70,,,,
3579,DUSP1_timesweep,E,100,40,,9005,15104,,,1293,1292.92926,1291.54012,44,81,,,,
3580,DUSP1_timesweep,E,100,40,,8671,15324,,,1245,1244.20471,1242.784,46,72,,,,
3581,DUSP1_timesweep,E,100,40,,9224,15017,,,1177,1176.6469,1121.09296,48,46,,,,
3582,DUSP1_timesweep,E,100,40,,10948,16890,,,1182,1181.03919,1164.58851,51,109,,,,
3583,DUSP1_timesweep,E,100,40,,8817,14549,,,1108,1107.02189,1084.52471,70,121,,,,
3584,DUSP1_timesweep,E,100,40,,8944,13825,,,1168,1167.63383,1141.72882,44,78,,,,
3585,DUSP1_timesweep,E,100,40,,9693,13507,,,1233,1232.94285,1217.28393,74,64,,,,
3586,DUSP1_timesweep,E,100,40,,9732,15259,,,1241,1240.29716,1223.01684,48,89,,,,
3587,DUSP1_timesweep,E,100,40,,9995,18049,,,1237,1236.74217,1143.72248,88,71,4,,,
3588,DUSP1_timesweep,E,100,40,,10332,13399,,,1112,1111.17267,1112.61691,28,33,,,,
3589,DUSP1_timesweep,E,100,40,,6811,13220,,,1220,1219.8382,1176.63041,28,38,,,,
3590,DUSP1_timesweep,E,100,40,,9164,20514,,,1264,1263.76495,1227.58926,86,108,,,,
3591,DUSP1_timesweep,E,100,40,,9567,18999,,,1149,1148.80422,1121.43613,71,87,,,,
3592,DUSP1_timesweep,E,100,40,,9050,17673,,,1112,1111.79459,1112.5359,39,63,,,,
3593,DUSP1_timesweep,E,100,40,,6955,13334,,,1280,1279.21855,1240.81228,75,114,,,,
3594,DUSP1_timesweep,E,100,40,,6787,18841,,,1273,1272.38073,1249.19006,42,77,,,,
3595,DUSP1_timesweep,E,100,40,,8971,17329,,,1310,1309.7901,1238.44105,49,57,6,,,
3596,DUSP1_timesweep,E,100,40,,7763,13312,,,1315,1314.45627,1285.85231,46,78,,,,
3597,DUSP1_timesweep,E,100,40,,6952,15654,,,1176,1175.01654,1160.54529,29,33,,,,
3598,DUSP1_timesweep,E,100,40,,6420,19861,,,1282,1281.94969,1261.83012,44,102,,,,
3599,DUSP1_timesweep,E,100,40,,7055,15669,,,1282,1281.61857,1259.1376,26,56,,,,
3600,DUSP1_timesweep,E,100,40,,8738,13467,,,1149,1148.68917,1136.39058,79,101,,,,
3601,DUSP1_timesweep,E,100,40,,8335,16671,,,1329,1328.34913,1266.30262,77,62,6,,,
3602,DUSP1_timesweep,E,100,40,,8808,14667,,,1236,1235.75465,1217.01255,65,89,,,,
3603,DUSP1_timesweep,E,100,40,,9412,16272,,,1213,1212.61496,1179.50553,115,128,4,,,
3604,DUSP1_timesweep,E,100,40,,9633,17423,,,1192,1191.08969,1152.56913,94,77,11,,,
3605,DUSP1_timesweep,E,100,40,,6258,14672,,,1091,1090.72643,1098.88611,40,86,,,,
3606,DUSP1_timesweep,E,100,40,,7951,15259,,,1213,1212.86932,1168.49951,38,63,,,,
3607,DUSP1_timesweep,E,100,40,,10870,15893,,,1213,1212.73643,1165.94438,73,76,12,,,
3608,DUSP1_timesweep,E,100,40,,8925,18053,,,1346,1345.81625,1263.17715,149,133,,,,
3609,DUSP1_timesweep,E,100,40,,8626,17322,,,1316,1315.77127,1294.85562,85,127,,,,
3610,DUSP1_timesweep,E,100,40,,9767,17426,,,1185,1184.98218,1169.98646,56,108,,,,
3611,DUSP1_timesweep,E,100,40,,9672,15848,,,1328,1327.39516,1348.55288,159,309,6,4,,
3612,DUSP1_timesweep,E,100,40,,11507,14082,,,1241,1240.8135,1181.82389,98,80,5,,,
3613,DUSP1_timesweep,E,100,40,,9642,15531,,,1124,1123.77028,1128.89466,61,113,,,,
3614,DUSP1_timesweep,E,100,40,,11031,17059,,,1141,1140.6208,1131.94343,83,77,,,,
3615,DUSP1_timesweep,E,100,40,,8037,14277,,,1130,1129.28618,1101.49618,18,49,,,,
3616,DUSP1_timesweep,E,100,40,,8275,14373,,,1220,1219.86779,1172.50393,71,61,4,,,
3617,DUSP1_timesweep,E,100,40,,9273,17485,,,1261,1260.58223,1252.32794,57,51,,,,
3618,DUSP1_timesweep,E,100,40,,8928,17810,,,1303,1302.26109,1256.22661,76,49,,,,
3619,DUSP1_timesweep,E,100,40,,6550,14332,,,1199,1198.87206,1147.08736,42,50,,,,
3620,DUSP1_timesweep,E,100,40,,9356,19740,,,1315,1314.23931,1318.48389,95,275,,,,
3621,DUSP1_timesweep,E,100,40,,7437,13132,,,1240,1239.47196,1203.6603,85,98,,,,
3622,DUSP1_timesweep,E,100,40,,9488,18619,,,1216,1215.4532,1215.26317,61,72,,,,
3623,DUSP1_timesweep,E,100,40,,9314,19192,,,1149,1148.18639,1149.75339,64,89,,,,
3624,DUSP1_timesweep,E,100,40,,8420,13906,,,1055,1054.07625,1048.93413,46,55,,,,
3625,DUSP1_timesweep,E,100,40,,10351,18687,,,1258,1257.51927,1219.27361,140,186,,,,
3626,DUSP1_timesweep,E,100,40,,8862,17483,,,1275,1274.42654,1242.38672,54,113,4,,,
3627,DUSP1_timesweep,E,100,40,,7472,13812,,,1297,1296.98474,1260.61027,27,20,,,,
3628,DUSP1_timesweep,E,100,40,,8619,19853,,,1278,1277.42279,1230.56465,58,93,,,,
3629,DUSP1_timesweep,E,100,40,,10124,19602,,,1179,1178.46029,1151.54081,50,62,,,,
3630,DUSP1_timesweep,E,100,40,,6985,14773,,,1246,1245.84452,1222.71854,66,107,,,,
3631,DUSP1_timesweep,E,100,40,,7935,15300,,,1075,1074.20302,1100.75431,1,60,,,,
3632,DUSP1_timesweep,E,100,40,,8838,16589,,,1156,1155.03055,1155.93538,64,62,,,,
3633,DUSP1_timesweep,E,100,40,,7946,13460,,,1126,1125.59212,1090.05743,18,29,,,,
3634,DUSP1_timesweep,E,100,40,,9369,17520,,,1224,1223.46003,1185.98134,26,46,,,,
3635,DUSP1_timesweep,E,100,40,,8735,14808,,,1301,1300.78363,1255.5341,54,64,,,,
3636,DUSP1_timesweep,E,100,40,,9920,15132,,,1143,1142.95202,1143.32402,64,100,,,,
3637,DUSP1_timesweep,E,100,40,,10000,16946,,,1323,1322.5149,1309.58964,73,138,,,,
3638,DUSP1_timesweep,E,100,40,,8628,16261,,,1271,1270.56201,1246.61933,32,85,,,,
3639,DUSP1_timesweep,E,100,40,,9584,17970,,,1196,1195.15442,1191.77646,50,65,,,,
3640,DUSP1_timesweep,E,100,40,,8899,17729,,,1185,1184.5786,1155.0577,82,134,,,,
3641,DUSP1_timesweep,E,100,40,,8972,20799,,,1160,1159.82579,1126.68518,35,49,,,,
3642,DUSP1_timesweep,E,100,40,,8025,17752,,,1262,1261.65333,1236.59154,74,105,,,,
3643,DUSP1_timesweep,E,100,40,,7380,17463,,,1264,1263.66192,1230.37027,75,100,,,,
3644,DUSP1_timesweep,E,100,40,,7578,14566,,,1317,1316.09053,1289.59632,83,115,,,,
3645,DUSP1_timesweep,E,100,40,,9460,12463,,,1239,1238.70106,1234.28091,70,103,,,,
3646,DUSP1_timesweep,E,100,40,,7542,12557,,,1218,1217.18589,1123.06474,75,49,,,,
3647,DUSP1_timesweep,E,100,40,,9503,20372,,,1204,1203.22424,1137.09611,99,86,,,,
3648,DUSP1_timesweep,E,100,40,,9188,14497,,,1192,1191.16369,1180.29268,12,28,,,,
3649,DUSP1_timesweep,E,100,40,,9236,17243,,,1259,1258.55879,1257.50548,28,42,,,,
3650,DUSP1_timesweep,E,100,40,,9007,12402,,,1198,1197.19074,1175.76552,25,32,,,,
3651,DUSP1_timesweep,E,100,40,,10108,19332,,,1297,1296.80362,1267.14256,86,128,4,,,
3652,DUSP1_timesweep,E,100,40,,8836,16360,,,1103,1102.51607,1105.72922,14,49,,,,
3653,DUSP1_timesweep,E,100,40,,8754,17789,,,1190,1189.48766,1130.5016,67,81,,,,
3654,DUSP1_timesweep,E,100,40,,7847,14306,,,1132,1131.76692,1118.00671,74,120,,,,
3655,DUSP1_timesweep,E,100,40,,4428,13026,,,1145,1144.41893,1146.40411,12,52,,,,
3656,DUSP1_timesweep,E,100,40,,8520,13884,,,1193,1192.92394,1179.54156,58,64,4,,,
3657,DUSP1_timesweep,E,100,40,,5619,12194,,,1234,1233.26517,1183.99418,62,80,,,,
3658,DUSP1_timesweep,E,100,40,,9119,18155,,,1233,1232.52802,1222.27094,25,55,,,,
3659,DUSP1_timesweep,E,100,40,,18606,17820,,,1113,1112.1564,1124.15129,59,66,4,,,
3660,DUSP1_timesweep,E,100,40,,8994,14427,,,1264,1263.58239,1244.71921,56,67,,,,
3661,DUSP1_timesweep,E,100,40,,9238,17501,,,1288,1287.97911,1262.13891,64,90,8,,,
3662,DUSP1_timesweep,E,100,40,,8325,15615,,,1183,1182.0233,1135.92379,41,41,,,,
3663,DUSP1_timesweep,E,100,40,,8639,18958,,,1248,1247.21959,1213.73594,51,54,,,,
3664,DUSP1_timesweep,E,100,40,,8388,14373,,,1246,1245.54483,1216.5486,39,48,,,,
3665,DUSP1_timesweep,E,100,40,,6879,15924,,,1127,1126.63948,1141.91485,33,56,,,,
3666,DUSP1_timesweep,E,100,50,,3629,19688,,,1138,1137.26674,1102.52656,36,131,,,,
3667,DUSP1_timesweep,E,100,50,,6385,14957,,,1248,1247.67721,1212.303,55,92,,,,
3668,DUSP1_timesweep,E,100,50,,7195,13503,,,1220,1219.91577,1196.46153,84,85,,,,
3669,DUSP1_timesweep,E,100,50,,7370,12360,,,1120,1119.21126,1101.24393,40,56,,,,
3670,DUSP1_timesweep,E,100,50,,11845,18763,,,1163,1162.74318,1141.69983,123,125,4,,,
3671,DUSP1_timesweep,E,100,50,,9239,16433,,,1256,1255.64704,1202.66068,52,41,5,,,
3672,DUSP1_timesweep,E,100,50,,6856,12337,,,1342,1341.74037,1255.78998,139,55,,,,
3673,DUSP1_timesweep,E,100,50,,7983,16420,,,1152,1151.74847,1081.28076,46,52,,,,
3674,DUSP1_timesweep,E,100,50,,10863,19821,,,1277,1276.8331,1196.09964,138,133,,,,
3675,DUSP1_timesweep,E,100,50,,7537,13601,,,1245,1244.91668,1190.88993,85,58,,,,
3676,DUSP1_timesweep,E,100,50,,8832,16482,,,1285,1284.58356,1257.82217,81,134,,,,
3677,DUSP1_timesweep,E,100,50,,7346,15626,,,1227,1226.01402,1218.66306,85,128,,,,
3678,DUSP1_timesweep,E,100,50,,7916,18294,,,1281,1280.80407,1241.68536,68,108,,,,
3679,DUSP1_timesweep,E,100,50,,8873,17665,,,1039,1038.17559,1014.26838,26,52,,,,
3680,DUSP1_timesweep,E,100,50,,7872,17521,,,1117,1116.02909,1117.02466,49,115,,,,
3681,DUSP1_timesweep,E,100,50,,4674,19992,,,1177,1176.0353,1154.14586,30,220,,,,
3682,DUSP1_timesweep,E,100,50,,7993,12901,,,1219,1218.49368,1186.26835,63,65,,,,
3683,DUSP1_timesweep,E,100,50,,7167,12829,,,1210,1209.64616,1218.35537,18,62,,,,
3684,DUSP1_timesweep,E,100,50,,8887,18049,,,1305,1304.89468,1302.95163,82,196,4,,,
3685,DUSP1_timesweep,E,100,50,,6579,12154,,,1245,1244.61408,1237.11618,60,92,,,,
3686,DUSP1_timesweep,E,100,50,,7464,13007,,,1301,1300.68917,1267.48666,39,63,,,,
3687,DUSP1_timesweep,E,100,50,,8841,16659,,,1289,1288.83475,1272.34048,89,139,,,,
3688,DUSP1_timesweep,E,100,50,,8889,17290,,,1301,1300.64113,1269.72256,83,125,,,,
3689,DUSP1_timesweep,E,100,50,,8250,12318,,,1315,1314.61842,1263.07501,102,93,4,,,
3690,DUSP1_timesweep,E,100,50,,8204,15594,,,1056,1055.33203,1065.09305,36,68,,,,
3691,DUSP1_timesweep,E,100,50,,7040,13077,,,1147,1146.18125,1166.0442,43,96,,,,
3692,DUSP1_timesweep,E,100,50,,7401,12337,,,1076,1075.0227,1079.25322,34,104,,,,
3693,DUSP1_timesweep,E,100,50,,10110,14032,,,1304,1303.31642,1265.37386,77,79,,,,
3694,DUSP1_timesweep,E,100,50,,9039,19055,,,1253,1252.03529,1252.51782,36,66,,,,
3695,DUSP1_timesweep,E,100,50,,8473,12730,,,1165,1164.21433,1137.50275,9,21,,,,
3696,DUSP1_timesweep,E,100,50,,9526,17331,,,1218,1217.82039,1191.16618,62,106,,,,
3697,DUSP1_timesweep,E,100,50,,8392,15258,,,1175,1174.73499,1174.27998,63,90,,,,
3698,DUSP1_timesweep,E,100,50,,9723,17344,,,1107,1106.59899,1126.03892,91,118,,,,
3699,DUSP1_timesweep,E,100,50,,7913,16065,,,1265,1264.07406,1240.53999,110,107,,,,
