Cell_id,Condition,Replica,Dex_Conc,Time_index,Time_TPL,Nuc_Area,Cyto_Area,Nuc_GR_avg_int,Cyto_GR_avg_int,Nuc_DUSP1_avg_int,Cyto_DUSP1_avg_int,RNA_DUSP1_nuc,RNA_DUSP1_cyto,DUSP1_ts_size_0,DUSP1_ts_size_1,DUSP1_ts_size_2,DUSP1_ts_size_3,normgrnuc,normgrcyt
5726,GR_timesweep,A,10,50,NaN,8669,16804.5746346897,5318.03334,1792.09459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,8
5727,GR_timesweep,A,10,50,NaN,3615,8129.43032562617,4478.7491,1510.43399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,6
5728,GR_timesweep,A,10,50,NaN,7446,14301.1091105205,4866.18426,1847.24883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,9
5729,GR_timesweep,A,10,50,NaN,9725,19173.810346465,4289.69121,1668.15883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,7
5730,GR_timesweep,A,10,50,NaN,8564,16579.5138440569,5293.80009,1977.14732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,10
5731,GR_timesweep,A,10,50,NaN,7734,14867.4109466585,5927.07409,2113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,11
5732,GR_timesweep,A,10,50,NaN,9208,17989.8320475908,4842.3295,1916.92957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,10
5733,GR_timesweep,A,10,50,NaN,10308,20564.2591284565,4655.69325,1806.34278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,8
5734,GR_timesweep,A,10,50,NaN,7860,15119.6681367033,5120.84822,1970.65438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10
5735,GR_timesweep,A,10,50,NaN,9794,19335.3149937684,3459.32775,1454.53076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,5
5736,GR_timesweep,A,10,50,NaN,9921,19634.7245789323,4881.98629,1876.45121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,9
5737,GR_timesweep,A,10,50,NaN,10462,20941.3388462713,4310.79287,1643.22222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,7
5738,GR_timesweep,A,10,50,NaN,4626,9512.1802288918,3901.39321,1742.54896,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,8
5739,GR_timesweep,A,10,50,NaN,2216,6506.87456314403,3838.88493,1547.3006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,6
5740,GR_timesweep,A,10,50,NaN,10937,22130.1844284838,3623.64579,1494.56501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,5
5741,GR_timesweep,A,10,50,NaN,11296,23054.5308651199,6762.40696,2311.1041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30,13
5742,GR_timesweep,A,10,50,NaN,4670,9576.36386287488,3808.47966,1522.35127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,6
5743,GR_timesweep,A,10,50,NaN,10411,20816.0086257458,4306.92998,1777.61538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,8
5744,GR_timesweep,A,10,50,NaN,8968,17455.882980524,4764.26951,1810.67165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,8
5745,GR_timesweep,A,10,50,NaN,9273,18136.1535364147,5697.82066,1844.62892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23,9
5746,GR_timesweep,A,10,50,NaN,4555,9409.31556962818,4755.92272,1637.48939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,7
5747,GR_timesweep,A,10,50,NaN,3750,8303.86834708212,3803.28533,1450.15509,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,5
5748,GR_timesweep,A,10,50,NaN,9697,19108.5065353549,5580.69176,1806.62746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23,8
5749,GR_timesweep,A,10,50,NaN,9440,18515.4296142963,4792.56292,1675.04339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,7
5750,GR_timesweep,A,10,50,NaN,8958,17433.8507752592,4914.68531,1719.84709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,8
5751,GR_timesweep,A,10,50,NaN,8012,15427.6237810748,4244.87144,1668.76729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,7
5752,GR_timesweep,A,10,50,NaN,7655,14710.6468192298,3447.23645,1361.5237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,4
5753,GR_timesweep,A,10,50,NaN,5331,10580.7788824453,2800.79591,1281.54866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,3
5754,GR_timesweep,A,10,50,NaN,5258,10466.1495530315,3911.47014,1579.78177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,6
5755,GR_timesweep,A,10,50,NaN,8544,16536.8607945613,4735.31285,1808.12997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,8
5756,GR_timesweep,A,10,50,NaN,8244,15905.3468772647,4476.99066,1693.8287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,7
5757,GR_timesweep,A,10,50,NaN,3579,8083.44459194157,3362.03269,1527.28765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,6
5758,GR_timesweep,A,10,50,NaN,7602,14606.0794869364,4938.07853,2005.97837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,10
5759,GR_timesweep,A,10,50,NaN,4905,9924.81904486504,5250.03976,1835.39973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,9
5760,GR_timesweep,A,10,50,NaN,7750,14899.2917722509,5592.03729,2412.81549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23,14
5761,GR_timesweep,A,10,50,NaN,10134,20143.1315637623,5821.95895,2012.30364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,10
5762,GR_timesweep,A,10,50,NaN,7390,14192.6567508492,5550.56671,2708.01727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23,17
5763,GR_timesweep,A,10,50,NaN,9412,18451.5026566154,4464.70028,1851.69729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,9
5764,GR_timesweep,A,10,50,NaN,3862,8450.97384415994,4441.04816,2658.87051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,17
5765,GR_timesweep,A,10,50,NaN,7050,13545.8112554583,5378.87589,2373.68979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22,14
5766,GR_timesweep,A,10,50,NaN,3239,7660.16351539606,4297.30009,2709.84671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,17
5767,GR_timesweep,A,10,50,NaN,7643,14686.9287524699,3908.10716,1914.19431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,9
5768,GR_timesweep,A,10,50,NaN,2460,6765.55265627389,5228.90935,1927.57669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,10
5769,GR_timesweep,A,10,50,NaN,7074,13590.8166733,4921.02446,1930.36122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,10
5770,GR_timesweep,A,10,50,NaN,10897,22028.5700354912,3529.33128,1459.1974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,5
5771,GR_timesweep,A,10,50,NaN,6964,13385.3579463778,4947.62952,1925.30905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,10
5772,GR_timesweep,A,10,50,NaN,11312,23096.2449777598,4338.26591,1735.20211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,8
5773,GR_timesweep,A,10,50,NaN,4699,9618.84934404364,4668.98276,1890.43305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,9
5774,GR_timesweep,A,10,50,NaN,9243,18068.5299591105,4091.62729,1592.61233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,6
5775,GR_timesweep,A,10,50,NaN,10020,19870.0527848841,5372.29132,1838.3281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22,9
5776,GR_timesweep,A,10,50,NaN,12413,26072.7924511453,3756.8131,1661.76367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,7
5777,GR_timesweep,A,10,50,NaN,10224,20360.3039724607,4885.98601,1851.15869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,9
5778,GR_timesweep,A,10,50,NaN,2350,6647.66387790682,3188.42043,1722.74603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,8
5779,GR_timesweep,A,10,50,NaN,9313,18226.559859387,5331.2344,1837.48853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,9
5780,GR_timesweep,A,10,50,NaN,8712,16897.2914030355,3982.691,1520.229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,6
5781,GR_timesweep,A,10,50,NaN,8550,16549.649462813,4965.07076,1773.56498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,8
5782,GR_timesweep,A,10,50,NaN,2845,7194.60409749318,2709.56239,1268.48417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,3
5783,GR_timesweep,A,10,50,NaN,8916,17341.5039246689,4638.79845,1634.40709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,7
5784,GR_timesweep,A,10,50,NaN,9301,18199.4089761073,3197.86045,1405.5677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,4
5785,GR_timesweep,A,10,50,NaN,8436,16307.7269101047,4751.55121,1647.36162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,7
5786,GR_timesweep,A,10,50,NaN,10795,21770.7028537278,4456.4818,1720.13453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,8
5787,GR_timesweep,A,10,50,NaN,11202,22810.3524749432,4197.29048,1618.51566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,7
5788,GR_timesweep,A,10,50,NaN,11403,23334.3339947675,6365.11532,2183.66932,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27,12
5789,GR_timesweep,A,10,50,NaN,9657,19015.4500283385,5369.38987,1990.19805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22,10
5790,GR_timesweep,A,10,50,NaN,9533,18728.7292232125,5071.57915,1939.75035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,10
5791,GR_timesweep,A,10,50,NaN,6853,13180.1476779771,4061.36597,1459.60778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,5
5792,GR_timesweep,A,10,50,NaN,8112,15632.4001577864,4515.88609,1944.66511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,10
5793,GR_timesweep,A,10,50,NaN,8108,15624.1759754174,4035.95498,1713.80581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,8
5794,GR_timesweep,A,10,50,NaN,8313,16049.220036463,4193.67473,1855.6282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,9
5795,GR_timesweep,A,10,50,NaN,9987,19791.422155659,3494.41864,1395.10296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,4
5796,GR_timesweep,A,10,50,NaN,7226,13878.1588549024,3820.13853,1668.3053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,7
5797,GR_timesweep,A,10,50,NaN,5752,11259.8020690299,4480.38526,1513.41124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,6
5798,GR_timesweep,A,10,50,NaN,8628,16716.4673846507,4683.00858,1778.75091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,8
5799,GR_timesweep,A,10,50,NaN,10117,20102.2670321185,4392.75151,1661.1802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,7
5800,GR_timesweep,A,10,50,NaN,9072,17686.0407206826,4810.75011,1719.10671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,8
5801,GR_timesweep,A,10,50,NaN,5991,11658.8888640853,3566.12335,1576.97111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,6
5802,GR_timesweep,A,10,50,NaN,10345,20654.4827449636,4590.68352,1793.36977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,8
5803,GR_timesweep,A,10,50,NaN,9566,18804.7748877663,4634.21921,1686.97075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,7
5804,GR_timesweep,A,10,50,NaN,9985,19786.6627018095,3739.03315,1487.61626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,5
5805,GR_timesweep,A,10,50,NaN,8427,16288.7232610028,5716.21253,2071.84202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,11
5806,GR_timesweep,A,10,50,NaN,7084,13609.598262198,4435.47699,2288.26485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,13
5807,GR_timesweep,A,10,50,NaN,8452,16341.5456827795,4259.37222,1691.2803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,7
5808,GR_timesweep,A,10,50,NaN,7568,14539.2537405231,3971.46617,1684.60757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,7
5809,GR_timesweep,A,10,50,NaN,2751,7087.48887812568,3220.91421,1394.11048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,4
5810,GR_timesweep,A,10,50,NaN,7703,14805.7675410234,3165.93847,1465.0467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,5
5811,GR_timesweep,A,10,50,NaN,10751,21660.0202223541,4380.62422,1684.19944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,7
5812,GR_timesweep,A,10,50,NaN,10314,20578.8739391512,4126.67879,1596.85764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,6
5813,GR_timesweep,A,10,50,NaN,7781,14961.1865657866,2973.22491,1395.18004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,4
5814,GR_timesweep,A,10,50,NaN,3543,8037.6824675357,3134.60542,1407.78333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,5
5815,GR_timesweep,A,10,50,NaN,9663,19029.3909055125,4688.7863,1714.92792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,8
5816,GR_timesweep,A,10,50,NaN,10838,21879.1927031254,4732.30282,1681.90262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,7
5817,GR_timesweep,A,10,50,NaN,9178,17922.5449194327,5395.53029,1855.70851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22,9
5818,GR_timesweep,A,10,50,NaN,8668,16802.4222266112,6379.06691,2038.88584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27,11
5819,GR_timesweep,A,10,50,NaN,6506,12552.3448855585,3186.56671,1524.60085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9,6
5820,GR_timesweep,A,10,50,NaN,6638,12788.714924314,3575.54173,1691.1431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,7
5821,GR_timesweep,A,10,50,NaN,8652,16768.0071625265,4471.15869,1779.76828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,8
5822,GR_timesweep,A,10,50,NaN,8558,16566.7106826112,4129.79271,1622.92975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,7
5823,GR_timesweep,A,10,50,NaN,8360,16147.6909328303,4103.74701,1679.74254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,7
5824,GR_timesweep,A,10,50,NaN,9030,17592.8677580347,3524.37885,1473.09957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,5
5825,GR_timesweep,A,10,50,NaN,7817,15033.2724713942,4380.86222,1654.75801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,7
5826,GR_timesweep,A,10,50,NaN,7393,14198.4529819159,4174.75991,1797.35484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,8
5827,GR_timesweep,A,10,50,NaN,8643,16748.6680995065,3506.9536,1558.25653,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,6
5828,GR_timesweep,A,10,50,NaN,11166,22717.2410857659,2889.73831,1196.66399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,2
5829,GR_timesweep,A,10,50,NaN,7882,15163.9939348042,3632.36514,1486.23481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,5
5830,GR_timesweep,A,10,60,NaN,4739,9677.68811019742,4264.99726,2053.2981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,11
5831,GR_timesweep,A,10,60,NaN,9221,18019.0380275036,4944.17493,1837.0584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,9
5832,GR_timesweep,A,10,60,NaN,11030,22367.5049535993,3496.36564,1316.77158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,4
5833,GR_timesweep,A,10,60,NaN,9002,17530.9215368661,5478.18518,2024.23628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22,11
5834,GR_timesweep,A,10,60,NaN,8747,16972.9940544636,5535.14153,1870.72246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23,9
5835,GR_timesweep,A,10,60,NaN,11586,23817.4540923997,4369.76575,1673.01454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,7
5836,GR_timesweep,A,10,60,NaN,5164,10319.8989140494,3599.30751,1954.15435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,10
5837,GR_timesweep,A,10,60,NaN,10410,20813.55565643,4679.5536,1705.60394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,7
5838,GR_timesweep,A,10,60,NaN,9817,19389.332421432,3832.00632,1504.78052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,5
5839,GR_timesweep,A,10,60,NaN,8013,15429.6630042097,5652.87982,3720.67598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23,27
5840,GR_timesweep,A,10,60,NaN,9989,19796.1822996606,4348.11863,1679.54475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,7
5841,GR_timesweep,A,10,60,NaN,8242,15901.1888909659,5151.52293,3192.36646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,22
5842,GR_timesweep,A,10,60,NaN,9248,18079.7897717014,3552.37997,1661.34273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,7
5843,GR_timesweep,A,10,60,NaN,10941,22140.3610511292,4614.865,1599.30303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,6
5844,GR_timesweep,A,10,60,NaN,9830,19419.9043848785,4941.10203,1637.19177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,7
5845,GR_timesweep,A,10,60,NaN,8996,17517.6649454941,5580.78157,1783.89489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23,8
5846,GR_timesweep,A,10,60,NaN,8957,17431.6485036918,6192.08072,1849.13994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26,9
5847,GR_timesweep,A,10,60,NaN,9958,19722.4776234778,4602.70084,1680.1737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,7
5848,GR_timesweep,A,10,60,NaN,13191,28302.224582767,4614.74513,1491.35093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,5
5849,GR_timesweep,A,10,60,NaN,10568,21203.2647974353,6081.58157,2019.41368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26,11
5850,GR_timesweep,A,10,60,NaN,7199,13826.8266515712,5343.18697,2507.19485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,15
5851,GR_timesweep,A,10,60,NaN,9627,18945.838813001,4996.98338,1804.45014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,8
5852,GR_timesweep,A,10,60,NaN,7380,14173.3471955986,5418.01491,1964.40245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22,10
5853,GR_timesweep,A,10,60,NaN,3836,8416.63145625636,4648.67179,1663.43089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,7
5854,GR_timesweep,A,10,60,NaN,8855,17207.9231460606,4291.20553,1590.97332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,6
5855,GR_timesweep,A,10,60,NaN,7917,15234.6843566434,3512.79626,1587.03387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,6
5856,GR_timesweep,A,10,60,NaN,9021,17572.941720658,4433.15752,1989.82805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,10
5857,GR_timesweep,A,10,60,NaN,4556,9410.75832881515,3643.60579,1258.9697,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,3
5858,GR_timesweep,A,10,60,NaN,8263,15944.8821684392,4838.17185,1731.88335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,8
5859,GR_timesweep,A,10,60,NaN,8649,16761.5592553442,4226.35611,1517.23139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,6
5860,GR_timesweep,A,10,60,NaN,8686,16841.1919703418,5802.35056,2121.1123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24,12
5861,GR_timesweep,A,10,60,NaN,11520,23642.5478878786,5398.41727,1962.08441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22,10
5862,GR_timesweep,A,10,60,NaN,7624,14649.4259592148,4187.02308,1540.48883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15,6
5863,GR_timesweep,A,10,60,NaN,8713,16899.4514027871,6562.9495,1844.55007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28,9
5864,GR_timesweep,A,10,60,NaN,9480,18606.988491267,4630.80274,1581.81818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,6
5865,GR_timesweep,A,10,60,NaN,10490,21010.3384218494,6671.93155,1816.41712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,9
5866,GR_timesweep,A,10,60,NaN,9493,18636.8045656316,4003.75719,1448.72028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,5
5867,GR_timesweep,A,10,60,NaN,10425,20850.3683126596,5349.80163,1692.83399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,7
5868,GR_timesweep,A,10,60,NaN,9402,18428.7043825254,5974.46937,1738.4845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25,8
5869,GR_timesweep,A,10,60,NaN,8238,15892.8749888246,3966.39124,1445.07425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,5
5870,GR_timesweep,A,10,60,NaN,10265,20459.7014206193,4414.05153,1477.41702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,5
5871,GR_timesweep,A,10,60,NaN,4891,9903.7930964238,4130.54774,1605.51381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,6
5872,GR_timesweep,A,10,60,NaN,9926,19646.5692954236,4728.62503,1523.85302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,6
5873,GR_timesweep,A,10,60,NaN,8767,17016.3476083355,5196.14098,1748.32295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,8
5874,GR_timesweep,A,10,60,NaN,7621,14643.5101592977,3868.95001,1482.63666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,5
5875,GR_timesweep,A,10,60,NaN,12967,27649.6258875806,4936.29267,1476.07617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,5
5876,GR_timesweep,A,10,60,NaN,9990,19798.5626304684,5629.27097,1652.20162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23,7
5877,GR_timesweep,A,10,60,NaN,10582,21238.0037229252,5387.51153,1855.45397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22,9
5878,GR_timesweep,A,10,60,NaN,11647,23979.7781529163,3722.90427,1403.71692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12,4
5879,GR_timesweep,A,10,60,NaN,12420,26092.3860152849,4869.27045,1554.53424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19,6
5880,GR_timesweep,A,10,60,NaN,8545,16538.9918079248,6779.15026,2004.73789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30,10
5881,GR_timesweep,A,10,60,NaN,9630,18952.7929467448,6246.51703,2085.81544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27,11
5882,GR_timesweep,A,10,60,NaN,8938,17389.8381261367,5290.40736,1664.22522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21,7
5883,GR_timesweep,A,10,60,NaN,9195,17960.655226604,4443.65536,1495.14669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,5
5884,GR_timesweep,A,10,60,NaN,9860,19490.5663567804,4637.25132,1699.4605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,7
5885,GR_timesweep,A,10,60,NaN,8388,16206.5356104847,3841.18622,1372.48905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13,4
5886,GR_timesweep,A,10,60,NaN,8312,16047.1290519209,4347.04187,1471.69081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,5
5887,GR_timesweep,A,10,60,NaN,8774,17031.5376570339,4624.39948,1660.063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17,7
5888,GR_timesweep,A,10,60,NaN,5146,10292.0673908701,4799.95764,2153.87808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,12
5889,GR_timesweep,A,10,60,NaN,12171,25400.6133461496,4004.66092,1442.7115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14,5
5890,GR_timesweep,A,10,60,NaN,7211,13849.6254357407,5576.72181,2121.32985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23,12
5891,GR_timesweep,A,10,60,NaN,7230,13885.7743231238,5567.27372,2120.45156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23,12
5892,GR_timesweep,A,10,60,NaN,8694,16858.4409115098,6153.97688,2314.98657,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26,13
5893,GR_timesweep,A,10,60,NaN,7101,13641.5665608012,4691.1904,2083.27398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18,11
5894,GR_timesweep,A,10,60,NaN,7327,14071.2946050009,5168.44589,2789.01835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20,18
5895,GR_timesweep,A,10,60,NaN,5188,10357.0945707858,5458.69179,1871.45571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22,9
5896,GR_timesweep,A,10,60,NaN,3926,8536.00586235396,4417.43352,2916.36452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16,19
5897,GR_timesweep,A,10,60,NaN,8528,16502.7880459156,5505.21001,3107.32035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22,21
