time,rna
30,16
30,41
30,6
30,10
30,34
30,15
30,22
30,4
30,21
30,14
30,14
30,49
30,10
30,0
30,16
30,10
30,0
30,12
30,0
30,3
30,25
30,1
30,34
30,3
30,14
30,0
30,3
30,32
30,75
30,0
30,0
30,10
30,11
30,26
30,5
30,18
30,40
30,2
30,16
30,12
30,20
30,24
30,14
30,21
30,3
30,15
30,13
30,9
30,6
30,26
30,16
30,11
30,44
30,31
30,6
30,16
30,8
30,15
30,15
30,7
30,10
30,3
30,30
30,12
30,5
30,1
30,15
30,3
30,27
30,18
30,12
30,69
30,37
30,9
30,3
30,8
30,4
30,5
30,16
30,27
30,0
30,44
30,1
30,6
30,0
30,34
30,2
30,73
30,21
30,14
30,14
30,1
30,1
30,0
30,7
30,25
30,3
30,20
30,13
30,0
30,26
30,20
30,2
30,8
30,13
30,8
30,16
30,23
30,35
30,10
30,24
30,6
30,37
30,9
30,37
30,0
30,110
30,3
30,26
30,12
30,1
30,32
30,13
30,5
30,30
30,8
30,7
30,0
30,0
30,2
30,5
30,9
30,0
30,21
30,17
30,1
30,0
30,47
30,58
30,56
30,4
30,9
30,12
30,10
30,44
30,48
30,0
30,2
30,0
30,0
30,7
30,8
30,24
30,6
30,1
30,8
30,10
30,7
30,14
30,6
30,11
30,0
30,6
30,2
30,4
30,16
30,0
30,12
30,5
30,53
30,33
30,13
30,0
30,35
30,1
30,16
30,2
30,18
30,11
30,8
30,109
30,42
30,1
30,0
30,26
30,5
30,5
30,0
30,18
30,5
30,14
30,0
30,25
30,8
30,20
30,29
30,4
30,7
30,11
30,36
30,8
30,2
30,1
30,0
30,8
30,22
30,7
30,9
30,5
30,6
30,18
30,102
30,21
30,14
30,75
30,19
30,4
30,15
30,41
30,8
30,21
30,38
30,25
30,40
30,24
30,0
30,6
30,17
30,12
30,14
30,4
30,0
30,11
35,5
35,14
35,1
35,8
35,3
35,1
35,1
35,7
35,1
35,9
35,0
35,2
35,0
35,32
35,0
35,0
35,1
35,13
35,8
35,1
35,9
35,3
35,0
35,4
35,6
35,4
35,2
35,9
35,8
35,3
35,11
35,3
35,1
35,7
35,4
35,8
35,1
35,7
35,2
35,0
35,2
35,0
35,9
35,6
35,0
35,48
35,1
35,0
35,66
35,0
35,2
35,1
35,5
35,2
35,3
35,0
35,4
35,3
35,1
35,4
35,3
35,3
35,1
35,0
35,28
35,5
35,29
35,0
35,1
35,5
35,4
35,3
35,0
35,8
35,4
35,14
35,0
35,16
35,24
35,4
35,0
35,13
35,0
35,8
35,30
35,9
35,4
35,37
35,8
35,2
35,2
35,1
35,2
35,1
35,26
35,0
35,12
35,26
35,0
35,7
35,0
35,0
35,14
35,12
35,0
35,6
35,5
35,9
35,5
35,27
35,1
35,2
35,6
35,6
35,12
35,6
35,5
35,1
35,1
35,3
35,30
35,2
35,1
35,7
35,10
35,1
35,4
35,17
35,2
35,1
35,6
35,1
35,8
35,56
35,6
35,0
35,1
35,4
35,4
35,2
35,4
35,3
35,7
35,18
35,12
35,19
35,17
35,18
35,1
35,51
35,16
35,8
35,3
35,21
35,3
35,0
35,5
35,3
35,16
35,14
35,2
35,0
35,25
35,1
35,3
35,0
35,0
35,3
35,6
35,0
35,0
35,8
35,0
35,4
35,8
35,14
35,3
35,8
35,0
35,12
35,0
35,0
35,4
35,1
35,7
35,2
35,0
35,3
35,8
35,0
35,2
35,0
35,1
35,8
35,1
35,17
35,5
35,15
35,8
35,0
35,21
35,2
35,0
35,2
35,2
35,5
35,0
35,9
35,4
35,21
35,0
35,19
35,6
35,4
35,1
35,3
35,0
35,5
35,4
35,14
35,1
35,3
35,0
35,14
35,8
35,2
35,0
35,0
35,1
35,20
35,0
35,2
35,21
35,8
35,1
35,3
35,0
35,5
35,5
35,5
35,2
35,9
35,2
35,1
35,6
35,8
35,2
35,0
35,57
35,1
35,8
35,15
35,3
35,7
35,5
35,15
35,8
35,3
35,5
35,0
35,12
35,4
35,12
35,34
35,15
35,13
35,21
35,1
35,0
35,37
35,16
35,7
35,0
35,0
35,5
35,29
35,1
35,0
35,1
35,2
35,7
35,11
35,3
35,5
35,10
35,7
35,0
35,25
35,4
35,9
35,1
35,34
35,30
35,0
35,5
35,5
35,21
35,1
35,0
35,4
35,1
35,3
35,3
35,0
35,11
35,1
35,2
35,6
35,4
35,0
35,0
35,2
35,1
35,0
35,9
35,4
35,14
35,19
35,25
35,1
35,0
35,32
35,2
35,5
35,3
35,3
35,1
35,6
35,5
35,28
35,23
35,3
35,0
35,8
35,0
35,5
35,12
35,2
35,7
35,0
35,6
35,29
35,6
35,0
35,0
35,3
35,2
35,28
35,17
35,7
35,5
35,13
35,2
35,3
35,5
35,0
35,0
35,29
35,9
35,11
35,7
35,2
35,5
35,3
35,7
35,0
35,6
35,1
35,0
35,10
35,1
35,0
35,10
35,1
35,2
35,8
35,0
35,5
35,8
35,12
35,6
35,21
35,6
35,55
35,12
40,3
40,1
40,4
40,0
40,10
40,0
40,1
40,16
40,10
40,3
40,37
40,0
40,22
40,0
40,0
40,7
40,0
40,1
40,13
40,21
40,16
40,37
40,19
40,2
40,5
40,19
40,3
40,1
40,28
40,15
40,1
40,3
40,23
40,9
40,0
40,17
40,3
40,18
40,2
40,9
40,1
40,31
40,0
40,0
40,1
40,3
40,23
40,1
40,14
40,1
40,0
40,0
40,10
40,6
40,13
40,11
40,1
40,0
40,5
40,2
40,4
40,10
40,2
40,1
40,1
40,8
40,43
40,0
40,1
40,0
40,7
40,10
40,6
40,24
40,1
40,0
40,19
40,0
40,0
40,0
40,4
40,0
40,9
40,0
40,14
40,1
40,2
40,0
40,0
40,24
40,11
40,23
40,0
40,8
40,1
40,2
40,10
40,1
40,0
40,5
40,33
40,15
40,2
40,0
40,12
40,1
40,5
40,3
40,9
40,0
40,0
40,11
40,1
40,23
40,7
40,16
40,10
40,16
40,3
40,1
40,3
40,1
40,1
40,24
40,4
40,10
40,24
40,0
40,0
40,0
40,12
40,0
40,0
40,0
40,6
40,0
40,5
40,0
40,4
40,1
40,2
40,2
40,5
40,1
40,15
40,0
40,3
40,10
40,9
40,3
40,9
40,13
40,2
40,3
40,18
40,1
40,1
40,5
40,1
40,0
40,10
40,1
40,9
40,30
40,2
40,19
40,8
40,10
40,2
40,1
40,1
40,0
40,3
40,39
40,6
40,3
40,2
40,2
40,5
40,1
40,1
40,5
40,2
40,1
40,3
40,1
40,54
40,1
40,0
40,0
40,0
40,4
40,11
40,5
40,12
40,3
40,5
40,2
40,17
40,1
40,1
40,0
40,6
40,21
40,4
40,5
40,0
40,0
40,0
40,7
40,8
40,2
40,0
40,1
40,1
40,0
40,0
40,1
40,1
40,1
40,44
40,7
40,0
40,1
40,0
40,1
40,3
40,8
40,18
40,2
40,1
40,4
40,12
40,19
40,0
40,7
40,1
40,16
40,2
40,3
40,0
40,14
40,9
40,24
40,4
40,1
40,3
40,2
40,15
40,3
40,0
40,1
40,2
40,6
40,3
40,2
40,3
40,2
40,17
40,3
40,14
40,0
40,0
40,8
40,11
40,9
40,6
40,7
40,3
40,6
40,3
40,2
40,0
40,1
40,2
40,1
40,0
40,2
40,2
40,0
40,22
40,0
40,0
40,0
40,2
40,13
40,6
40,22
40,0
40,1
40,19
40,16
40,2
40,16
40,53
40,2
40,1
40,9
40,2
40,6
40,8
40,0
40,14
40,2
40,5
40,13
40,0
40,0
40,20
40,0
40,7
40,7
40,34
40,3
40,11
40,1
40,3
40,1
40,11
40,52
40,31
40,6
40,14
40,1
40,1
40,3
40,12
40,4
40,0
40,0
40,1
40,22
40,0
40,0
40,13
40,1
40,0
40,11
40,4
40,2
40,2
40,6
40,0
40,2
40,1
40,3
40,2
40,15
40,1
40,4
40,2
40,1
40,21
40,7
40,1
40,15
40,3
40,4
40,11
40,1
40,0
40,3
40,0
40,0
40,27
40,15
40,26
40,7
40,28
40,0
40,18
40,7
40,0
40,14
40,10
40,1
40,0
40,4
40,0
40,4
40,1
40,4
40,2
40,23
40,3
40,32
40,2
40,0
40,30
40,2
40,0
40,8
40,2
40,1
40,0
40,0
40,1
40,0
40,0
40,0
40,1
40,13
40,2
40,1
40,7
40,0
40,2
40,0
40,8
40,3
40,1
40,2
40,1
40,3
40,1
40,0
40,13
40,0
40,3
40,0
40,2
40,0
40,0
40,9
40,21
40,0
40,2
40,0
40,30
40,13
40,6
40,14
40,23
40,7
40,14
40,13
40,18
40,6
40,0
40,1
40,0
40,21
40,0
40,1
40,11
40,18
40,10
40,2
40,16
40,19
40,11
40,10
40,0
40,4
40,11
40,0
40,3
40,1
40,8
40,1
40,2
40,26
40,34
40,12
40,0
40,0
40,3
40,0
40,10
40,4
40,23
40,2
40,0
40,1
40,12
40,10
40,3
40,4
40,17
40,8
40,11
40,32
40,2
40,2
40,1
40,0
40,6
40,10
40,10
40,0
40,12
40,29
40,19
40,24
40,11
40,1
40,12
40,3
40,3
40,14
40,10
40,1
40,3
40,4
40,15
40,31
40,31
40,4
40,0
40,6
40,18
40,1
40,0
40,1
40,5
40,9
40,19
40,0
40,9
40,6
40,1
40,6
40,4
40,8
40,0
40,1
40,26
40,0
40,2
40,0
40,6
40,50
40,0
40,2
40,8
40,0
40,0
40,0
40,4
40,2
40,0
40,3
40,5
40,0
40,1
40,0
40,25
40,5
40,12
40,5
40,11
40,1
40,1
40,36
40,0
40,2
40,2
40,0
40,0
40,3
40,2
40,47
40,0
40,51
40,0
40,1
40,9
40,37
40,0
40,1
40,1
40,6
40,4
40,1
40,4
40,0
40,0
40,0
40,5
40,2
40,1
40,8
40,1
40,1
40,0
40,1
40,49
40,7
40,1
40,3
40,0
40,8
40,0
40,16
40,2
40,3
40,26
40,11
40,0
40,1
40,1
40,0
40,0
40,2
40,9
40,0
40,1
40,0
40,0
40,0
40,3
40,2
40,11
40,1
40,23
40,4
40,10
40,11
40,1
40,1
40,0
40,6
40,0
40,4
40,9
40,6
40,0
40,1
40,0
40,3
40,3
40,0
40,1
40,2
40,10
40,6
40,4
40,0
40,3
40,11
40,75
40,30
40,0
40,0
40,5
40,1
40,4
40,18
40,16
40,0
40,10
40,0
40,10
40,2
40,68
40,1
40,1
40,2
40,2
40,6
40,0
40,1
40,6
40,1
40,13
40,21
40,1
40,0
40,2
40,0
40,2
40,0
40,2
40,0
40,10
40,0
40,7
40,47
40,4
40,14
40,10
40,14
40,12
40,72
40,0
40,14
40,1
40,0
40,22
40,25
40,3
40,7
40,25
40,0
45,3
45,27
45,6
45,3
45,28
45,1
45,2
45,23
45,0
45,15
45,1
45,34
45,6
45,24
45,0
45,2
45,2
45,18
45,1
45,1
45,5
45,1
45,0
45,0
45,3
45,7
45,0
45,3
45,0
45,0
45,1
45,2
45,49
45,1
45,0
45,1
45,0
45,4
45,2
45,0
45,1
45,15
45,0
45,1
45,3
45,6
45,19
45,0
45,2
45,15
45,30
45,0
45,0
45,0
45,0
45,3
45,1
45,8
45,14
45,56
45,28
45,0
45,6
45,2
45,0
45,4
45,0
45,9
45,8
45,16
45,0
45,6
45,4
45,8
45,4
45,0
45,14
45,3
45,10
45,2
45,1
45,18
45,2
45,3
45,5
45,3
45,3
45,35
45,1
45,23
45,39
45,11
45,36
45,1
45,16
45,6
45,2
45,1
45,5
45,1
45,0
45,1
45,3
45,26
45,8
45,18
45,1
45,7
45,19
45,1
45,0
45,0
45,0
45,7
45,30
45,15
45,3
45,2
45,12
45,2
45,12
45,0
45,0
45,0
45,7
45,5
45,0
45,0
45,3
45,4
45,8
45,5
45,0
45,9
45,11
45,0
45,20
45,21
45,7
45,6
45,12
45,4
45,5
45,0
45,3
45,5
45,3
45,2
45,0
45,1
45,11
45,1
45,18
45,0
45,6
45,4
45,0
45,3
45,3
45,4
45,10
45,25
45,0
45,5
45,22
45,20
45,3
45,2
45,3
45,0
45,6
45,0
45,1
45,0
45,23
45,1
45,0
45,10
45,3
45,2
45,0
45,9
45,4
45,0
45,7
45,5
45,1
45,1
45,2
45,11
45,6
45,30
45,17
45,3
45,0
45,3
45,4
45,27
45,0
45,10
45,0
45,2
45,3
45,3
45,1
45,0
45,27
45,0
45,18
45,12
45,0
45,23
45,3
45,17
45,0
45,19
45,3
45,14
45,3
45,1
45,6
45,3
45,7
45,1
45,27
45,16
45,16
45,15
45,13
45,4
45,0
45,2
45,0
45,23
45,4
45,11
45,6
45,4
45,10
45,10
45,8
45,2
45,5
45,14
45,1
45,0
45,22
45,14
45,4
45,4
45,1
45,37
45,4
45,5
45,1
45,2
45,13
45,3
45,2
45,1
45,1
45,0
45,6
45,3
45,2
45,1
45,3
45,3
45,9
45,0
45,0
45,1
45,3
45,0
45,1
45,0
45,2
45,9
45,12
45,9
45,7
45,0
45,5
45,3
45,3
45,12
45,3
45,1
45,8
45,0
45,6
45,6
45,0
45,14
45,0
45,3
45,3
45,9
45,3
45,0
45,4
45,0
45,0
45,0
45,6
45,3
45,5
45,17
45,17
45,29
45,2
45,0
45,5
45,2
45,0
45,8
45,25
45,2
45,3
45,0
45,0
45,0
45,10
45,0
45,2
45,2
45,0
45,2
45,22
45,0
45,0
45,12
45,0
45,8
45,5
45,24
45,2
45,21
45,33
45,2
45,1
45,1
45,50
45,1
45,9
45,43
45,0
45,3
45,5
45,31
45,2
45,7
45,8
45,6
45,9
45,7
45,9
45,10
45,14
45,6
45,2
45,47
45,5
45,14
45,15
45,8
45,12
45,1
45,16
45,15
45,1
45,21
45,6
45,11
45,2
45,3
45,5
45,10
45,2
45,10
45,0
45,3
45,7
45,2
45,3
45,0
45,0
45,13
45,5
45,0
45,2
45,4
45,4
45,1
45,1
45,14
45,12
45,0
45,20
45,6
45,4
45,0
45,0
45,3
45,1
45,78
45,1
45,19
45,8
45,14
45,7
45,5
45,0
45,0
45,8
45,0
45,2
45,0
45,1
45,39
45,6
45,11
45,5
45,21
45,0
45,0
45,26
45,2
45,4
45,0
45,24
45,3
45,2
45,1
45,11
45,0
45,1
45,1
45,4
45,0
45,8
45,10
45,0
45,3
45,8
45,0
45,0
45,13
45,2
45,1
45,24
45,2
45,6
45,22
45,1
45,32
45,0
45,14
45,32
45,2
45,1
45,0
45,1
45,0
45,0
45,0
45,0
45,0
45,1
45,0
45,0
45,0
45,3
45,4
45,1
45,2
45,1
45,0
45,0
45,2
45,4
45,0
45,7
45,0
45,2
45,6
45,25
45,24
45,2
45,1
45,6
45,1
45,1
45,3
45,0
45,13
45,6
45,3
45,2
45,3
45,21
45,4
45,7
45,4
45,1
45,0
45,3
45,18
45,0
45,1
45,14
45,0
45,7
45,0
45,7
45,2
45,0
45,4
45,0
45,0
45,7
45,0
45,38
45,1
45,1
45,0
45,18
45,0
45,0
45,16
45,6
45,13
45,0
45,1
45,2
45,15
45,0
45,1
45,1
45,1
45,10
45,3
45,2
45,0
45,2
45,7
45,5
45,3
45,12
45,21
45,5
45,1
45,9
45,2
45,0
45,5
45,21
45,37
45,5
45,2
45,0
45,1
45,1
45,0
45,6
45,11
45,1
45,2
45,2
45,0
45,0
45,0
45,3
45,10
45,7
45,7
45,42
45,2
45,1
45,2
45,42
45,1
45,3
45,20
45,1
45,8
45,4
45,1
45,0
45,1
45,0
45,1
45,10
45,11
45,46
45,1
45,0
45,12
45,2
45,19
45,11
45,1
45,0
45,13
45,3
45,2
45,0
45,1
45,29
45,3
45,0
45,10
45,43
45,4
45,31
45,0
45,6
45,12
45,3
45,6
45,2
45,7
45,29
45,1
45,0
45,3
45,10
45,0
45,10
45,0
45,3
45,0
45,2
45,22
45,2
45,7
45,0
45,6
45,3
45,18
45,0
45,5
45,0
45,0
45,3
45,0
45,0
45,13
45,2
45,15
45,2
45,58
45,0
45,1
45,1
45,0
45,0
45,4
45,1
45,3
45,12
45,0
45,6
45,14
45,0
45,0
45,3
45,4
45,21
45,1
45,50
45,1
45,10
45,0
45,2
45,1
45,0
45,4
45,7
45,3
45,65
45,3
45,4
45,2
45,0
45,1
45,0
45,0
45,53
45,13
45,0
45,0
45,1
45,0
45,0
45,12
45,5
45,1
45,19
45,1
45,0
45,0
45,41
45,6
45,29
45,0
45,0
45,0
45,0
45,3
45,2
45,17
45,7
45,4
45,1
45,0
45,2
45,0
45,6
45,0
45,27
45,0
45,0
45,1
45,0
45,6
45,7
45,0
45,0
45,14
45,1
45,2
45,33
45,15
45,0
45,0
45,0
45,6
45,0
45,2
45,16
45,1
45,10
45,1
45,1
45,3
45,11
45,0
45,2
45,7
45,35
45,1
45,9
45,3
45,14
45,19
45,1
45,2
45,22
45,3
45,15
45,2
45,0
45,0
45,7
45,44
45,0
45,2
45,12
45,20
45,5
45,15
45,0
45,11
45,13
45,0
45,2
45,1
45,0
45,0
45,2
45,0
45,2
45,1
45,0
45,1
45,0
45,1
45,9
45,13
45,0
45,54
45,0
45,55
45,1
45,2
45,0
45,0
45,14
45,1
45,0
45,1
45,0
45,7
45,12
45,3
45,0
45,0
45,1
45,0
45,8
45,3
45,0
45,16
45,5
45,10
45,1
45,30
45,15
45,12
45,3
45,2
45,14
45,0
45,2
45,11
45,2
45,15
45,1
45,2
45,25
45,5
45,42
45,0
45,3
45,37
45,0
45,11
45,7
45,0
45,5
45,3
45,32
45,41
45,0
45,0
45,0
45,0
45,0
45,4
45,0
45,30
45,1
45,1
45,0
45,1
45,7
45,4
45,3
45,19
45,22
45,0
45,18
45,4
45,0
45,2
45,11
45,4
45,10
45,7
45,4
45,1
45,17
45,28
45,21
45,1
45,0
45,2
45,30
45,1
45,1
45,1
45,2
45,6
45,2
45,23
45,11
45,7
45,5
45,0
45,1
45,1
45,0
45,1
45,1
45,3
45,3
45,6
45,4
45,11
45,5
45,7
45,13
45,1
45,2
45,16
45,7
45,7
45,5
45,1
45,5
45,3
45,1
45,2
45,0
45,2
45,1
45,14
45,0
45,10
45,7
45,0
45,34
45,2
45,0
45,39
45,0
45,10
45,8
45,0
45,3
45,0
45,16
45,0
45,8
45,1
45,3
45,2
45,2
45,13
45,30
45,28
45,4
45,1
45,12
45,5
45,6
45,30
45,1
45,0
45,5
45,0
45,14
45,2
45,3
45,0
45,35
45,1
45,12
45,2
45,1
45,1
45,2
45,7
45,0
45,0
45,2
45,0
45,4
45,25
45,0
45,13
45,5
45,19
45,15
45,1
45,2
45,2
45,0
45,1
45,4
45,1
45,2
45,21
45,5
45,22
45,7
45,18
45,0
45,19
45,0
45,53
45,48
45,10
45,0
45,1
45,1
45,13
45,4
45,0
45,3
45,1
45,16
45,0
50,1
50,0
50,3
50,10
50,24
50,1
50,5
50,5
50,3
50,12
50,0
50,36
50,12
50,2
50,2
50,0
50,25
50,1
50,3
50,37
50,0
50,31
50,10
50,0
50,0
50,0
50,4
50,1
50,20
50,22
50,0
50,15
50,6
50,0
50,0
50,0
50,0
50,2
50,3
50,2
50,0
50,1
50,0
50,1
50,10
50,28
50,0
50,0
50,1
50,2
50,4
50,10
50,0
50,1
50,0
50,0
50,0
50,2
50,5
50,94
50,0
50,1
50,39
50,1
50,5
50,0
50,0
50,12
50,1
50,2
50,1
50,31
50,35
50,0
50,0
50,4
50,1
50,3
50,1
50,46
50,2
50,8
50,0
50,6
50,0
50,17
50,33
50,14
50,5
50,24
50,1
50,5
50,4
50,1
50,0
50,5
50,20
50,16
50,25
50,0
50,0
50,7
50,2
50,10
50,44
50,3
50,0
50,0
50,20
50,10
50,0
50,0
50,1
50,3
50,1
50,0
50,3
50,1
50,26
50,25
50,3
50,4
50,50
50,20
50,0
50,24
50,11
50,1
50,55
50,3
50,1
50,0
50,15
50,19
50,18
50,0
50,1
50,1
50,1
50,0
50,0
50,4
50,0
50,1
50,0
50,13
50,25
50,3
50,8
50,0
50,40
50,24
50,37
50,25
50,8
50,5
50,0
50,12
50,21
50,1
50,0
50,3
50,4
50,2
50,16
50,0
50,8
50,0
50,1
50,1
50,1
50,3
50,18
50,0
50,3
50,7
50,3
50,2
50,24
50,1
50,0
50,1
50,0
50,1
50,10
50,29
50,118
50,19
50,5
50,17
50,3
50,6
50,15
50,0
50,0
50,5
50,5
50,0
50,0
50,0
50,0
50,0
50,1
50,0
50,0
50,1
50,1
50,0
50,4
50,2
50,0
50,55
50,1
50,1
50,3
50,5
50,0
50,1
50,23
50,0
50,1
50,73
50,13
50,11
50,6
50,12
50,0
50,3
50,7
50,0
50,1
50,5
50,14
50,0
50,0
50,69
50,2
50,0
50,1
50,1
50,28
50,1
50,5
50,5
50,2
50,10
50,6
50,27
50,0
50,24
50,1
50,23
50,0
50,0
50,9
50,0
50,1
50,1
50,15
50,3
50,2
50,0
50,1
50,0
50,3
50,1
50,3
50,2
50,0
50,3
50,0
50,4
50,3
50,0
50,1
50,0
50,15
50,2
50,5
50,3
50,0
50,1
50,17
50,1
50,1
50,2
50,0
50,1
50,10
50,0
50,6
50,0
50,0
50,1
50,0
50,7
50,15
50,2
50,5
50,1
50,15
50,2
50,0
50,0
50,0
50,0
50,8
50,0
50,27
50,17
50,13
50,2
50,1
50,8
50,4
50,0
50,0
50,0
50,8
50,1
50,2
50,1
50,0
50,2
50,9
50,20
50,0
50,0
50,1
50,2
50,0
50,1
50,0
50,2
50,0
50,2
50,0
50,11
50,1
50,2
50,0
50,41
50,0
50,7
50,12
50,0
50,0
50,8
50,6
50,3
50,16
50,11
50,7
50,3
50,5
50,5
50,0
50,9
50,0
50,2
50,1
50,1
50,4
50,0
50,42
50,12
50,0
50,1
50,26
50,0
50,1
50,0
50,3
50,10
50,2
50,0
50,11
50,58
50,0
50,0
50,6
50,0
50,0
50,2
50,25
50,8
50,26
50,22
50,4
50,4
50,2
50,31
50,0
50,0
50,11
50,0
50,3
50,2
50,14
50,17
50,3
50,8
50,0
50,34
50,1
50,7
50,3
50,0
50,1
50,0
50,0
50,0
50,1
50,0
50,0
50,0
50,0
50,0
50,1
50,0
50,13
50,1
50,4
50,25
50,0
50,1
50,0
50,6
50,6
50,0
50,4
50,1
50,48
50,4
50,0
50,0
50,1
50,2
50,4
50,0
50,0
50,11
50,1
50,5
50,1
50,0
50,2
50,0
50,9
50,0
50,0
55,2
55,2
55,1
55,0
55,8
55,0
55,22
55,0
55,0
55,2
55,20
55,0
55,4
55,2
55,2
55,0
55,0
55,5
55,0
55,14
55,0
55,27
55,21
55,21
55,8
55,3
55,52
55,0
55,0
55,1
55,3
55,0
55,1
55,1
55,0
55,10
55,6
55,12
55,14
55,0
55,16
55,1
55,5
55,26
55,1
55,0
55,0
55,38
55,34
55,1
55,2
55,12
55,10
55,0
55,3
55,18
55,0
55,29
55,5
55,8
55,23
55,3
55,2
55,0
55,53
55,22
55,6
55,10
55,7
55,13
55,0
55,14
55,1
55,9
55,1
55,38
55,0
55,4
55,14
55,7
55,35
55,0
55,1
55,1
55,26
55,0
55,1
55,17
55,1
55,6
55,17
55,19
55,4
55,0
55,25
55,7
55,5
55,3
55,1
55,3
55,12
55,0
55,10
55,6
55,1
55,0
55,9
55,8
55,12
55,2
55,2
55,37
55,19
55,3
55,0
55,19
55,1
55,17
55,2
55,21
55,0
55,19
55,11
55,10
55,0
55,15
55,2
55,0
55,13
55,2
55,12
55,9
55,21
55,6
55,50
55,3
55,10
55,0
55,2
55,0
55,0
55,1
55,0
55,38
55,2
55,11
55,0
55,0
55,21
55,0
55,0
55,1
55,0
55,14
55,3
55,1
55,3
55,1
55,0
55,19
55,0
55,0
55,1
55,50
55,6
55,25
55,2
55,14
55,1
55,16
55,0
55,2
55,5
55,7
55,25
55,0
55,0
55,13
55,7
55,0
55,1
55,0
55,21
55,1
55,17
55,11
55,0
55,2
55,2
55,4
55,6
55,11
55,1
55,34
55,10
55,4
55,2
55,9
55,14
55,0
55,16
55,1
55,2
55,9
55,1
55,0
55,11
55,8
55,0
55,0
55,1
55,0
55,0
55,0
55,2
55,3
55,2
55,0
55,4
55,0
55,3
55,2
55,4
55,1
55,10
55,2
55,4
55,58
55,0
55,3
55,33
55,2
55,1
55,2
55,4
55,0
55,37
55,10
55,5
55,6
55,22
55,0
55,0
55,73
55,0
55,2
55,6
55,0
55,0
55,0
55,1
55,2
55,3
55,0
55,14
55,5
55,53
55,7
55,1
55,2
55,27
55,5
55,1
55,10
55,1
55,12
55,18
55,17
55,13
55,12
55,18
55,49
55,11
55,18
55,3
55,6
55,1
55,3
55,0
55,2
55,11
55,0
55,23
55,6
55,1
55,2
55,4
55,1
55,7
55,5
55,25
55,3
55,0
55,16
55,13
55,10
55,11
55,0
55,1
55,18
55,51
55,10
55,3
55,15
55,3
55,1
55,24
55,0
55,2
55,8
55,17
55,0
55,1
55,0
55,12
55,26
55,2
55,38
55,22
55,2
55,0
55,0
55,0
55,0
55,2
55,0
55,1
55,7
55,0
55,2
55,7
55,17
55,2
55,1
55,0
55,2
55,1
55,2
55,8
55,6
55,11
55,0
55,1
55,15
55,0
55,3
55,22
55,11
55,3
55,11
55,6
55,25
55,24
55,1
55,24
55,9
55,18
55,1
55,10
55,2
55,2
55,0
55,5
55,39
55,10
55,2
55,13
55,48
55,4
55,12
55,5
55,2
55,6
55,8
55,18
55,16
55,23
55,24
55,2
55,0
55,21
55,20
55,7
55,3
55,28
55,11
55,4
55,0
55,4
55,31
55,5
55,7
55,0
55,9
55,1
55,2
55,3
55,3
55,42
55,7
55,36
55,7
55,1
55,11
55,1
55,0
55,13
55,21
55,2
55,0
55,19
55,18
55,22
55,0
55,46
55,17
55,9
55,34
55,21
55,26
55,2
55,13
55,2
55,1
55,13
55,1
55,32
55,45
55,0
55,50
55,13
55,13
55,24
55,18
55,18
55,7
55,2
55,4
55,3
55,28
55,14
55,12
55,0
55,1
55,3
55,0
55,7
55,13
55,1
55,1
55,1
55,1
55,111
55,25
55,1
55,6
55,0
55,19
55,2
55,2
55,0
55,2
55,1
55,0
55,8
55,0
55,62
55,1
55,0
55,12
55,3
55,2
55,3
55,9
55,1
55,32
55,0
55,0
55,7
55,4
55,45
55,17
55,4
55,0
55,10
55,1
55,0
55,5
55,2
55,0
55,0
55,28
55,10
55,1
55,16
55,2
55,59
55,1
55,4
55,1
55,25
55,14
55,2
55,1
55,17
55,4
55,11
55,7
55,27
55,29
55,5
55,7
55,1
55,5
55,0
55,2
55,4
55,4
55,3
55,1
55,1
55,2
55,15
55,16
55,13
55,8
55,0
55,9
55,9
55,0
55,1
55,2
55,52
55,30
55,28
55,0
55,2
55,6
55,9
55,36
55,1
55,0
55,1
55,1
55,12
55,17
55,13
55,14
55,49
55,6
55,10
55,10
55,8
55,2
55,31
55,14
55,23
55,2
55,19
55,11
55,3
55,6
55,4
55,2
55,4
55,8
55,15
55,7
55,10
55,2
55,2
55,1
55,0
55,6
55,2
55,0
55,4
55,27
55,0
55,2
55,42
55,15
55,2
55,54
55,11
55,9
55,0
55,17
55,36
55,15
55,2
55,20
55,2
55,2
55,1
55,17
55,0
55,28
55,1
55,0
55,0
55,15
55,1
55,0
55,6
55,48
55,12
55,1
55,0
55,1
55,39
55,4
55,22
55,5
55,38
55,4
55,7
55,2
55,10
55,9
55,8
55,0
55,24
55,32
55,28
55,21
55,8
55,1
55,0
55,21
55,6
55,35
55,25
55,1
55,1
55,22
55,6
55,8
55,3
55,11
55,1
55,8
55,2
55,1
55,2
55,0
55,4
55,23
55,1
55,8
55,4
55,35
55,1
55,0
55,5
55,45
55,12
55,2
55,0
55,1
55,0
55,61
55,63
55,34
55,4
55,1
55,9
55,0
55,1
55,3
55,4
55,0
55,18
55,6
55,7
55,37
55,2
55,0
55,8
55,3
55,68
55,10
55,1
55,1
55,6
55,1
55,1
55,0
55,6
55,10
55,6
55,1
55,28
55,6
55,4
55,0
55,6
55,15
55,30
55,0
55,0
55,0
55,5
55,0
55,30
55,1
55,1
55,8
55,2
55,11
55,4
55,5
55,2
55,1
55,32
55,1
55,0
55,2
55,1
55,4
55,0
55,2
55,1
55,1
55,6
55,5
55,8
55,2
55,1
55,4
55,2
