Cell_id,Condition,Replica,Dex_Conc,Time_index,Time_TPL,Nuc_Area,Cyto_Area,Nuc_GR_avg_int,Cyto_GR_avg_int,Nuc_DUSP1_avg_int,Cyto_DUSP1_avg_int,RNA_DUSP1_nuc,RNA_DUSP1_cyto,DUSP1_ts_size_0,DUSP1_ts_size_1,DUSP1_ts_size_2,DUSP1_ts_size_3,tryptCond1,tryptCond2,tryptCond3,tryptCond4,tryptCond5
5124,DUSP1_TPL,P,100.0,195,180.0,8741,13185.0,,,1391.09278,1339.57983,124.0,167.0,,,,,0,0,0,0,5
5125,DUSP1_TPL,P,100.0,195,180.0,6596,10754.0,,,1204.0658,1163.72875,47.0,110.0,,,,,0,0,0,0,5
5126,DUSP1_TPL,P,100.0,195,180.0,8696,23008.0,,,1488.75977,1405.6243,103.0,192.0,,,,,0,0,0,0,5
5127,DUSP1_TPL,P,100.0,195,180.0,8107,18123.0,,,1232.2187,1273.154,63.0,135.0,,,,,0,0,0,0,5
5128,DUSP1_TPL,P,100.0,195,180.0,8444,16773.0,,,1537.08704,1539.0183,105.0,241.0,,,,,0,0,0,0,5
5129,DUSP1_TPL,P,100.0,195,180.0,6936,15114.0,,,1396.64273,1302.46612,56.0,94.0,,,,,0,0,0,0,5
5130,DUSP1_TPL,P,100.0,195,180.0,8094,23655.0,,,1193.49333,1144.69698,35.0,131.0,,,,,0,0,0,0,5
5131,DUSP1_TPL,P,100.0,195,180.0,7996,20624.0,,,1156.84842,1104.28637,38.0,89.0,,,,,0,0,0,0,5
5132,DUSP1_TPL,P,100.0,195,180.0,7734,20918.0,,,1200.51487,1136.23224,45.0,87.0,,,,,0,0,0,0,5
5133,DUSP1_TPL,P,100.0,195,180.0,6306,9718.0,,,1313.03964,1350.10928,68.0,128.0,,,,,0,0,0,0,5
5134,DUSP1_TPL,P,100.0,195,180.0,8005,13188.0,,,1554.42711,1572.69669,134.0,255.0,,,,,0,0,0,0,5
5135,DUSP1_TPL,P,100.0,195,180.0,7585,13277.0,,,1697.84759,1675.34842,187.0,296.0,,,,,0,0,0,0,5
5136,DUSP1_TPL,P,100.0,195,180.0,6321,19093.0,,,1250.85793,1280.89153,24.0,162.0,,,,,0,0,0,0,5
5137,DUSP1_TPL,P,100.0,195,180.0,6665,14262.0,,,1669.63211,1581.65019,137.0,232.0,,,,,0,0,0,0,5
5138,DUSP1_TPL,P,100.0,195,180.0,8262,16768.0,,,1500.52288,1470.43732,79.0,175.0,,,,,0,0,0,0,5
5139,DUSP1_TPL,P,100.0,195,180.0,8620,18160.0,,,1352.11856,1316.20551,68.0,132.0,,,,,0,0,0,0,5
5140,DUSP1_TPL,P,100.0,195,180.0,8444,23884.0,,,1551.66781,1511.31523,108.0,301.0,,,,,0,0,0,0,5
5141,DUSP1_TPL,P,100.0,195,180.0,6579,9219.0,,,1510.38076,1483.82124,97.0,137.0,,,,,0,0,0,0,5
5142,DUSP1_TPL,P,100.0,195,180.0,6453,10981.0,,,1363.23555,1315.49139,64.0,127.0,,,,,0,0,0,0,5
5143,DUSP1_TPL,P,100.0,195,180.0,6285,14261.0,,,1388.51854,1343.48208,96.0,242.0,,,,,0,0,0,0,5
5144,DUSP1_TPL,P,100.0,195,180.0,8337,16463.0,,,1313.70505,1272.25342,58.0,130.0,,,,,0,0,0,0,5
5145,DUSP1_TPL,P,100.0,195,180.0,8239,20791.0,,,1741.43197,1622.94887,225.0,435.0,,,,,0,0,0,0,5
5146,DUSP1_TPL,P,100.0,195,180.0,7812,20523.0,,,1344.6682,1267.83229,40.0,79.0,,,,,0,0,0,0,5
5147,DUSP1_TPL,P,100.0,195,180.0,7332,7259.0,,,1604.10338,1594.57914,111.0,136.0,,,,,0,0,0,0,5
5148,DUSP1_TPL,P,100.0,195,180.0,7925,14832.0,,,1308.28063,1248.1132,49.0,111.0,,,,,0,0,0,0,5
5149,DUSP1_TPL,P,100.0,195,180.0,6538,16169.0,,,1353.90226,1379.28116,37.0,146.0,,,,,0,0,0,0,5
5150,DUSP1_TPL,P,100.0,195,180.0,8436,6217.0,,,1344.83914,1262.27537,104.0,84.0,,,,,0,0,0,0,5
5151,DUSP1_TPL,P,100.0,195,180.0,6800,16768.0,,,1131.01691,1107.3722,11.0,41.0,,,,,0,0,0,0,5
5152,DUSP1_TPL,P,100.0,195,180.0,8436,17824.0,,,1646.6298,1556.31424,146.0,266.0,,,,,0,0,0,0,5
5153,DUSP1_TPL,P,100.0,195,180.0,8306,19539.0,,,1496.71153,1411.73023,101.0,220.0,,,,,0,0,0,0,5
5154,DUSP1_TPL,P,100.0,195,180.0,7153,8694.0,,,1748.41353,1652.147,182.0,150.0,,,,,0,0,0,0,5
5155,DUSP1_TPL,P,100.0,195,180.0,7021,11685.0,,,1659.0084,1631.83928,134.0,217.0,,,,,0,0,0,0,5
5156,DUSP1_TPL,P,100.0,195,180.0,7870,23709.0,,,1265.85388,1191.51086,27.0,70.0,,,,,0,0,0,0,5
5157,DUSP1_TPL,P,100.0,195,180.0,8652,31676.0,,,1219.75509,1130.25492,36.0,134.0,,,,,0,0,0,0,5
5158,DUSP1_TPL,P,100.0,195,180.0,6979,19035.0,,,1277.80714,1277.98897,42.0,112.0,,,,,0,0,0,0,5
5159,DUSP1_TPL,P,100.0,195,180.0,7666,16804.0,,,1422.76024,1418.15175,89.0,166.0,,,,,0,0,0,0,5
5160,DUSP1_TPL,P,100.0,195,180.0,8117,21539.0,,,1315.4174,1260.98185,48.0,142.0,,,,,0,0,0,0,5
5161,DUSP1_TPL,P,100.0,195,180.0,8025,24559.0,,,1503.82069,1475.92622,77.0,261.0,,,,,0,0,0,0,5
5162,DUSP1_TPL,P,100.0,195,180.0,7962,19216.0,,,1103.64833,1109.98819,18.0,58.0,,,,,0,0,0,0,5
5163,DUSP1_TPL,P,100.0,195,180.0,6747,15014.0,,,1114.75915,1073.13134,29.0,55.0,,,,,0,0,0,0,5
5164,DUSP1_TPL,P,100.0,195,180.0,6867,25145.0,,,1467.02781,1425.58791,82.0,251.0,4.0,,,,0,0,0,0,5
5165,DUSP1_TPL,P,100.0,195,180.0,8443,22831.0,,,1481.30108,1409.25864,73.0,165.0,,,,,0,0,0,0,5
5166,DUSP1_TPL,P,100.0,195,180.0,7887,16410.0,,,1476.63763,1394.26965,64.0,121.0,,,,,0,0,0,0,5
5167,DUSP1_TPL,P,100.0,195,180.0,8584,18308.0,,,1317.98823,1284.6217,59.0,115.0,,,,,0,0,0,0,5
5168,DUSP1_TPL,P,100.0,195,180.0,7313,9557.0,,,1282.17544,1274.25133,72.0,62.0,,,,,0,0,0,0,5
5169,DUSP1_TPL,P,100.0,195,180.0,7750,16295.0,,,1443.1831,1387.97594,78.0,121.0,,,,,0,0,0,0,5
5170,DUSP1_TPL,P,100.0,195,180.0,8371,21345.0,,,1185.53423,1115.26432,25.0,50.0,,,,,0,0,0,0,5
5171,DUSP1_TPL,P,100.0,195,180.0,7928,12337.0,,,1172.65515,1216.61944,4.0,66.0,,,,,0,0,0,0,5
5172,DUSP1_TPL,P,100.0,195,180.0,8128,11714.0,,,1327.20497,1343.10765,69.0,130.0,,,,,0,0,0,0,5
5173,DUSP1_TPL,P,100.0,195,180.0,8248,9684.0,,,1512.96011,1515.05793,127.0,142.0,,,,,0,0,0,0,5
5174,DUSP1_TPL,P,100.0,195,180.0,7837,11015.0,,,1566.42133,1383.60872,108.0,93.0,42.0,,,,0,0,0,0,5
5175,DUSP1_TPL,P,100.0,195,180.0,6520,12599.0,,,1203.08282,1213.70791,31.0,101.0,,,,,0,0,0,0,5
5176,DUSP1_TPL,P,100.0,195,180.0,7681,8500.0,,,1326.09686,1231.09553,55.0,57.0,,,,,0,0,0,0,5
5177,DUSP1_TPL,P,100.0,195,180.0,7063,10347.0,,,1107.79301,1083.74157,74.0,101.0,,,,,0,0,0,0,5
5178,DUSP1_TPL,P,100.0,195,180.0,7872,19192.0,,,1392.74682,1398.56623,92.0,275.0,,,,,0,0,0,0,5
5179,DUSP1_TPL,P,100.0,195,180.0,7663,11204.0,,,1285.60498,1197.47046,72.0,84.0,,,,,0,0,0,0,5
5180,DUSP1_TPL,P,100.0,195,180.0,7603,12502.0,,,1310.78732,1328.3713,90.0,179.0,,,,,0,0,0,0,5
5181,DUSP1_TPL,P,100.0,195,180.0,7741,21004.0,,,1480.65676,1455.86165,94.0,219.0,,,,,0,0,0,0,5
5182,DUSP1_TPL,P,100.0,195,180.0,8369,16226.0,,,1355.0098,1303.87274,34.0,65.0,,,,,0,0,0,0,5
5183,DUSP1_TPL,P,100.0,195,180.0,7790,18988.0,,,1059.23697,1011.02191,41.0,114.0,,,,,0,0,0,0,5
5184,DUSP1_TPL,P,100.0,195,180.0,6747,9680.0,,,1061.74196,1068.0905,20.0,55.0,,,,,0,0,0,0,5
5185,DUSP1_TPL,P,100.0,195,180.0,7279,10174.0,,,1267.67633,1341.72715,49.0,90.0,,,,,0,0,0,0,5
5186,DUSP1_TPL,P,100.0,195,180.0,6553,23826.0,,,1155.7389,1129.53081,42.0,112.0,,,,,0,0,0,0,5
5187,DUSP1_TPL,P,100.0,195,180.0,7997,12893.0,,,1386.32287,1428.39262,62.0,144.0,,,,,0,0,0,0,5
5188,DUSP1_TPL,P,100.0,195,180.0,7623,7926.0,,,1451.7539,1384.16225,62.0,38.0,,,,,0,0,0,0,5
5189,DUSP1_TPL,P,100.0,195,180.0,6826,19041.0,,,1501.50117,1451.24894,86.0,192.0,,,,,0,0,0,0,5
5190,DUSP1_TPL,P,100.0,195,180.0,7435,27982.0,,,1082.1002,1070.76285,21.0,72.0,,,,,0,0,0,0,5
5191,DUSP1_TPL,P,100.0,195,180.0,8649,17412.0,,,1190.35276,1145.97737,28.0,78.0,,,,,0,0,0,0,5
5192,DUSP1_TPL,P,100.0,195,180.0,6324,8213.0,,,1023.47612,1051.14197,19.0,31.0,,,,,0,0,0,0,5
5193,DUSP1_TPL,P,100.0,195,180.0,8295,23840.0,,,1307.16227,1277.69388,88.0,190.0,,,,,0,0,0,0,5
5194,DUSP1_TPL,P,100.0,195,180.0,7382,15677.0,,,1373.28529,1361.5723,39.0,66.0,,,,,0,0,0,0,5
5195,DUSP1_TPL,P,100.0,195,180.0,8309,18971.0,,,1168.69359,1105.31743,94.0,80.0,,,,,0,0,0,0,5
5196,DUSP1_TPL,P,100.0,195,180.0,6916,8235.0,,,1169.86524,1185.7139,17.0,24.0,,,,,0,0,0,0,5
5197,DUSP1_TPL,P,100.0,195,180.0,6982,16123.0,,,1060.61945,1104.9306,50.0,118.0,,,,,0,0,0,0,5
5198,DUSP1_TPL,P,100.0,195,180.0,8684,16153.0,,,1443.41352,1469.85483,114.0,219.0,,,,,0,0,0,0,5
5199,DUSP1_TPL,P,100.0,195,180.0,7910,16678.0,,,1330.58445,1269.28007,116.0,204.0,,,,,0,0,0,0,5
5200,DUSP1_TPL,P,100.0,195,180.0,7993,20242.0,,,1389.56287,1403.97021,75.0,243.0,,,,,0,0,0,0,5
5201,DUSP1_TPL,P,100.0,195,180.0,6963,10842.0,,,1383.97602,1386.08172,32.0,64.0,,,,,0,0,0,0,5
5202,DUSP1_TPL,P,100.0,195,180.0,7057,15124.0,,,1348.94885,1352.32247,69.0,164.0,,,,,0,0,0,0,5
5203,DUSP1_TPL,P,100.0,195,180.0,7417,9657.0,,,1087.80396,1048.70374,16.0,43.0,6.0,,,,0,0,0,0,5
5204,DUSP1_TPL,P,100.0,195,180.0,7329,19470.0,,,1022.48697,1051.43267,33.0,124.0,,,,,0,0,0,0,5
5205,DUSP1_TPL,P,100.0,195,180.0,7379,12440.0,,,1354.34679,1283.33465,47.0,91.0,10.0,,,,0,0,0,0,5
5206,DUSP1_TPL,P,100.0,195,180.0,6863,19809.0,,,1447.85866,1456.53456,74.0,254.0,,,,,0,0,0,0,5
5207,DUSP1_TPL,P,100.0,195,180.0,7014,24837.0,,,1283.28386,1229.5371,38.0,171.0,,,,,0,0,0,0,5
5208,DUSP1_TPL,P,100.0,195,180.0,7352,16716.0,,,1477.11398,1448.15895,55.0,147.0,,,,,0,0,0,0,5
5209,DUSP1_TPL,P,100.0,195,180.0,6480,20303.0,,,1210.76944,1211.5052,19.0,92.0,,,,,0,0,0,0,5
5210,DUSP1_TPL,P,100.0,195,180.0,7583,11267.0,,,1461.2052,1453.99006,66.0,155.0,,,,,0,0,0,0,5
5211,DUSP1_TPL,P,100.0,195,180.0,8180,30137.0,,,1242.161,1189.569,26.0,89.0,,,,,0,0,0,0,5
5212,DUSP1_TPL,P,100.0,195,180.0,6949,26543.0,,,1111.92128,1101.66496,18.0,85.0,,,,,0,0,0,0,5
5213,DUSP1_TPL,P,100.0,195,180.0,7439,19874.0,,,1167.25299,1104.56431,26.0,80.0,,,,,0,0,0,0,5
5214,DUSP1_TPL,P,100.0,195,180.0,7464,18508.0,,,1552.01152,1461.01464,88.0,213.0,,,,,0,0,0,0,5
5215,DUSP1_TPL,P,100.0,195,180.0,8194,9468.0,,,1570.63669,1541.13678,114.0,132.0,,,,,0,0,0,0,5
5216,DUSP1_TPL,P,100.0,195,180.0,6982,14257.0,,,1293.90776,1295.00905,38.0,124.0,,,,,0,0,0,0,5
5217,DUSP1_TPL,P,100.0,195,180.0,7590,21249.0,,,1364.84269,1318.70577,46.0,123.0,,,,,0,0,0,0,5
5218,DUSP1_TPL,P,100.0,195,180.0,7897,19231.0,,,1154.99228,1108.35474,52.0,113.0,,,,,0,0,0,0,5
5219,DUSP1_TPL,P,100.0,195,180.0,8035,10518.0,,,1093.66546,1052.36385,7.0,26.0,,,,,0,0,0,0,5
5220,DUSP1_TPL,P,100.0,195,180.0,7746,13511.0,,,1350.77162,1240.41396,51.0,50.0,,,,,0,0,0,0,5
5221,DUSP1_TPL,P,100.0,195,180.0,6828,13400.0,,,1405.48828,1310.90784,94.0,138.0,,,,,0,0,0,0,5
5222,DUSP1_TPL,P,100.0,195,180.0,6497,16676.0,,,1361.61505,1318.1823,62.0,161.0,,,,,0,0,0,0,5
5223,DUSP1_TPL,P,100.0,195,180.0,7051,19163.0,,,1481.87392,1416.41199,82.0,196.0,,,,,0,0,0,0,5
5224,DUSP1_TPL,P,100.0,195,180.0,7459,12018.0,,,1554.47888,1512.46455,115.0,163.0,,,,,0,0,0,0,5
5225,DUSP1_TPL,P,100.0,195,180.0,7424,21279.0,,,1274.06775,1201.80046,64.0,142.0,4.0,,,,0,0,0,0,5
5226,DUSP1_TPL,P,100.0,195,180.0,8620,15183.0,,,1565.04524,1539.38563,107.0,226.0,7.0,,,,0,0,0,0,5
5227,DUSP1_TPL,P,100.0,195,180.0,7704,23541.0,,,1369.21417,1364.15267,42.0,127.0,,,,,0,0,0,0,5
5228,DUSP1_TPL,P,100.0,195,180.0,7722,14842.0,,,1220.63222,1185.29417,52.0,120.0,,,,,0,0,0,0,5
5229,DUSP1_TPL,P,100.0,195,180.0,7991,20071.0,,,1387.89789,1339.21683,49.0,134.0,,,,,0,0,0,0,5
5230,DUSP1_TPL,P,100.0,195,180.0,6841,18769.0,,,1262.25406,1269.11109,26.0,73.0,,,,,0,0,0,0,5
5231,DUSP1_TPL,P,100.0,195,180.0,8639,23218.0,,,1358.9236,1321.65484,65.0,160.0,,,,,0,0,0,0,5
5232,DUSP1_TPL,P,100.0,195,180.0,8663,26964.0,,,1361.64677,1308.969,67.0,154.0,,,,,0,0,0,0,5
5233,DUSP1_TPL,P,100.0,195,180.0,6651,19239.0,,,1333.88348,1272.95145,35.0,101.0,,,,,0,0,0,0,5
5234,DUSP1_TPL,P,100.0,195,180.0,6362,16496.0,,,1095.06539,1087.83499,31.0,115.0,4.0,,,,0,0,0,0,5
5235,DUSP1_TPL,P,100.0,195,180.0,7373,20245.0,,,1162.79805,1150.51129,27.0,81.0,,,,,0,0,0,0,5
5236,DUSP1_TPL,P,100.0,195,180.0,7326,19030.0,,,1418.45837,1345.8031,88.0,206.0,,,,,0,0,0,0,5
5237,DUSP1_TPL,P,100.0,195,180.0,8111,26137.0,,,1148.56738,1111.85147,27.0,119.0,,,,,0,0,0,0,5
5238,DUSP1_TPL,P,100.0,195,180.0,8735,29751.0,,,1128.63171,1094.92276,28.0,130.0,,,,,0,0,0,0,5
5239,DUSP1_TPL,P,100.0,195,180.0,6776,18343.0,,,964.45351,959.52036,6.0,31.0,,,,,0,0,0,0,5
5240,DUSP1_TPL,P,100.0,195,180.0,7316,15476.0,,,1093.77146,1096.19792,35.0,103.0,,,,,0,0,0,0,5
5241,DUSP1_TPL,P,100.0,195,180.0,7707,14140.0,,,1075.80304,1098.65156,64.0,54.0,,,,,0,0,0,0,5
5242,DUSP1_TPL,P,100.0,195,180.0,7441,10603.0,,,1256.31125,1207.13336,81.0,104.0,,,,,0,0,0,0,5
5243,DUSP1_TPL,P,100.0,195,180.0,8337,20820.0,,,1542.9056,1451.70778,139.0,241.0,,,,,0,0,0,0,5
5244,DUSP1_TPL,P,100.0,195,180.0,8266,15406.0,,,1249.82603,1233.44788,35.0,79.0,,,,,0,0,0,0,5
5245,DUSP1_TPL,P,100.0,195,180.0,8607,25535.0,,,1250.94783,1199.84527,41.0,148.0,,,,,0,0,0,0,5
5246,DUSP1_TPL,P,100.0,195,180.0,7454,15590.0,,,1327.16152,1301.11033,59.0,90.0,,,,,0,0,0,0,5
5247,DUSP1_TPL,P,100.0,195,180.0,6866,14371.0,,,1402.05986,1374.96138,60.0,133.0,,,,,0,0,0,0,5
5248,DUSP1_TPL,P,100.0,195,180.0,7377,16615.0,,,1306.47282,1272.49263,17.0,50.0,,,,,0,0,0,0,5
5249,DUSP1_TPL,P,100.0,195,180.0,7151,20329.0,,,1141.28779,1125.88927,48.0,170.0,,,,,0,0,0,0,5
5250,DUSP1_TPL,P,100.0,195,180.0,7213,5971.0,,,1076.72439,1063.72785,14.0,19.0,,,,,0,0,0,0,5
5251,DUSP1_TPL,P,100.0,195,180.0,6325,22174.0,,,1165.65455,1138.80229,30.0,128.0,,,,,0,0,0,0,5
5252,DUSP1_TPL,P,100.0,195,180.0,8712,14358.0,,,1349.5404,1347.46775,87.0,172.0,,,,,0,0,0,0,5
5253,DUSP1_TPL,P,100.0,195,180.0,6502,9238.0,,,1357.35974,1321.48019,49.0,88.0,9.0,,,,0,0,0,0,5
5254,DUSP1_TPL,P,100.0,195,180.0,6379,8994.0,,,1217.93996,1191.09662,29.0,39.0,,,,,0,0,0,0,5
5255,DUSP1_TPL,P,100.0,195,180.0,6224,14392.0,,,1107.44023,1088.74889,22.0,74.0,,,,,0,0,0,0,5
5256,DUSP1_TPL,P,100.0,195,180.0,6875,11556.0,,,1289.14502,1237.16147,21.0,27.0,,,,,0,0,0,0,5
5257,DUSP1_TPL,P,100.0,195,180.0,8244,19474.0,,,1193.13489,1179.95132,50.0,103.0,,,,,0,0,0,0,5
5258,DUSP1_TPL,P,100.0,195,180.0,8237,20629.0,,,1358.84072,1349.31073,95.0,208.0,,,,,0,0,0,0,5
5259,DUSP1_TPL,P,100.0,195,180.0,8423,21122.0,,,1241.33931,1208.26006,70.0,199.0,,,,,0,0,0,0,5
5260,DUSP1_TPL,P,100.0,195,180.0,8201,11762.0,,,1098.64443,1165.91166,47.0,84.0,,,,,0,0,0,0,5
5261,DUSP1_TPL,P,100.0,195,180.0,8320,27579.0,,,1127.30721,1096.13166,46.0,169.0,,,,,0,0,0,0,5
5262,DUSP1_TPL,P,100.0,195,180.0,6488,16614.0,,,1006.50647,970.19405,22.0,34.0,,,,,0,0,0,0,5
5263,DUSP1_TPL,P,100.0,195,180.0,8539,21810.0,,,1189.23879,1120.05241,52.0,128.0,,,,,0,0,0,0,5
5264,DUSP1_TPL,P,100.0,195,180.0,8693,24816.0,,,1261.97872,1256.8935,50.0,162.0,,,,,0,0,0,0,5
5265,DUSP1_TPL,P,100.0,195,180.0,8316,18509.0,,,1197.52381,1127.52737,58.0,122.0,,,,,0,0,0,0,5
5266,DUSP1_TPL,P,100.0,195,180.0,8370,14834.0,,,1319.91171,1296.53195,55.0,99.0,,,,,0,0,0,0,5
5267,DUSP1_TPL,P,100.0,195,180.0,7997,15326.0,,,1321.7229,1311.03602,22.0,71.0,,,,,0,0,0,0,5
5268,DUSP1_TPL,P,100.0,195,180.0,8077,24385.0,,,1150.75412,1156.22789,43.0,154.0,,,,,0,0,0,0,5
5269,DUSP1_TPL,P,100.0,195,180.0,7602,26897.0,,,1293.11392,1308.45239,17.0,128.0,,,,,0,0,0,0,5
5270,DUSP1_TPL,P,100.0,195,180.0,8338,27917.0,,,1124.67186,1126.77415,36.0,133.0,,,,,0,0,0,0,5
5271,DUSP1_TPL,P,100.0,195,180.0,7118,23137.0,,,1272.96038,1232.23547,39.0,153.0,,,,,0,0,0,0,5
5272,DUSP1_TPL,P,100.0,195,180.0,8307,21779.0,,,1077.7472,1033.81161,38.0,97.0,,,,,0,0,0,0,5
5273,DUSP1_TPL,P,100.0,195,180.0,6960,14677.0,,,1089.91466,1093.01206,13.0,29.0,,,,,0,0,0,0,5
5274,DUSP1_TPL,P,100.0,195,180.0,7678,19260.0,,,1312.17505,1288.61698,78.0,181.0,,,,,0,0,0,0,5
5275,DUSP1_TPL,P,100.0,195,180.0,7343,16674.0,,,1070.54297,1117.04984,29.0,49.0,,,,,0,0,0,0,5
5276,DUSP1_TPL,P,100.0,195,180.0,7873,20675.0,,,1323.58085,1292.6917,73.0,173.0,,,,,0,0,0,0,5
5277,DUSP1_TPL,P,100.0,195,180.0,7063,14734.0,,,1348.18689,1306.26795,33.0,52.0,,,,,0,0,0,0,5
5278,DUSP1_TPL,P,100.0,195,180.0,7563,18822.0,,,1311.56671,1284.02364,43.0,87.0,,,,,0,0,0,0,5
5279,DUSP1_TPL,P,100.0,195,180.0,8644,32496.0,,,1198.33364,1090.03714,106.0,221.0,,,,,0,0,0,0,5
5280,DUSP1_TPL,P,100.0,195,180.0,6757,14845.0,,,1122.49652,1093.09316,21.0,51.0,,,,,0,0,0,0,5
5281,DUSP1_TPL,P,100.0,195,180.0,8154,23304.0,,,1053.48786,1029.05591,51.0,111.0,,,,,0,0,0,0,5
5282,DUSP1_TPL,P,100.0,195,180.0,7573,20862.0,,,1346.637,1326.06188,127.0,288.0,,,,,0,0,0,0,5
5283,DUSP1_TPL,P,100.0,195,180.0,7556,26699.0,,,1173.7279,1125.15458,39.0,88.0,,,,,0,0,0,0,5
5284,DUSP1_TPL,P,100.0,195,180.0,6673,20562.0,,,1348.56691,1315.53871,65.0,191.0,,,,,0,0,0,0,5
5285,DUSP1_TPL,P,100.0,195,180.0,6913,18749.0,,,1277.85216,1270.81407,55.0,155.0,,,,,0,0,0,0,5
5286,DUSP1_TPL,P,100.0,195,180.0,8077,15024.0,,,1434.7868,1446.2054,80.0,190.0,,,,,0,0,0,0,5
5287,DUSP1_TPL,P,100.0,195,180.0,7129,17511.0,,,1194.77739,1179.94038,26.0,82.0,,,,,0,0,0,0,5
5288,DUSP1_TPL,P,100.0,195,180.0,7385,10421.0,,,1369.38497,1331.22368,72.0,71.0,4.0,,,,0,0,0,0,5
5289,DUSP1_TPL,P,100.0,195,180.0,7515,20709.0,,,1142.09541,1088.90985,52.0,114.0,,,,,0,0,0,0,5
5290,DUSP1_TPL,P,100.0,195,180.0,7875,9197.0,,,1333.49105,1320.87126,123.0,129.0,,,,,0,0,0,0,5
5291,DUSP1_TPL,P,100.0,195,180.0,8435,22437.0,,,1035.70006,1030.89335,35.0,62.0,,,,,0,0,0,0,5
5292,DUSP1_TPL,P,100.0,195,180.0,7065,23695.0,,,1275.23892,1217.58966,72.0,187.0,,,,,0,0,0,0,5
5293,DUSP1_TPL,P,100.0,195,180.0,7211,20328.0,,,1354.07974,1314.83884,49.0,148.0,,,,,0,0,0,0,5
5294,DUSP1_TPL,P,100.0,195,180.0,7544,8915.0,,,1393.86453,1359.17566,63.0,71.0,7.0,,,,0,0,0,0,5
5295,DUSP1_TPL,P,100.0,195,180.0,6339,18854.0,,,1423.12447,1318.37706,73.0,175.0,,,,,0,0,0,0,5
5296,DUSP1_TPL,P,100.0,195,180.0,7875,15820.0,,,1209.99035,1152.12491,66.0,96.0,,,,,0,0,0,0,5
5297,DUSP1_TPL,P,100.0,195,180.0,7142,19703.0,,,1254.53192,1260.96402,42.0,116.0,,,,,0,0,0,0,5
5298,DUSP1_TPL,P,100.0,195,180.0,7022,18673.0,,,1238.69852,1211.84914,14.0,43.0,,,,,0,0,0,0,5
5299,DUSP1_TPL,P,100.0,195,180.0,6764,17689.0,,,1170.39562,1153.30454,25.0,71.0,,,,,0,0,0,0,5
5300,DUSP1_TPL,P,100.0,195,180.0,6593,13667.0,,,1174.39951,1118.86266,57.0,90.0,,,,,0,0,0,0,5
5301,DUSP1_TPL,P,100.0,195,180.0,6316,14821.0,,,1294.34563,1207.02982,38.0,59.0,,,,,0,0,0,0,5
5302,DUSP1_TPL,P,100.0,195,180.0,7977,21036.0,,,1384.10781,1406.86014,106.0,361.0,,,,,0,0,0,0,5
5303,DUSP1_TPL,P,100.0,195,180.0,6897,12892.0,,,1433.23749,1471.82361,67.0,198.0,,,,,0,0,0,0,5
5304,DUSP1_TPL,P,100.0,195,180.0,8133,17453.0,,,1475.82725,1447.56598,129.0,272.0,,,,,0,0,0,0,5
5305,DUSP1_TPL,P,100.0,195,180.0,6232,14415.0,,,1180.87147,1161.25647,22.0,74.0,,,,,0,0,0,0,5
5306,DUSP1_TPL,P,100.0,195,180.0,7767,17832.0,,,1333.83237,1319.73362,93.0,189.0,,,,,0,0,0,0,5
5307,DUSP1_TPL,P,100.0,195,180.0,6534,17120.0,,,1089.16636,1121.51501,12.0,120.0,,,,,0,0,0,0,5
5308,DUSP1_TPL,P,100.0,195,180.0,8504,20984.0,,,1444.33302,1364.37619,90.0,220.0,,,,,0,0,0,0,5
5309,DUSP1_TPL,P,100.0,195,180.0,7717,21663.0,,,1186.42594,1223.19614,76.0,246.0,,,,,0,0,0,0,5
5310,DUSP1_TPL,P,100.0,195,180.0,7217,16260.0,,,1493.96633,1449.94631,75.0,171.0,4.0,,,,0,0,0,0,5
5311,DUSP1_TPL,P,100.0,195,180.0,6947,18017.0,,,1297.84238,1248.63779,43.0,116.0,,,,,0,0,0,0,5
5312,DUSP1_TPL,P,100.0,195,180.0,7712,15175.0,,,1397.19761,1389.39895,73.0,204.0,,,,,0,0,0,0,5
5313,DUSP1_TPL,P,100.0,210,180.0,6697,25697.0,,,1160.06257,1115.74565,28.0,83.0,,,,,0,0,0,0,5
5314,DUSP1_TPL,P,100.0,210,180.0,7639,19435.0,,,1235.32491,1207.50795,34.0,96.0,,,,,0,0,0,0,5
5315,DUSP1_TPL,P,100.0,210,180.0,7818,23365.0,,,1340.83781,1308.4951,72.0,180.0,,,,,0,0,0,0,5
5316,DUSP1_TPL,P,100.0,210,180.0,6662,15136.0,,,1146.05464,1140.35307,24.0,104.0,,,,,0,0,0,0,5
5317,DUSP1_TPL,P,100.0,210,180.0,6921,17092.0,,,1339.1468,1307.42938,42.0,106.0,,,,,0,0,0,0,5
5318,DUSP1_TPL,P,100.0,210,180.0,6849,11692.0,,,1233.10965,1193.07997,21.0,27.0,,,,,0,0,0,0,5
5319,DUSP1_TPL,P,100.0,210,180.0,7011,21154.0,,,1250.67979,1278.81238,37.0,219.0,,,,,0,0,0,0,5
5320,DUSP1_TPL,P,100.0,210,180.0,6586,22810.0,,,1138.18266,1100.16405,25.0,83.0,,,,,0,0,0,0,5
5321,DUSP1_TPL,P,100.0,210,180.0,7102,16696.0,,,1081.52478,1086.65692,17.0,128.0,,,,,0,0,0,0,5
5322,DUSP1_TPL,P,100.0,210,180.0,6650,10500.0,,,1177.60256,1163.74219,36.0,67.0,,,,,0,0,0,0,5
