Cell_id,Condition,Replica,Dex_Conc,Time_index,Time_TPL,Nuc_Area,Cyto_Area,Nuc_GR_avg_int,Cyto_GR_avg_int,Nuc_DUSP1_avg_int,Cyto_DUSP1_avg_int,RNA_DUSP1_nuc,RNA_DUSP1_cyto,DUSP1_ts_size_0,DUSP1_ts_size_1,DUSP1_ts_size_2,DUSP1_ts_size_3
2843,DUSP1_timesweep,E,100,10,NaN,8682,15474,NaN,NaN,1168.75812,1138.82622,5,10,NaN,NaN,NaN,NaN
2844,DUSP1_timesweep,E,100,10,NaN,10123,18812,NaN,NaN,1069.39386,1068.36381,6,59,NaN,NaN,NaN,NaN
2845,DUSP1_timesweep,E,100,10,NaN,9985,13978,NaN,NaN,1228.97767,1218.83073,67,102,6,NaN,NaN,NaN
2846,DUSP1_timesweep,E,100,10,NaN,8594,20348,NaN,NaN,1045.95892,1035.8622,6,22,NaN,NaN,NaN,NaN
2847,DUSP1_timesweep,E,100,10,NaN,10908,16946,NaN,NaN,1104.27851,1089.81081,5,11,NaN,NaN,NaN,NaN
2848,DUSP1_timesweep,E,100,10,NaN,7335,14910,NaN,NaN,1175.87498,1165.10456,16,25,NaN,NaN,NaN,NaN
2849,DUSP1_timesweep,E,100,10,NaN,8460,15198,NaN,NaN,1127.4818,1122.90722,30,81,NaN,NaN,NaN,NaN
2850,DUSP1_timesweep,E,100,10,NaN,8071,14086,NaN,NaN,1105.25251,1049.26054,36,57,25,NaN,NaN,NaN
2851,DUSP1_timesweep,E,100,10,NaN,8825,13457,NaN,NaN,1215.34686,1194.01018,19,27,NaN,NaN,NaN,NaN
2852,DUSP1_timesweep,E,100,10,NaN,8268,14486,NaN,NaN,1189.43481,1169.93249,22,22,NaN,NaN,NaN,NaN
2853,DUSP1_timesweep,E,100,10,NaN,8835,20027,NaN,NaN,1009.91477,989.07625,16,16,NaN,NaN,NaN,NaN
2854,DUSP1_timesweep,E,100,10,NaN,7498,14853,NaN,NaN,1063.95772,1072.77277,5,20,NaN,NaN,NaN,NaN
2855,DUSP1_timesweep,E,100,10,NaN,8756,16314,NaN,NaN,1060.4839,1063.03384,4,16,NaN,NaN,NaN,NaN
2856,DUSP1_timesweep,E,100,10,NaN,6028,16615,NaN,NaN,1231.86563,1212.61595,56,165,NaN,NaN,NaN,NaN
2857,DUSP1_timesweep,E,100,10,NaN,8508,18163,NaN,NaN,1210.05195,1186.6652,36,29,NaN,NaN,NaN,NaN
